"variable","mean","median","sd","mad","q5","q95","q2.75","q97.5"
"lp__",-733.71123625,-733.4055,7.91124151909985,7.62278789999993,-747.5872,-721.32695,-749.627275,-719.3471
"mu",0.060308033073275,0.06438845,0.631999208272709,0.6367018287,-0.9918744,1.0932515,-1.164776875,1.30103625
"h[1]",0.15449614047625,0.151142,0.615316635686065,0.6135488058,-0.86288125,1.169687,-1.030124025,1.3672135
"h[2]",-0.1115154557857,-0.1165135,0.628715496758949,0.6169009644,-1.1342545,0.948484749999999,-1.292131,1.1323685
"a[1]",0.29754241606921,0.2998775,0.623939631832235,0.6179187693,-0.71721205,1.3224475,-0.8893323675,1.53637175
"a[2]",0.20131319212425,0.204512,0.591192184614597,0.5935122081,-0.772078,1.159567,-0.92750799,1.37331575
"a[3]",-0.21620402742075,-0.2165605,0.619065739311799,0.6307580853,-1.20652,0.813279549999999,-1.380330225,0.99546255
"a[4]",0.03909778191775,0.0433622,0.604357769377282,0.59841027372,-0.9534849,1.0579085,-1.10015495,1.240015
"a[5]",0.05895706280325,0.0606543,0.610519119928095,0.6118897764,-0.9444761,1.0781725,-1.09769555,1.2586005
"a[6]",-0.12821343754971,-0.1306345,0.599827372666586,0.591564813,-1.103959,0.8457913,-1.24316145,1.0606345
"a[7]",0.061013069720725,0.0710286,0.606087179637,0.6147422988,-0.9431799,1.0404165,-1.103422975,1.22530875
"a[8]",0.0342406256828,0.0422676,0.620441064287896,0.62354909106,-0.9929761,1.0391545,-1.1721533,1.234093
"a[9]",-0.022724963859,-0.02451905,0.635663574314001,0.65132478663,-1.0706915,0.98300335,-1.26318675,1.199241
"a[10]",-0.08839123390775,-0.0930057,0.604685737521094,0.60657495192,-1.087117,0.8949373,-1.23603915,1.10541075
"a[11]",0.08660412876675,0.08235005,0.625318151225426,0.6344201073,-0.92791515,1.1311295,-1.074827675,1.30365475
"a[12]",0.1353603864415,0.125109,0.612018416087427,0.6090861798,-0.87106925,1.1367555,-1.0303944,1.3326295
"a[13]",-0.261914011555425,-0.247374,0.624882876426269,0.6301487367,-1.3083665,0.75914555,-1.4739988,0.933021175
"a[14]",0.124159973588025,0.1246275,0.613673408611936,0.6197831388,-0.8788762,1.1181815,-1.063055075,1.32821075
"a[15]",-0.23735441295675,-0.2356635,0.629633880337894,0.6276253515,-1.287899,0.819842,-1.4581977,1.00729375
"a[16]",0.1999823250435,0.2065205,0.607754227895339,0.6090290997,-0.81206185,1.187676,-0.976381625,1.37548275
"a[17]",-0.20528596591625,-0.2155865,0.602821668190973,0.598703532,-1.2042055,0.79419065,-1.369679575,0.977425325
"a[18]",-0.13176812927775,-0.1313335,0.643929937330348,0.650668662,-1.193224,0.928312249999999,-1.33897205,1.140918
"a[19]",-0.052847069884,-0.0480488,0.615680945539943,0.61376422758,-1.0656915,0.95515055,-1.239557625,1.134354
"a[20]",0.178503683566875,0.1778915,0.617607492170799,0.5987984184,-0.8468386,1.183426,-1.04682535,1.38096025
"d[1]",0.05479666868145,0.0510851,0.602000259638119,0.5894113365,-0.94178285,1.0707445,-1.1197122,1.24506425
"d[2]",-0.06339061487375,-0.0602354,0.606742127278977,0.60389544894,-1.047761,0.9396912,-1.218182525,1.13596075
"d[3]",0.2144099451225,0.2110135,0.618584643908125,0.6237483525,-0.7954923,1.213995,-0.9537244925,1.44891525
"d[4]",0.19089142573475,0.2034035,0.610455457149906,0.6285215832,-0.81377075,1.1912165,-0.958351915,1.35332925
"d[5]",-0.143847743393975,-0.1266365,0.611505126377058,0.593877669,-1.1502765,0.8644067,-1.32684285,1.071547
"d[6]",0.10221787347475,0.0933538,0.596373807509697,0.61141638222,-0.8709443,1.0636225,-1.037588575,1.23189275
"d[7]",0.0870977330595,0.08811025,0.604279398026373,0.5998710795,-0.9170629,1.0806825,-1.094348525,1.2417765
"d[8]",-0.07445462698025,-0.0700302,0.608154806127021,0.6062247618,-1.0727245,0.92220795,-1.227007375,1.1186925
"d[9]",0.00418499746367503,0.00123265,0.595889536480093,0.60225235749,-0.99454835,0.978053,-1.170493625,1.13678625
