variable,mean,median,sd,mad,q5,q95,q2.75,q97.5
lp__,-735.3793975,-735.061,3.1464978340448,3.04155390000005,-741.06505,-730.8685,-742.13032,-730.172925
skills[1],0.999999831,0.999999,0.000100055118288288,0.000100816800000101,0.999834,1.00016,0.999814,1.0002
skills[2],0.71528141075,0.7061255,0.102290448132171,0.102143727,0.5621761,0.8937645,0.5415909425,0.938537925
skills[3],1.33953125575,1.32783,0.192858285908065,0.189298368,1.0427975,1.676001,0.99478263,1.75323575
skills[4],1.07112042025,1.05922,0.155440271004485,0.1528271493,0.8348401,1.345988,0.8069471125,1.41539925
skills[5],1.49416608625,1.482775,0.209307464032392,0.209691531,1.1781755,1.848489,1.1323589,1.92894575
skills[6],1.057523302,1.048535,0.149637670566821,0.145153953,0.82330925,1.321261,0.79554579,1.37963825
skills[7],1.033436331,1.02133,0.150307993627971,0.1460101545,0.80636325,1.3004275,0.7784426575,1.36031175
skills[8],1.08234412275,1.073295,0.158102545397922,0.1570280964,0.8480268,1.355985,0.8156840925,1.4263945
skills[9],1.23307246675,1.22183,0.17809076579915,0.171914883,0.9555532,1.5481105,0.9215640275,1.622385
skills[10],1.0066558315,0.997864,0.145851359026277,0.1452621828,0.7814167,1.261454,0.748117945,1.32395325
skills[11],1.31947831025,1.30574,0.187820554831067,0.18614043,1.0368145,1.639539,1.003099175,1.7126695
skills[12],0.9257496705,0.915438,0.133156992764882,0.1307482701,0.7252356,1.155646,0.69634128,1.2035685
skills[13],1.135855305,1.12521,0.163528970401692,0.163137891,0.8871859,1.4228025,0.8536109775,1.48793
skills[14],0.777817432,0.770919,0.112408072292278,0.1129600353,0.60933725,0.9716855,0.5860563925,1.019253
skills[15],1.1509473125,1.141245,0.168090074024235,0.171114279,0.89302235,1.4434785,0.8619358625,1.51780075
skills[16],0.85272411475,0.8460855,0.123719114872193,0.123026148,0.6662918,1.0737015,0.638464505,1.11764325
skills[17],1.05857209575,1.050585,0.152934069934684,0.1511406918,0.82245525,1.3235955,0.7925464775,1.38625125
skills[18],1.0587386575,1.048345,0.155772212562744,0.1552252548,0.8281268,1.3362785,0.79700246,1.39985475
skills[19],0.66506148975,0.6584605,0.0943937750195876,0.0928411533,0.5220892,0.8295826,0.49965426,0.867903075
skills[20],1.0962110665,1.086925,0.157292700931921,0.1538212326,0.85865345,1.362818,0.8188733325,1.43359675
