"variable","mean","median","sd","mad","q5","q95","q2.75","q97.5"
"lp__",-750.8753525,-750.5605,7.89814572359941,7.59832500000008,-764.67015,-738.21425,-766.85066,-736.20895
"mu",-0.014469205824,-0.01346295,0.628485091660357,0.6071625063,-1.0653265,1.0186665,-1.241972375,1.23079425
"h[1]",0.151242287374775,0.147851,0.627845091451661,0.6208283718,-0.90011515,1.185639,-1.086508825,1.37065
"h[2]",-0.14830644575075,-0.158254,0.635827704109871,0.6457264149,-1.182886,0.8986381,-1.36308235,1.10807325
"a[1]",0.376416761417595,0.376629,0.602186106719322,0.6162619638,-0.6007257,1.357281,-0.7578547125,1.55802225
"a[2]",0.25867095313775,0.258323,0.621040622831347,0.6262628421,-0.7458524,1.2766395,-0.902892585,1.473006
"a[3]",-0.02599152708125,-0.03066135,0.607546905282547,0.61564468329,-1.0089865,0.97539645,-1.210045225,1.16606525
"a[4]",-0.122736013398775,-0.115366,0.606151183622703,0.6030720129,-1.1311095,0.85405175,-1.3115205,1.05957125
"a[5]",-0.18277386961325,-0.1900605,0.609258952334072,0.6117667206,-1.1925805,0.8368098,-1.350363825,1.02555575
"a[6]",-0.053955854859625,-0.0527028,0.613618925823757,0.6200878131,-1.067978,0.94475435,-1.226005475,1.10237225
"a[7]",0.327003906776815,0.3226155,0.604722384038912,0.5950444752,-0.64972695,1.335528,-0.8571780275,1.51305075
"a[8]",0.06148070073425,0.0523382,0.612656553512317,0.6092277681,-0.9277911,1.081057,-1.0784676,1.263761
"a[9]",0.03596955444375,0.0330254,0.595706213393295,0.5846640513,-0.9293553,1.018762,-1.118465775,1.24123375
"a[10]",-0.3365657038482,-0.337033,0.612116719131839,0.6069475293,-1.338857,0.673446049999999,-1.530754775,0.8679163
"a[11]",-0.0342516899075,-0.0206428,0.62029111270395,0.6239603643,-1.062363,0.9845808,-1.207511625,1.1735585
"a[12]",0.02776644417175,0.0183184,0.614486635389406,0.6297210066,-0.9588088,1.0542015,-1.155801875,1.2606475
"a[13]",0.0104696308495,0.01232635,0.612360733763293,0.6183954252,-0.99183615,1.025948,-1.153222575,1.2156725
"a[14]",-0.1080504657804,-0.1056485,0.603949864959622,0.6054412077,-1.113688,0.8928024,-1.268293025,1.06636625
"a[15]",0.01109313770375,0.012796,0.613780746539031,0.6377292705,-1.006162,0.9982586,-1.178323275,1.20939425
"a[16]",-0.00111772320600001,0.0008635045,0.598757477885451,0.6118756917,-0.98892865,0.9572172,-1.15783625,1.15473875
"a[17]",-0.23962955260575,-0.249901,0.619126580095413,0.5932312554,-1.2442825,0.792180499999999,-1.3981423,1.0098185
"a[18]",0.222103390705,0.218327,0.617604556800524,0.6177719919,-0.7710686,1.251392,-0.90635316,1.483581
"a[19]",-0.106862438478,-0.1056765,0.620274168146813,0.6148171701,-1.1333745,0.9012901,-1.32082695,1.102743
"a[20]",-0.0659528935715,-0.06750095,0.612511741880986,0.60128036493,-1.089157,0.9566547,-1.251639625,1.1526215
"d[1]",-0.083799528073,-0.08258155,0.613986205172972,0.6235756296,-1.0795765,0.93633115,-1.2300763,1.1312665
"d[2]",0.036231840315075,0.03364475,0.604909403296881,0.60450902295,-0.94568045,1.028569,-1.10231805,1.21928425
"d[3]",-0.07823139461,-0.07635935,0.611907562950597,0.62060323899,-1.0598935,0.93015115,-1.258496575,1.111436
"d[4]",-0.1222888238337,-0.1198045,0.607703418941136,0.6083604471,-1.1243275,0.88569165,-1.3106855,1.03252575
"d[5]",-0.05773094338575,-0.0659924,0.615921083178184,0.6205103541,-1.0500165,0.96532415,-1.2319077,1.193415
"d[6]",-0.08589016330725,-0.0877913,0.620467840069592,0.6283814775,-1.1136805,0.9325766,-1.290079075,1.105809
"d[7]",-0.12397425497475,-0.129716,0.633301536752384,0.6413742426,-1.192171,0.906160749999999,-1.346027075,1.1176815
"d[8]",0.0519179929775,0.04899615,0.610188457838771,0.6037362177,-0.94155955,1.0786275,-1.107975525,1.2540925
"d[9]",0.0134713523285,0.01043795,0.613693074989249,0.63546749007,-0.99238795,0.99415725,-1.161927125,1.17147175
"d[10]",-0.118408575722425,-0.119193,0.61014434915276,0.6047013903,-1.125116,0.8964802,-1.310855325,1.06634875
"d[11]",-0.082579311135,-0.0928602,0.606596779088059,0.61255205382,-1.0545565,0.9411926,-1.228570625,1.128652
"d[12]",0.14541731825885,0.1437835,0.610200340081314,0.602921529,-0.84919355,1.151797,-1.052763025,1.3503525
"d[13]",0.13247412608745,0.131047,0.617644582270918,0.6091566033,-0.90850215,1.159036,-1.09770275,1.3042415
"d[14]",-0.041205102115,-0.03804495,0.60791433770651,0.62643860433,-1.0390035,0.941694949999999,-1.19168485,1.121775
"d[15]",0.06881298471125,0.0767241,0.627911757525137,0.6379790886,-0.94092795,1.1163745,-1.103915025,1.31177025
"d[16]",-0.12063299210225,-0.1184965,0.613303740363433,0.6009266907,-1.129369,0.87519555,-1.344463625,1.06809425
"d[17]",0.32532779243135,0.322636,0.61142972149742,0.60685145682,-0.6872288,1.337029,-0.8657516375,1.538514
"d[18]",0.08574839586425,0.0959402,0.638486168074522,0.6421059057,-0.97827095,1.1194495,-1.14754605,1.314154
"d[19]",-0.079276952348525,-0.08003975,0.616799055383781,0.60742455585,-1.080462,0.9463938,-1.24477005,1.138553
"d[20]",0.018089335728325,0.00701703,0.610170427286593,0.6063767283,-0.9800877,1.031369,-1.12126045,1.2450575
"ha[1]",-0.07694824252225,-0.0789858,0.601102224635542,0.61438395438,-1.051914,0.893920399999999,-1.21641795,1.08051725
"ha[2]",0.087558708166,0.0865212,0.620204042731327,0.6305230932,-0.92391595,1.1035175,-1.098020525,1.2892635
"ha[3]",0.131332603551,0.129411,0.616668148400866,0.6163813131,-0.890272,1.171188,-1.04122345,1.32316125
"ha[4]",-0.17709012779155,-0.1832695,0.6159126705985,0.6101773734,-1.1751285,0.8371014,-1.347964,1.0209225
"ha[5]",-0.0637241653102,-0.06598795,0.637535453843474,0.6429754506,-1.1168075,0.987227399999999,-1.287977975,1.1991135
"ha[6]",0.0876647549449,0.07954395,0.62625767644682,0.63121242807,-0.9391969,1.1102905,-1.10643585,1.31500925
"ha[7]",0.268864233265775,0.265658,0.608100329457742,0.5983588275,-0.7248301,1.2723765,-0.930332115,1.45939575
"ha[8]",0.06721055679325,0.0820554,0.622795696152163,0.63406962066,-0.96391705,1.0773275,-1.120210075,1.287785
"ha[9]",0.18541806795025,0.1984405,0.616388286732428,0.6008340282,-0.82910605,1.211917,-1.019973775,1.4273295
"ha[10]",-0.23412427260875,-0.2240365,0.650399318994983,0.6430614414,-1.319594,0.84703655,-1.479482925,1.0689855
"ha[11]",0.06925078656825,0.07249865,0.636045954664431,0.6412163457,-0.95874245,1.1115295,-1.1437294,1.314102
"ha[12]",0.21393111660145,0.2244385,0.621567965171228,0.6240382008,-0.80724665,1.2338575,-0.96854969,1.41329175
"ha[13]",0.1600529678705,0.1598295,0.633860406689292,0.6563136615,-0.89712605,1.185383,-1.0984306,1.383952
"ha[14]",0.01072409763405,0.00936164,0.625080014994391,0.6241442067,-0.9913696,1.0499865,-1.143392225,1.2660895
"ha[15]",-0.012857783335,-0.0245485,0.62029534880611,0.6172078626,-1.007549,1.0301485,-1.1771422,1.22405075
"ha[16]",-0.0432131028075,-0.0494294,0.613658166062905,0.62560545726,-1.034103,0.94467425,-1.207186025,1.14332525
"ha[17]",-0.29817118978525,-0.3030165,0.638824976029195,0.6390799191,-1.3606655,0.7597863,-1.578178475,0.934739825
"ha[18]",-0.0198423008061,-0.0150375,0.619246472897722,0.623470365,-1.056234,0.987131299999999,-1.22586385,1.18745225
"ha[19]",-0.148340306048,-0.1456515,0.644812630738203,0.6618637746,-1.201666,0.9107146,-1.383654575,1.11433175
"ha[20]",-0.114272566001993,-0.101205,0.622296271062392,0.6178379676,-1.1393375,0.905685749999999,-1.329241325,1.06352125
"ha[21]",0.4086676367595,0.4080685,0.600403867819773,0.611707453665,-0.5683521,1.393198,-0.7127459725,1.573841
"ha[22]",0.129870897381,0.130636,0.630962057132396,0.6443401839,-0.9277192,1.1522825,-1.0830209,1.36665775
"ha[23]",-0.187670304337,-0.193451,0.629896365740453,0.6373237794,-1.206195,0.862697999999999,-1.3749806,1.04627525
"ha[24]",0.01994989507075,0.02073625,0.618330885024333,0.6257557929,-0.99725205,1.015005,-1.1780608,1.2138575
"ha[25]",-0.114299321765375,-0.107136,0.619533811343582,0.6245704542,-1.1448445,0.903081299999999,-1.3117916,1.081033
"ha[26]",-0.16863129279975,-0.166015,0.638061914553264,0.6440095641,-1.221307,0.875723699999998,-1.402435775,1.04042675
"ha[27]",0.030042874546,0.02914915,0.624571528281473,0.6170040051,-0.9871459,1.061919,-1.1848337,1.2679855
"ha[28]",-0.017632419399845,-0.0120502,0.623782005446008,0.63316908942,-1.039702,1.0009525,-1.202964275,1.16988975
"ha[29]",-0.157386398596,-0.1548835,0.620869634458791,0.6144257637,-1.1900155,0.8700728,-1.36516905,1.05390075
"ha[30]",-0.141132053881725,-0.1466245,0.638013117945762,0.6428813055,-1.206633,0.8981888,-1.38509695,1.104644
"ha[31]",-0.11809224616675,-0.1154905,0.638101575054121,0.6368945667,-1.195534,0.930662799999999,-1.3643286,1.1145915
"ha[32]",-0.15748087920975,-0.149133,0.642901911588604,0.6288766659,-1.2316535,0.9060295,-1.4294785,1.08860225
"ha[33]",-0.14208729979637,-0.140588,0.635906005905689,0.6410599314,-1.1916015,0.89294325,-1.36329775,1.08158425
"ha[34]",-0.1174162704075,-0.125283,0.624839809330246,0.6224147538,-1.1525545,0.90510585,-1.323844125,1.0926055
"ha[35]",0.028958947575,0.02947205,0.627720951299655,0.6394201758,-0.9599833,1.058656,-1.152587575,1.2458795
"ha[36]",0.07433551296605,0.07922345,0.62244202451186,0.6169402533,-0.97268975,1.1174875,-1.13215375,1.32052325
"ha[37]",0.0523370655796,0.0426345,0.640607298628467,0.6509303409,-1.00923,1.085844,-1.17233375,1.24559275
"ha[38]",0.232638419520025,0.2477375,0.628887490625369,0.6365965641,-0.8220795,1.234814,-0.9938751125,1.413246
"ha[39]",0.032818404202,0.0214566,0.637081707858273,0.64680218946,-1.013392,1.10289,-1.190426475,1.2875695
"ha[40]",0.034154415155375,0.03830075,0.616694785543647,0.61034379525,-0.9948305,1.0561015,-1.160957225,1.2237575
"hd[1]",-0.0283247192115,-0.0396162,0.629741506068397,0.6251738724,-1.0529315,1.0261625,-1.2272309,1.21386575
"hd[2]",0.371223625813,0.3788335,0.618370272633955,0.6089816565,-0.64657825,1.4235815,-0.821781405,1.57594975
"hd[3]",0.07392993080975,0.0623255,0.620461448774105,0.6320316387,-0.94493185,1.1067495,-1.106368925,1.2910715
"hd[4]",-0.1189282161495,-0.111396,0.626463701323893,0.6252924804,-1.127882,0.9144288,-1.309175275,1.13828375
"hd[5]",-0.10742141463575,-0.10576,0.620353687031612,0.620935119,-1.122899,0.8848265,-1.300995575,1.07845725
"hd[6]",-0.15145862080575,-0.1533105,0.63904496763082,0.6231538299,-1.207927,0.893679399999999,-1.387004025,1.1075355
"hd[7]",-0.15005622451325,-0.145272,0.647248272689036,0.6530741805,-1.198174,0.91623015,-1.41344875,1.101144
