"variable","mean","median","sd","mad","q5","q95","q2.75","q97.5"
"lp__",-3586.5204275,-3586.465,9.02863145713352,9.05127300000003,-3601.7305,-3571.9995,-3604.120275,-3569.68925
"mu",0.03448173206975,0.031865,0.61157935747795,0.600712455,-0.94523035,1.0292875,-1.122626325,1.24749625
"h[1]",0.15959620936065,0.1580115,0.610619200724419,0.6020534667,-0.84548835,1.158049,-1.006979125,1.3514825
"h[2]",-0.123103408673325,-0.129944,0.608277349678685,0.6006687183,-1.129305,0.854391149999999,-1.336222175,1.0820615
"a[1]",0.212753157715,0.2024215,0.599127360812402,0.6106317903,-0.7534966,1.209446,-0.909448105,1.4085365
"a[2]",0.047611145329,0.050006,0.595443307788684,0.6033010746,-0.92144345,1.015797,-1.0780706,1.196796
"a[3]",0.19574141558725,0.1987915,0.593920330761725,0.6014752527,-0.7730195,1.163181,-0.93652049,1.3398715
"a[4]",-0.31691674957975,-0.3071135,0.611258989454864,0.6138090021,-1.318862,0.6715247,-1.492405125,0.8653573
"a[5]",0.0089311356677,0.0135379,0.59651626390127,0.59726926476,-0.9899849,0.98803235,-1.14614045,1.17600825
"a[6]",-0.4233560522392,-0.419649,0.61356903996248,0.6062855484,-1.4319725,0.5771426,-1.589655475,0.75468715
"a[7]",0.25908919025325,0.2469595,0.615782114927593,0.6200203548,-0.7430714,1.2920945,-0.915678875,1.4915905
"a[8]",0.053872187331515,0.06557735,0.599510736978002,0.5896233483,-0.93230715,1.025399,-1.10400155,1.27556425
"a[9]",0.05069045646125,0.047313,0.589689759822317,0.5829004986,-0.90075865,1.025429,-1.08854585,1.23764125
"a[10]",0.00423527470099999,-0.002945935,0.611742084458531,0.5949762756,-1.0263045,1.0309005,-1.165429875,1.2149335
"a[11]",0.368534987769,0.3695045,0.599694801722521,0.6176178015,-0.62319685,1.3486045,-0.7541508475,1.533754
"a[12]",-0.19549388875675,-0.1925395,0.602934068975499,0.6143397729,-1.188437,0.8127704,-1.341527125,0.993585
"a[13]",0.129277673220775,0.132395,0.612845826397716,0.6152767761,-0.8715349,1.121449,-1.01485255,1.3122
"a[14]",0.0223555011455,0.024287,0.588719904315026,0.5770449699,-0.9628263,0.9977411,-1.117651925,1.1784045
"a[15]",-0.20526185347575,-0.2099675,0.616132481149997,0.6186007653,-1.211589,0.83475375,-1.3713647,1.04607725
"a[16]",0.10498507260925,0.0986814,0.603055545188325,0.5982728367,-0.8645153,1.1119825,-1.049854175,1.326925
"a[17]",0.0882290915786,0.0929569,0.616333602119572,0.6435032562,-0.9506234,1.093693,-1.1050464,1.27250625
"a[18]",0.0346172513545,0.03745245,0.602071447400485,0.6038600148,-0.9681966,1.0136125,-1.137848575,1.22233425
"a[19]",0.073367382698575,0.07343275,0.60759135722721,0.6299330184,-0.90625105,1.05115,-1.0389683,1.2358795
"a[20]",-0.023729793031525,-0.03412175,0.607443485384429,0.60314577225,-1.029128,0.9824222,-1.199227825,1.163459
"a[21]",0.15495649711075,0.156508,0.597310968204525,0.6033040398,-0.8335308,1.154861,-0.9675402125,1.3386885
"a[22]",-0.0576318924435,-0.06711805,0.5930806691873,0.61096604247,-1.028714,0.888863499999999,-1.1665705,1.089975
"a[23]",-0.264625560516775,-0.269154,0.602977604872717,0.6270071073,-1.2428445,0.72223875,-1.40198015,0.89896745
"a[24]",-0.0396576712646775,-0.03760895,0.593148950170028,0.5864928384,-1.0194595,0.9373381,-1.1852566,1.12287075
"a[25]",0.00382676264425001,-0.00931655,0.61422011008511,0.6256564587,-0.9929948,1.0035155,-1.169518425,1.2052575
"a[26]",-0.09646404202325,-0.09714625,0.58392500413025,0.5756476194,-1.0740465,0.87237425,-1.224509525,1.01521225
"a[27]",-0.14113160882,-0.1509845,0.60319875151328,0.5926945542,-1.1437775,0.858401049999999,-1.298475,1.05552925
"d[1]",0.025620140383,0.02269675,0.599590040912582,0.5957450037,-0.9762481,1.025997,-1.145540075,1.19960225
"d[2]",-0.003532792739,-0.002202295,0.589944586996951,0.603746158533,-0.96600495,0.94510895,-1.13065805,1.14329825
"d[3]",-0.1031148534515,-0.116,0.61605242343602,0.6115287633,-1.1274735,0.91252895,-1.270071525,1.092051
"d[4]",0.2001672136753,0.1996985,0.600092477557736,0.6077414616,-0.782053,1.161912,-0.9464281925,1.34966325
"d[5]",-0.0435988401165,-0.03361035,0.602544794886381,0.60734064069,-1.0394905,0.94137595,-1.199906225,1.0960365
"d[6]",0.1587454021255,0.1590515,0.611740128531063,0.6125814093,-0.83083315,1.1768145,-0.9998309475,1.365178
"d[7]",-0.1728739683745,-0.1661055,0.601179175365854,0.6092959677,-1.152688,0.80897545,-1.313272375,1.02682975
"d[8]",-0.036650969532375,-0.0257207,0.620127402378421,0.60435713058,-1.0619,0.973969849999999,-1.240981,1.20037575
"d[9]",-0.11501300553725,-0.119328,0.58911244476422,0.5872667556,-1.068329,0.8554229,-1.24813895,1.0218725
"d[10]",0.01620776255575,0.0107631,0.603891337365003,0.59834044326,-0.98101755,1.0341615,-1.17695595,1.23867025
"d[11]",-0.050599103255,-0.05391055,0.598100633521136,0.59239944267,-1.034851,0.9465354,-1.225666,1.14197
"d[12]",-0.10693463621005,-0.1070495,0.594378055946263,0.6138683061,-1.092166,0.8763252,-1.25327345,1.0576305
"d[13]",-0.03743198072225,-0.038468,0.590091341402969,0.6100039092,-0.9893436,0.9260272,-1.1386077,1.10270275
"d[14]",0.163137852866125,0.168809,0.598544394669956,0.6079638516,-0.8175429,1.130482,-0.96950771,1.35773925
"d[15]",0.16761634747025,0.1639085,0.603747410009809,0.6041587587,-0.8196448,1.160637,-0.9818038875,1.362682
"d[16]",-0.11916308018085,-0.1199845,0.600598980124826,0.5722457937,-1.1195575,0.8541721,-1.2918643,1.02431675
"d[17]",0.071580360209075,0.0687792,0.597687184315374,0.60301686018,-0.90816165,1.043174,-1.044405475,1.23831825
"d[18]",-0.078072018475,-0.07104185,0.602859289355025,0.6153294084,-1.0767345,0.911396349999999,-1.247087425,1.10194425
"d[19]",-0.07322124934675,-0.0613457,0.602742508550869,0.6176904489,-1.0561895,0.911516799999999,-1.192699775,1.07625975
"d[20]",0.0706887488147,0.07623195,0.602616512889338,0.5948220852,-0.9329809,1.0834795,-1.07430435,1.26799225
"d[21]",-0.0019408498375,-0.008103325,0.616763145894139,0.6116192019,-1.0093245,1.022856,-1.160738525,1.218591
"d[22]",0.01020021623425,0.005886765,0.601466882009629,0.590438385411,-0.9964195,1.0032655,-1.188656525,1.197709
"d[23]",-0.06489136428725,-0.05040435,0.602291357147121,0.610668114,-1.073764,0.91225065,-1.237810325,1.1014605
"d[24]",0.15755480218725,0.170456,0.603359516294442,0.6215200047,-0.8348781,1.1268715,-1.000951925,1.31703875
"d[25]",0.08302449947365,0.08470165,0.582794553541644,0.56946495501,-0.8936855,1.0090885,-1.05897,1.23832025
"d[26]",-0.09926062714935,-0.0955534,0.594248736266964,0.58364417076,-1.085466,0.864412599999999,-1.250587775,1.039027
"d[27]",0.105422626963,0.107418,0.604648555003933,0.5892489918,-0.90965025,1.117837,-1.08001155,1.30257275
"ha[1]",0.1711695918515,0.1778005,0.601098457417102,0.6069875595,-0.83457995,1.132918,-0.98636013,1.313372
"ha[2]",0.238135444090275,0.239573,0.602427640954664,0.6070490874,-0.7595533,1.221343,-0.90907315,1.41512275
"ha[3]",0.147629030187,0.1404965,0.600537574777415,0.6073011294,-0.83171535,1.124725,-0.9854813675,1.33203175
"ha[4]",0.00452411009374999,0.0008217815,0.620081014414019,0.5977423898481,-1.0298775,1.0323005,-1.2189062,1.24527975
"ha[5]",-0.055476676157,-0.0499514,0.597140195499704,0.59229632784,-1.044721,0.920248999999999,-1.208090275,1.11388875
"ha[6]",0.09273713591925,0.0923194,0.627525289213207,0.6236082468,-0.95128405,1.1197855,-1.128643475,1.29274525
"ha[7]",0.16854023230425,0.1710105,0.619407838707185,0.6119779911,-0.8713861,1.190143,-1.031282375,1.3793015
"ha[8]",0.01861247682375,0.0160091,0.602816247229274,0.6056895432,-0.9824091,1.012789,-1.148893425,1.19508925
"ha[9]",0.066425163524,0.0670613,0.600572639910924,0.60243271578,-0.90490725,1.0256005,-1.096407,1.25328425
"ha[10]",-0.04926060049175,-0.0377636,0.605078790700207,0.57925018914,-1.088624,0.9413943,-1.229691675,1.16097475
"ha[11]",0.0963340593945,0.09122285,0.610059836085093,0.6176059407,-0.8963548,1.1117955,-1.035914675,1.2989865
"ha[12]",-0.3520068667655,-0.3532665,0.611389621457847,0.6129431637,-1.392868,0.6511095,-1.5390454,0.837557225
"ha[13]",0.095527365468375,0.104219,0.613160290382068,0.6081387984,-0.91415035,1.094712,-1.08932295,1.27735975
"ha[14]",-0.053500007020325,-0.05115975,0.588988941060742,0.5971653345,-1.0261435,0.90780855,-1.16050005,1.08893325
"ha[15]",-0.2439013036175,-0.2433925,0.619677948675305,0.6157482429,-1.262741,0.7526825,-1.4497602,0.955197725
"ha[16]",0.202464070992175,0.205687,0.605317986852865,0.6078415371,-0.7840792,1.1831415,-0.969993515,1.39115875
"ha[17]",0.0661499744145,0.05251505,0.626461543353933,0.6318818961,-0.94765815,1.1155115,-1.122319975,1.2862025
"ha[18]",0.07589368384175,0.0765093,0.612107958194849,0.6068771058,-0.9039083,1.0916625,-1.100996625,1.30096275
"ha[19]",0.06183251476375,0.06384035,0.61611122121354,0.6305030781,-0.92598005,1.053208,-1.08489825,1.21051675
"ha[20]",-0.03862386864525,-0.027286,0.616660160083802,0.6135858708,-1.05537,0.95631715,-1.227223275,1.1994745
"ha[21]",0.09742211159425,0.08886075,0.602667528914402,0.6001965102,-0.8855483,1.1061525,-1.039720875,1.283006
"ha[22]",-0.043611167588975,-0.04520645,0.601090976698227,0.59794214277,-1.03236,0.92570145,-1.20475925,1.1285825
"ha[23]",-0.10404256392,-0.1059,0.611139111978583,0.633552045,-1.1008145,0.8872568,-1.253805525,1.06301025
"ha[24]",-0.16993870694575,-0.172891,0.593394479846993,0.5874906282,-1.163074,0.803015249999999,-1.314587375,0.9907614
"ha[25]",-0.059804837384775,-0.05419155,0.599737015055569,0.612076584,-1.0297165,0.92736145,-1.195686525,1.119857
"ha[26]",-0.09762615951675,-0.103346,0.584764225646023,0.5871770583,-1.043795,0.8707691,-1.200046525,1.04020975
"ha[27]",-0.06748197716925,-0.061137,0.610908310442449,0.5951875461,-1.0799205,0.943030099999999,-1.2357207,1.17263475
"ha[28]",0.04365337681445,0.0516654,0.607709117439398,0.6182731107,-0.9686835,1.0300645,-1.127279675,1.21202275
"ha[29]",-0.172393728045525,-0.174627,0.592584018487916,0.6031706058,-1.135257,0.8046052,-1.299456875,0.9959207
"ha[30]",0.024350126852,0.0255415,0.593354054901969,0.6002417295,-0.9543011,1.0001545,-1.103762075,1.17977225
"ha[31]",-0.3272903262937,-0.328714,0.639501421254887,0.62997979443,-1.395743,0.70826365,-1.589628975,0.9273909
"ha[32]",0.0568572373291675,0.05739665,0.59550133198834,0.63099033459,-0.9161926,1.024434,-1.07349585,1.2162255
"ha[33]",-0.481946113704,-0.4756565,0.64083545203976,0.64172295012,-1.54976,0.56729045,-1.7343993,0.7593028
