variable,mean,median,sd,mad,q5,q95,q2.75,q97.5
lp__,-733.70794575,-733.4095,3.26010581688559,3.20982899999995,-739.57505,-728.88695,-740.9033575,-728.217925
skills[1],1.0000023495,1,9.87982900929464e-05,0.000102299400000143,0.999839,1.00016,0.9998129725,1.0002
skills[2],1.2523293925,1.23532,0.191513819083258,0.186763122,0.97207055,1.59039,0.930512235,1.67344275
skills[3],0.701892324,0.6914375,0.109848869927683,0.1070578047,0.53700625,0.899093,0.51834417,0.939544775
skills[4],0.877364033,0.8668165,0.135346425900749,0.1348810176,0.6691817,1.1167295,0.64224734,1.1636175
skills[5],1.19402779525,1.18384,0.183419435193139,0.181077351,0.9147771,1.513778,0.8722108025,1.5775005
skills[6],0.78927209125,0.780243,0.125896340407426,0.1211417634,0.6064042,1.0090175,0.5780421425,1.07001175
skills[7],1.01055567675,0.9981065,0.159024767974154,0.1539116712,0.7747075,1.2994455,0.74336446,1.3727495
skills[8],1.13742668475,1.120195,0.177439993496524,0.174123957,0.8735539,1.455719,0.838380775,1.52570875
skills[9],1.011028038,0.9978285,0.156857790853899,0.1580859315,0.77468915,1.28844,0.7467465525,1.3459705
skills[10],0.949565781,0.9363865,0.150364872240251,0.1446624711,0.72528685,1.215168,0.7011050925,1.2809875
skills[11],1.1882038255,1.17528,0.180645895587475,0.180165552,0.9175307,1.509803,0.879259175,1.5939015
skills[12],1.17371147675,1.16056,0.182113684829275,0.180217443,0.8968449,1.4967215,0.8620202425,1.561961
skills[13],0.7940086565,0.783491,0.123968336186176,0.1228289622,0.6125861,1.0107315,0.59208108,1.06283975
skills[14],1.0729119535,1.05846,0.165061344154456,0.160891752,0.8220259,1.3692405,0.78965813,1.44219175
skills[15],0.755568898,0.7465925,0.118231371546253,0.1158444336,0.57543815,0.9669055,0.5569858575,1.00671975
skills[16],1.39523338125,1.381125,0.210182128812566,0.207304545,1.0742275,1.762039,1.0325723,1.8394055
skills[17],0.88045081775,0.8653085,0.138615556144346,0.1320507342,0.6781802,1.1233965,0.6542087125,1.1800035
skills[18],1.0331196225,1.01827,0.159949963559546,0.1575284739,0.793079,1.323288,0.7636524,1.37814275
skills[19],0.7734195505,0.760729,0.121923160573344,0.1184115555,0.5922744,0.99123295,0.5688984,1.04918525
skills[20],1.264580014,1.25071,0.196146432345715,0.192122721,0.9693378,1.6158275,0.93127236,1.69075475
home_force,0.17193079355,0.169082,0.0439094957094758,0.0434891058,0.1035915,0.2466827,0.0936981635,0.263313425
