variable,mean,median,sd,mad,q5,q95,q2.75,q97.5
lp__,-712.96376525,-712.7205,3.19250353967778,3.16164450000007,-718.64845,-708.1396,-719.81443,-707.526875
skills[1],0.999999921,0.999999,9.94718146988809e-05,9.48864000000949e-05,0.999831,1.00017,0.99981,1.0002
skills[2],1.5575527375,1.5445,0.227158762825922,0.22965474,1.210323,1.957161,1.170204875,2.03005075
skills[3],1.48317948125,1.469185,0.222475282101988,0.219958536,1.136526,1.870347,1.091359175,1.97438875
skills[4],1.17711674225,1.166055,0.178747857479232,0.176318205,0.9084548,1.48926,0.8626585725,1.55860825
skills[5],1.3414706315,1.334625,0.202741519377057,0.207215589,1.0301685,1.693346,0.997483465,1.7805705
skills[6],1.11374191325,1.104215,0.172727185079431,0.1685923764,0.8511824,1.4189445,0.8136039925,1.48067825
skills[7],1.8009355025,1.784335,0.255685972254344,0.257927922,1.4099585,2.2468725,1.35453295,2.344781
skills[8],1.054188648,1.03873,0.161280347868318,0.1575447825,0.8148331,1.341167,0.78099609,1.39840075
skills[9],1.123807252,1.11122,0.173545440754096,0.1713818883,0.8589925,1.43588,0.822064695,1.49358025
skills[10],1.25077553825,1.24251,0.190234880923212,0.189135282,0.96339285,1.5848985,0.919366985,1.6516965
skills[11],0.6838001775,0.674232,0.108090823348687,0.1043149947,0.5217405,0.87668135,0.50340811,0.922163875
skills[12],0.98573530475,0.9729925,0.152237396110736,0.1511325375,0.75673295,1.2524375,0.728928315,1.31059675
skills[13],1.23621356975,1.2248,0.184895869692049,0.185510325,0.95062025,1.5507435,0.91440535,1.62229825
skills[14],0.98662924825,0.9758275,0.154555197744613,0.1534112937,0.7567469,1.2667415,0.72214595,1.31607175
skills[15],0.90439327625,0.8936255,0.141601089665686,0.1346386125,0.68998085,1.154077,0.660338745,1.217717
skills[16],1.4568263625,1.44419,0.218553112580681,0.217037814,1.1181195,1.833099,1.07342685,1.91158225
skills[17],0.8079618595,0.7987735,0.123834163894309,0.1197325521,0.61959435,1.031462,0.5944457625,1.07525075
skills[18],1.143740483,1.127525,0.17546530778185,0.176407161,0.8803699,1.4526075,0.842388735,1.51930725
skills[19],0.837424717,0.831344,0.129783212874364,0.126777126,0.64003725,1.067845,0.6145207725,1.123082
skills[20],0.9710606085,0.9604505,0.151143366255443,0.1530539871,0.74091175,1.241397,0.7112150025,1.2933135
home_force,0.254168018,0.252528,0.0535909443488098,0.0541801344,0.17060665,0.34512545,0.1590234425,0.364742975
