"variable","mean","median","sd","mad","q5","q95","q2.75","q97.5"
"lp__",-2508.77618,-2500.585,40.6815280513005,43.595853,-2585.0105,-2461.165,-2588.05055,-2457.96975
"home_advantage",0.4624116995,0.4733945,0.0382650510737686,0.0449776362,0.3890332,0.51602285,0.37412856,0.520195675
"skill[1]",0.38806201725,0.3706145,0.141731021583631,0.1752025485,0.18664465,0.60796575,0.1809856425,0.617961275
"skill[2]",0.168084187218,0.1511915,0.105980088115746,0.1100815674,-0.0016183685,0.3432322,-0.05109540075,0.361976625
"skill[3]",0.5050372025,0.5360165,0.210621456620771,0.2161667865,0.18383245,0.80338905,0.17957073,0.888801925
"skill[4]",-0.7521027325,-0.748896,0.16343480148193,0.1569569316,-1.0942895,-0.5485687,-1.1657222,-0.53132175
"skill[5]",-0.138091671804,-0.1456825,0.0794488364896056,0.11037964413,-0.2366715,-0.019951125,-0.2434707675,0.00736061725000003
"skill[6]",0.100845523559825,0.13906225,0.54184094766488,0.6552135723,-0.90199385,0.75026965,-0.9563856975,0.76477145
"skill[7]",0.790722697,0.842924,0.26670451632781,0.3362292171,0.3968809,1.0940915,0.3920709475,1.098543
"skill[8]",0.0454217856949997,0.1486615,0.253867806118631,0.1211261961,-0.43658545,0.29912235,-0.4517670875,0.311576175
"skill[9]",0.3290988195,0.279222,0.18453120763669,0.2089398528,0.1182494,0.63014815,0.11619813,0.633892825
"skill[10]",-0.42139410426925,-0.5139905,0.207180446219216,0.090616512,-0.68506205,-0.00111595445000019,-0.71379744,0.03794585
"skill[11]",0.85982723175,0.700461,0.331078237015244,0.2118731769,0.5558035,1.4316315,0.552037525,1.47733825
"skill[12]",0.228974498935325,-0.0363296,0.515077692463772,0.2786502222,-0.3649873,1.097092,-0.419089155,1.1000025
"skill[13]",0.29251086925,0.293122,0.0862583844296411,0.1017449076,0.15181825,0.416972,0.1298827725,0.435251075
"skill[14]",-0.269978139525,-0.2788265,0.0854005087483577,0.0966521766,-0.3999498,-0.13232495,-0.43256052,-0.117832
"skill[15]",-0.601563964,-0.8662595,0.575641266946021,0.2547010431,-1.1252815,0.44922915,-1.146087325,0.460461775
"skill[16]",0.3371272229475,0.4055615,0.243249547293353,0.2002266126,-0.08449348,0.679895,-0.0942716475,0.71545475
"skill[17]",-0.0959066876491249,-0.1425905,0.367500175174021,0.5133606282,-0.6254287,0.47945175,-0.6415608725,0.515550175
"skill[18]",0.257656851,0.283803,0.115591643608994,0.1162617855,0.076545995,0.4330782,0.07412912675,0.476979025
"skill[19]",0.20963740024425,0.2626825,0.155686654362772,0.0981711002999999,-0.099143685,0.3900282,-0.119918045,0.408575225
"skill[20]",-0.17425699955425,0.07363555,0.487329769081658,0.24378013737,-1.0144845,0.25065095,-1.0290811,0.2537877
"skill[21]",0.25494286169,0.250132,0.0851684982509084,0.0835978835999999,0.1159115,0.39922225,0.08750946325,0.42596385
"skill[22]",-0.21170309986675,-0.161208,0.164456410093951,0.1738978605,-0.42899055,-0.0166968,-0.4981476475,-0.0106683475
"skill[23]",-0.314742820697625,-0.26319,0.579341110996203,0.8602971825,-1.183161,0.36343225,-1.18714165,0.400572875
"skill[24]",-0.618564395201025,-0.3988095,0.544301800652397,0.579091335963,-1.47475,0.031721185,-1.484961925,0.03873758
"skill[25]",-0.5397841246195,-0.3444165,0.503664025760929,0.2978825094,-1.3933615,-0.031269665,-1.39656055,-0.00606952449999997
"skill[26]",-0.15452592015,-0.1998095,0.346777300956198,0.29796027177,-0.6368876,0.42736615,-0.6612676875,0.4470087
"skill[27]",-0.4753352403395,-0.4588845,0.174086439444989,0.2295798687,-0.75718455,-0.2546277,-0.7878189075,-0.2380581
