"variable","mean","median","sd","mad","q5","q95","q2.75","q97.5"
"lp__",-733.93064825,-733.499,7.876914339759,7.92746219999997,-747.5892,-721.6625,-750.1127875,-719.7938
"mu",0.0306594064272,0.02017725,0.621609991761956,0.62318385255,-0.9988648,1.041758,-1.151175575,1.254794
"h[1]",0.16904986291475,0.166118,0.620007892747565,0.6368663973,-0.8390778,1.182611,-1.005981,1.38370025
"h[2]",-0.157096995768975,-0.157117,0.621387727443166,0.6132433902,-1.2010855,0.8634381,-1.36796185,1.040949
"a[1]",0.02934823237425,0.0285051,0.608123045899648,0.6157801188,-0.9879493,1.0512575,-1.13575255,1.23462675
"a[2]",0.14874315340175,0.144647,0.604214082612931,0.6050498013,-0.8450214,1.122849,-1.002034175,1.32183575
"a[3]",0.242973149144125,0.2474835,0.602179192215935,0.5788930308,-0.75100955,1.2185665,-0.92737235,1.40153275
"a[4]",0.00567498530824997,0.006098305,0.608351794961591,0.604100196,-1.0108675,1.009424,-1.17153025,1.1675825
"a[5]",0.163731145803888,0.155692,0.618171633908283,0.6122211375,-0.83288815,1.190085,-1.013685,1.35806475
"a[6]",0.0638621454625,0.05983805,0.604201736718968,0.60666665073,-0.90910205,1.044573,-1.100658175,1.2269595
"a[7]",0.266234694715,0.262714,0.609142692902271,0.6129920895,-0.7199712,1.256222,-0.8876794625,1.46381825
"a[8]",-0.155683142682,-0.149472,0.628349081207897,0.628763247,-1.182081,0.859624099999999,-1.360731975,1.0778265
"a[9]",-0.02046738838475,-0.02361885,0.606328715179965,0.60383458821,-1.0027915,1.000281,-1.170496075,1.206465
"a[10]",0.005081786326825,0.0117704,0.621001100544428,0.61060080396,-1.000991,1.0346355,-1.158158525,1.222868
"a[11]",-0.2488182748419,-0.242193,0.620175201578799,0.6016257366,-1.269771,0.75934135,-1.45015095,0.961698775
"a[12]",0.0887613992093,0.0834714,0.619679105939858,0.6066658353,-0.9459633,1.1056445,-1.109440275,1.274382
"a[13]",0.05376019789435,0.05313305,0.616860566847818,0.63524673093,-0.93796365,1.070591,-1.10087905,1.26257725
"a[14]",-0.23643315077025,-0.2266315,0.631678358774084,0.6387011148,-1.293749,0.78314305,-1.462162425,0.955336675
"a[15]",-0.05952111471425,-0.05203805,0.626930286384784,0.62604260187,-1.0987615,0.979943599999999,-1.284394575,1.187195
"a[16]",0.1915144070866,0.1880875,0.60734278790387,0.6033151593,-0.80233555,1.19566,-0.9777309625,1.35872075
"a[17]",-0.201182733309,-0.1943705,0.616103821619388,0.629778828,-1.206736,0.80168375,-1.349416475,0.9824605
"a[18]",-0.04312590255875,-0.04248165,0.612502457257894,0.6078652587,-1.046219,0.975011449999999,-1.232881825,1.1973355
"a[19]",-0.0744406913807,-0.0950311,0.612667496476281,0.5935248102,-1.0567095,0.9504083,-1.23160815,1.1390315
"a[20]",-0.0379822975075,-0.03185395,0.609387007999312,0.6088044858,-1.050631,0.953891599999999,-1.20636995,1.12157775
"d[1]",-0.09563736421325,-0.0989083,0.617864118327656,0.61467380268,-1.0969565,0.9130315,-1.271113075,1.113923
"d[2]",-0.20689348057525,-0.201607,0.623700343998358,0.6395617641,-1.2091475,0.81433575,-1.384829375,1.026215
"d[3]",-0.0154930984895,-0.00454518,0.616108942938286,0.634744322268,-1.029697,0.97874295,-1.2163397,1.14936575
"d[4]",-0.0324977031594,-0.03091885,0.607090416416964,0.60217229709,-1.0191385,0.9773184,-1.209724175,1.14329225
"d[5]",-0.018870488327,-0.02766875,0.629551132605631,0.62065379565,-1.050573,1.023527,-1.21778735,1.2293265
"d[6]",0.04981684436875,0.04601275,0.622090280669762,0.62264937525,-0.9724366,1.078477,-1.1348892,1.274663
"d[7]",-0.30099990278,-0.2977055,0.612570975790135,0.615360543,-1.32685,0.68272205,-1.49195395,0.878724250000001
"d[8]",-0.045396875005825,-0.03882015,0.602517826700595,0.62651688561,-1.0444665,0.91752745,-1.184478775,1.10474525
"d[9]",-0.012235076131,-0.004689635,0.621003655804451,0.622510581651,-1.0349245,0.991312599999999,-1.21117935,1.18328625
"d[10]",-0.16364922479175,-0.174669,0.613442913185178,0.6036101967,-1.160969,0.86138225,-1.3346307,1.04873575
"d[11]",0.2875018661515,0.2988165,0.614348359665386,0.6181730352,-0.75390775,1.281951,-0.928253805,1.45929675
"d[12]",0.2051897419105,0.2170795,0.599935404709751,0.6099282966,-0.7918175,1.1736595,-0.9486948675,1.37389875
"d[13]",-0.10767612312775,-0.109647,0.63006017994342,0.642847947,-1.1430455,0.926518399999999,-1.30922575,1.11942175
"d[14]",-0.032243991875,-0.03702065,0.608329123291202,0.60097539411,-1.0348155,0.9666725,-1.1960491,1.15326575
"d[15]",0.16566974939775,0.176572,0.612440902040396,0.5971304934,-0.85254285,1.155008,-1.020537125,1.34207125
"d[16]",-0.06719508925,-0.0707625,0.623794675139946,0.6253228737,-1.126358,0.95380865,-1.309951925,1.10244275
"d[17]",0.21483264609125,0.2050945,0.602511493212,0.6026946912,-0.76002605,1.216316,-0.928634,1.41149625
"d[18]",-0.06897843080675,-0.0689643,0.604156141971149,0.59874830652,-1.049069,0.929723999999999,-1.214517325,1.12006325
"d[19]",0.135033544157025,0.1457065,0.596359151397343,0.6019556151,-0.86337175,1.1092705,-1.0086177,1.29087775
"d[20]",0.1264163853825,0.111332,0.612589802366936,0.5897004435,-0.8638321,1.162461,-1.03211905,1.367331
"ha[1]",-0.0498977850775,-0.0479689,0.623319699508293,0.6238728909,-1.07557,0.975813,-1.277041425,1.178083
"ha[2]",0.289780914155112,0.2910125,0.624710568535653,0.6258640227,-0.7282393,1.301241,-0.92683872,1.488524
"ha[3]",0.182041600248325,0.1833045,0.6019634191675,0.6019200327,-0.806562,1.1512775,-0.98586405,1.34753775
"ha[4]",0.0853473469385,0.0798709,0.610516834205216,0.60830351526,-0.907254,1.088062,-1.0686117,1.314059
"ha[5]",0.061711867702725,0.0646723,0.631960986249342,0.6333289137,-0.99486835,1.0890175,-1.165151775,1.288259
"ha[6]",0.149625936437925,0.1432605,0.607655410768061,0.6032447358,-0.85409815,1.125178,-1.03197295,1.330206
"ha[7]",0.14617515864075,0.1557395,0.611833147571486,0.6063656088,-0.86164935,1.143167,-1.045781125,1.35556725
"ha[8]",-0.093802451541825,-0.0920868,0.642136609865931,0.6396989046,-1.150545,0.93960965,-1.34014495,1.1584145
"ha[9]",-0.318479166078825,-0.3238685,0.630442286473172,0.6368011629,-1.355055,0.73595265,-1.523828725,0.924021975
"ha[10]",-0.0590734531974,-0.06045215,0.622222366906236,0.6174398895,-1.088682,0.958835499999999,-1.271609325,1.1306445
"ha[11]",-0.0706023567965,-0.0801588,0.629284781872843,0.62233054212,-1.0906495,0.961534599999998,-1.281896325,1.19394125
"ha[12]",0.0652478306628,0.06339625,0.623963781389558,0.61228081215,-0.971854,1.1048275,-1.1291154,1.32309275
"ha[13]",-0.1047928237895,-0.10664,0.621026064800294,0.6266764875,-1.135642,0.89803925,-1.29746015,1.08325225
"ha[14]",-0.15720393871475,-0.1576605,0.652605032837119,0.6598993296,-1.2296045,0.9252133,-1.385125925,1.13023125
"ha[15]",-0.065465565953,-0.0670501,0.622744746930064,0.6241338285,-1.087695,0.950640849999999,-1.2451521,1.14156575
"ha[16]",0.18077442332015,0.176156,0.615872205149095,0.6311116854,-0.815987,1.193229,-0.982091195,1.37264525
"ha[17]",0.1545835078425,0.1521015,0.61851011298732,0.6399843051,-0.8653915,1.16997,-1.052593025,1.3506255
"ha[18]",-0.1079474431145,-0.0996283,0.628387638680421,0.63196595952,-1.1597235,0.9175585,-1.32285805,1.10982975
"ha[19]",0.084428110504,0.09336255,0.619135970604815,0.6227972646,-0.9390413,1.071214,-1.125384225,1.28779325
"ha[20]",-0.180773409487925,-0.184021,0.615430189719515,0.6191619294,-1.184664,0.823748649999999,-1.351424675,1.008653
"ha[21]",0.073171996897,0.0708627,0.613032911160292,0.6223383999,-0.9376319,1.0671695,-1.1401623,1.285938
"ha[22]",-0.150543784859025,-0.1551795,0.63261718586076,0.6259114659,-1.1843045,0.893649649999999,-1.372854375,1.119039
"ha[23]",0.05055523616225,0.04870965,0.613145679553037,0.61472799171,-0.93974585,1.028295,-1.11827345,1.23241225
"ha[24]",-0.12610210576475,-0.132228,0.62858518067467,0.632832984,-1.138377,0.911032549999999,-1.313214275,1.1107465
"ha[25]",0.086432261063075,0.08309755,0.62941218843152,0.62401900113,-0.96995355,1.1129535,-1.143265025,1.2935055
"ha[26]",-0.120726668958675,-0.1203055,0.624806270410686,0.6136992897,-1.1488965,0.9212696,-1.303040025,1.120957
"ha[27]",0.128626890395,0.1418505,0.613037278960773,0.6203828505,-0.89727315,1.1299875,-1.0384073,1.31614925
"ha[28]",-0.0861229408345,-0.09110575,0.64044936814427,0.6426863436,-1.123827,0.9820743,-1.2957463,1.184314
"ha[29]",0.26003375225925,0.2620695,0.624024843056743,0.6260070936,-0.75610485,1.314425,-0.9295199625,1.4978625
"ha[30]",0.0813572728863,0.08475395,0.622525387771763,0.62946518397,-0.93891855,1.0931805,-1.13394445,1.318434
"ha[31]",-0.22445566703975,-0.22616,0.627695404686147,0.6155021313,-1.2961435,0.803662,-1.436088125,1.01682525
"ha[32]",0.02955766503275,0.02833035,0.622131010897592,0.61166316099,-1.01548,1.0600295,-1.175155225,1.26461825
"ha[33]",0.12317872220775,0.135104,0.62023913457645,0.6339167646,-0.88641175,1.1234585,-1.04658015,1.31278775
"ha[34]",-0.034767919989125,-0.02971775,0.640097996671706,0.6252354003,-1.0758255,1.0367405,-1.27846845,1.23214225
"ha[35]",0.01365230544605,0.0197761,0.631356027971385,0.6349701519,-1.0283545,1.0648505,-1.196266925,1.2665635
"ha[36]",0.0433881312905,0.05569765,0.618454452938926,0.6002402469,-0.996304,1.0855745,-1.1476263,1.28434525
"ha[37]",-0.3464779643191,-0.3485405,0.638542187450188,0.64177291374,-1.3852295,0.6765794,-1.5852634,0.9471597
"ha[38]",0.03941641342585,0.0289522,0.609463895652136,0.61160318982,-0.9433246,1.0325695,-1.11787625,1.2252715
"ha[39]",-0.184948135628,-0.1855285,0.630140405776794,0.628214685,-1.2382345,0.820990299999999,-1.423967375,1.0442405
"ha[40]",0.157881257595375,0.159163,0.606769233303517,0.6140143422,-0.85786865,1.1495665,-1.016485525,1.32222025
"hd[1]",0.088125887076725,0.09252745,0.633688792856623,0.65293548327,-0.9419369,1.0944765,-1.130571625,1.286448
"hd[2]",-0.0546314928138,-0.0419082,0.633392416773939,0.649482582,-1.090114,0.99058245,-1.269181975,1.1771655
"hd[3]",0.123962068525975,0.1174935,0.621942637537456,0.6306543033,-0.9042591,1.156594,-1.05402175,1.3328815
