"variable","mean","median","sd","mad","q5","q95","q2.75","q97.5"
"lp__",-7145.63966,-7145.325,5.93913259730763,5.89333500000054,-7156.041,-7136.38,-7157.920825,-7134.9695
"mu",0.0805874420252501,0.1022505,0.619023239755739,0.6201649083,-0.99346835,1.072829,-1.172827725,1.23345125
"h[1]",0.2151787143932,0.1990455,0.614637701674808,0.61409292,-0.78586415,1.2640215,-0.937044875,1.5018655
"h[2]",-0.17458067657315,-0.1879865,0.614734530164274,0.615301239,-1.1778795,0.8838636,-1.337742725,1.09071125
"a[1]",0.36865057740225,0.3720535,0.174882697075259,0.1712239914,0.081831395,0.6666589,0.04277995025,0.726587475
"a[2]",-0.00177679232884998,-0.00275055,0.181722746654419,0.1800966111,-0.2990206,0.30170175,-0.3392783975,0.3595444
"a[3]",0.1522729815305,0.1555905,0.176883716585881,0.1694849016,-0.13859925,0.45402405,-0.181097455,0.51195105
"a[4]",-0.1804635302664,-0.180216,0.193911367655578,0.19454566005,-0.498344,0.1492558,-0.55609571,0.1964633
"a[5]",0.14843601146875,0.151335,0.177117676859037,0.1727955474,-0.1394434,0.4565459,-0.188416655,0.508403975
"a[6]",-0.0197540037449,-0.0226244,0.179448989200161,0.1782470676,-0.31507065,0.2860067,-0.357626085,0.3394257
"a[7]",0.15888520072562,0.1609535,0.17518949664874,0.1717555035,-0.12775735,0.45786575,-0.16205905,0.5159126
"a[8]",-0.0359012201980725,-0.03618335,0.179644100547285,0.18075066009,-0.3292803,0.26829965,-0.374370195,0.31880895
"a[9]",0.10198254202055,0.1030955,0.176936950365006,0.17357042829,-0.190482,0.40920265,-0.231405255,0.45805425
"a[10]",0.214565769244,0.216173,0.177409034796593,0.17426687964,-0.07486932,0.51732205,-0.112398315,0.575690725
"a[11]",0.31565345441895,0.3182265,0.175033906272036,0.1715242179,0.033515655,0.61290805,-0.008805855825,0.664953775
"a[12]",0.136063983129975,0.136621,0.176260208945461,0.1710453381,-0.15451515,0.4344684,-0.1963422525,0.488411725
"a[13]",0.0753777757743375,0.0756362,0.178690971118873,0.1752144093,-0.21435385,0.3789685,-0.2648451325,0.4282123
"a[14]",0.04875099496425,0.05099605,0.178085628153595,0.18107690622,-0.24772165,0.3482509,-0.285164305,0.407478975
"a[15]",0.154494418140825,0.1544395,0.176831767067116,0.17172377586,-0.13663995,0.45715835,-0.173931005,0.51078785
"a[16]",0.0674769567821325,0.0687778,0.185855750383236,0.18290035596,-0.2384165,0.3815669,-0.2866855575,0.432818825
"a[17]",-0.37639365004675,-0.3784285,0.248521319032299,0.2455000275,-0.7794894,0.0425363199999999,-0.851043535,0.1165473
"a[18]",0.350942666165725,0.3536945,0.175629445110864,0.1690252956,0.06714499,0.6499973,0.02195973225,0.701930275
"a[19]",-0.07800098325894,-0.07989525,0.179997275754738,0.17758330758,-0.3712543,0.23013785,-0.408872465,0.2792041
"a[20]",-0.058314119596975,-0.0570048,0.18057895816073,0.17567216205,-0.36117135,0.24986775,-0.4019478675,0.308263525
"a[21]",-0.449158663641475,-0.447995,0.256447714660216,0.2628419997,-0.8682244,-0.0337813750000001,-0.9331962975,0.0407212975
"a[22]",-0.067609452887,-0.0657724,0.182949325398788,0.18236439606,-0.3645877,0.23481945,-0.4104072425,0.2999429
"a[23]",0.01678334582395,0.01673425,0.192515888993428,0.1933747767,-0.30551075,0.33645515,-0.34841423,0.395020775
"a[24]",-0.3028556205195,-0.302963,0.191232821342164,0.1961064672,-0.6139817,0.019391645,-0.6577064875,0.0785499875000001
"a[25]",0.092400161627775,0.08849945,0.223734187209046,0.2262128841,-0.2694729,0.4687676,-0.3363643075,0.523590625
"a[26]",-0.130601200593325,-0.13006,0.18677373322462,0.184389664725,-0.43780255,0.18721575,-0.4830788275,0.23516285
"a[27]",-0.073077537493125,-0.0743996,0.187430869766267,0.18723740574,-0.3805746,0.2403673,-0.4339084525,0.300601925
"a[28]",-0.781558651499,-0.774457,0.278009873777291,0.2757332067,-1.241746,-0.33040555,-1.34795475,-0.2446226
"a[29]",-0.037851354666825,-0.03869805,0.18465149715566,0.18223963527,-0.3412796,0.27257965,-0.3909997875,0.32972995
"a[30]",-0.506213338665,-0.504663,0.256685998248408,0.2636811513,-0.9338034,-0.09226293,-1.0080931,-0.0261054775
"a[31]",0.0847059072759775,0.0831676,0.183895634536876,0.18145823094,-0.21890015,0.39626755,-0.256997835,0.4520787
"a[32]",0.23471283598475,0.2332225,0.184126728714459,0.182841645,-0.06975255,0.5482552,-0.110098415,0.609894325
"a[33]",-0.14454388154865,-0.143248,0.194892808758647,0.19513365921,-0.46495805,0.1793845,-0.522923965,0.248306725
"a[34]",-0.209326645279725,-0.203294,0.205368030382883,0.20721692334,-0.55566565,0.12831285,-0.6068731075,0.186383875
"d[1]",-0.137870090376275,-0.1414135,0.172646871452112,0.17435620629,-0.4292506,0.14523715,-0.4728006375,0.200937925
"d[2]",0.12388697371575,0.1222145,0.173503543152584,0.174460714764,-0.1588146,0.4144977,-0.20518443,0.46217575
"d[3]",-0.04586976036975,-0.0518086,0.169660937285505,0.16884679056,-0.3229198,0.23088575,-0.37580232,0.281077
"d[4]",0.0279208239278,0.0267406,0.183653450967098,0.18173955429,-0.2740924,0.3312093,-0.3216887175,0.391734225
"d[5]",-0.17063825394975,-0.1713695,0.171394730999131,0.1724367582,-0.4539266,0.1111979,-0.501976275,0.157307425
"d[6]",-0.048890758865225,-0.0509963,0.172120366221983,0.17246463108,-0.33288055,0.23796285,-0.379294215,0.282774
"d[7]",-0.131302341297,-0.135943,0.170859032244969,0.17621471952,-0.41000575,0.14754065,-0.4576598025,0.195801
"d[8]",0.02560472338635,0.02570605,0.173278670401027,0.17688989556,-0.26609935,0.30857825,-0.3079818275,0.356297475
"d[9]",-0.14826207604425,-0.150715,0.170067847150779,0.1698288648,-0.43363955,0.12952275,-0.4845173275,0.1754645
"d[10]",-0.190560576349225,-0.1922895,0.172368299006997,0.17109204,-0.47724865,0.0938924349999999,-0.526633385,0.137392375
"d[11]",-0.09547174047275,-0.0975872,0.171701147592835,0.17364478068,-0.3771823,0.1893801,-0.4209012375,0.2314124
"d[12]",-0.245469482563975,-0.2470285,0.171062157807279,0.1704093027,-0.5271292,0.0387772349999997,-0.572721345,0.0845285300000001
"d[13]",0.017526250627,0.0151411,0.172562144116286,0.1737043812,-0.26832295,0.3002236,-0.3148862625,0.3535504
"d[14]",-0.1898141507954,-0.191202,0.174548367464867,0.17291504496,-0.48303285,0.096396515,-0.5290604425,0.146128425
"d[15]",-0.22005854659275,-0.2218605,0.173350254974285,0.1753055892,-0.5051271,0.06361031,-0.55085789,0.10355845
"d[16]",0.187634508148725,0.184437,0.178028707289007,0.1791017865,-0.1076228,0.486038,-0.15358839,0.54209795
"d[17]",0.1435904212838,0.1437125,0.206636686351452,0.2080154517,-0.2015788,0.47916065,-0.250428795,0.541369175
"d[18]",-0.18764618352525,-0.1905725,0.171769838392651,0.1700712699,-0.46904685,0.0925013599999999,-0.516430625,0.138002725
"d[19]",0.083010029042,0.0821353,0.172173870739496,0.17575837524,-0.2054157,0.367909,-0.253881145,0.416928425
"d[20]",0.0953975862334,0.0961084,0.172518564525305,0.17424130479,-0.195315,0.37578925,-0.241830275,0.4218117
"d[21]",0.009994897212625,0.0132156,0.215984529930194,0.21865473756,-0.34806465,0.3582249,-0.412195605,0.41607275
"d[22]",0.05299219082503,0.05186805,0.174026233114037,0.17542997934,-0.24536815,0.3360581,-0.289610465,0.3794153
"d[23]",0.0196000100563,0.01827455,0.184315300168589,0.1865444385,-0.28860575,0.3171162,-0.340075845,0.370261175
"d[24]",0.19256581793625,0.193479,0.175999889048547,0.17970038625,-0.09769867,0.4788125,-0.14929587,0.532135925
"d[25]",0.35903190040475,0.36008,0.201090606504743,0.1977291729,0.028639545,0.6969472,-0.02738923975,0.759557775
"d[26]",0.0938278653062425,0.09296795,0.174449591920852,0.17559721662,-0.200847,0.382917,-0.2426065325,0.42872865
"d[27]",0.015820254209325,0.011481,0.177846808354381,0.1784961444,-0.27300485,0.31296635,-0.3183205925,0.3570137
"d[28]",0.159757148454775,0.163665,0.207018700045985,0.21212388456,-0.17974905,0.49387555,-0.2356858575,0.554622225
"d[29]",-0.12853828737275,-0.1302535,0.177434066265434,0.179763596901,-0.40771565,0.1632641,-0.46599812,0.2125524
"d[30]",0.18481836145375,0.184169,0.208525760153911,0.2070665877,-0.1587787,0.530542,-0.21099585,0.58275535
"d[31]",-0.0733206540445,-0.07254555,0.17753692380941,0.17980802301,-0.3684735,0.21608195,-0.40777937,0.265898825
"d[32]",-0.0521760927962,-0.0513861,0.179002893476976,0.18035517654,-0.35428095,0.2414245,-0.3995116625,0.295360175
"d[33]",-0.2024219459915,-0.2061415,0.186754038899604,0.18634191534,-0.51328795,0.1018706,-0.553482945,0.1665177
"d[34]",0.16584328654999,0.165391,0.19132007089765,0.18857152335,-0.14817075,0.4840448,-0.21817244,0.539022525
