"variable","mean","median","sd","mad","q5","q95","q2.75","q97.5"
"lp__",-726.6890385,-726.444,4.6464586375524,4.52860170000003,-734.6253,-719.4318,-736.1244025,-718.330525
"mu",0.00663719670755,0.0141562,0.645715586862467,0.6664079436,-1.0537285,1.0535105,-1.2352617,1.242095
"h[1]",0.13889591257915,0.129995,0.619304856542663,0.6057658971,-0.8949947,1.1697645,-1.047058525,1.383405
"h[2]",-0.158493290865,-0.166642,0.621582597355937,0.6128645859,-1.1951185,0.8770329,-1.3447272,1.0801475
"a[1]",0.5400557570775,0.5399575,0.252939903977383,0.2516913651,0.12142965,0.96318975,0.058761954,1.027224
"a[2]",0.3749647327295,0.3728395,0.255203902248608,0.2673713427,-0.025736285,0.79467435,-0.09536301575,0.86824235
"a[3]",-0.00363539078854998,-0.001076135,0.267827703424256,0.268699952451,-0.4425668,0.42282785,-0.53156951,0.508110925
"a[4]",-0.192913342187915,-0.1896735,0.280458242973828,0.283343273892,-0.64748735,0.2635904,-0.728874915,0.340774125
"a[5]",-0.25012551569204,-0.247386,0.280595262207215,0.27774405708,-0.71741025,0.21202515,-0.7904948575,0.2905402
"a[6]",-0.051172118658975,-0.0474847,0.273468625072935,0.26898619062,-0.50341195,0.40319435,-0.567896215,0.493304575
"a[7]",0.50892585598225,0.5096165,0.250975898767072,0.2545075638,0.10456795,0.92646105,0.03595338475,0.9991843
"a[8]",0.0993010843025,0.1010415,0.262908149870477,0.2638909392,-0.33620715,0.5312278,-0.3971639325,0.617750275
"a[9]",0.0958818367045,0.0984419,0.26393268263253,0.27316319373,-0.3334411,0.5348756,-0.4009555875,0.60997885
"a[10]",-0.4991265092905,-0.5020315,0.293512821313809,0.2893612659,-0.9933823,-0.01811425,-1.078468625,0.0680336450000001
"a[11]",-0.02405475582375,-0.02126315,0.270157024503336,0.2706538191,-0.4774175,0.4200496,-0.5498510925,0.4994597
"a[12]",0.110705863570675,0.1132435,0.266614329344392,0.26485529637,-0.3286979,0.5548777,-0.40568325,0.65431725
"a[13]",0.064149800450025,0.06468295,0.268660966699176,0.26869078257,-0.3820601,0.5015859,-0.4565166625,0.584073325
"a[14]",-0.131510668756325,-0.1331205,0.274982374109254,0.2760297267,-0.5795929,0.3299873,-0.664151875,0.40301115
"a[15]",0.0320714165245,0.0342047,0.267013523622048,0.27227771088,-0.401517,0.475640449999999,-0.4710106225,0.550014775
"a[16]",0.02110389184545,0.0157166,0.267299165039384,0.26414387076,-0.41147635,0.4779239,-0.4768296425,0.56150105
"a[17]",-0.34969567857225,-0.3499315,0.288916604957688,0.2900580879,-0.82290855,0.11832265,-0.8872878675,0.220955025
"a[18]",0.32562656234575,0.3253755,0.25753976162558,0.2621095953,-0.09874849,0.7529145,-0.160509545,0.830105075
"a[19]",-0.1607832285227,-0.1622175,0.275056131667416,0.27729898056,-0.60752095,0.28960785,-0.68882995,0.37350225
"a[20]",-0.0971414903955,-0.09752455,0.269745906947552,0.27317060673,-0.5471006,0.3600074,-0.60505301,0.441683075
"d[1]",-0.10741210178877,-0.1115675,0.2668187751545,0.2634150246,-0.5506803,0.3302733,-0.6195277675,0.41346745
"d[2]",0.0577875982014,0.0564197,0.262482668138759,0.26038488672,-0.36114725,0.4891233,-0.4413302925,0.579651525
"d[3]",-0.139464654646975,-0.1360175,0.272335307559613,0.265422465,-0.5970312,0.3063963,-0.67842348,0.389362175
"d[4]",-0.1480405453374,-0.143579,0.270406317606525,0.26599541577,-0.60167,0.28902115,-0.67761564,0.382039425
"d[5]",-0.07288751042425,-0.07220425,0.263762846590173,0.26336498685,-0.5084125,0.3552317,-0.5795734025,0.4413683
"d[6]",-0.088980933014225,-0.0863906,0.264603097306186,0.26868374022,-0.5265316,0.34276385,-0.5907222725,0.42567435
"d[7]",-0.165888680524,-0.1661905,0.273146262973362,0.26879634369,-0.6110793,0.28446205,-0.684229385,0.35941905
"d[8]",0.085078309016,0.08572675,0.257794714845384,0.26246801385,-0.3359935,0.5076118,-0.4023702775,0.58997915
"d[9]",0.01669829429925,0.01920775,0.260649058511969,0.26166073815,-0.41636815,0.42995045,-0.4856405075,0.51864345
"d[10]",-0.129372657403375,-0.134756,0.264856467022134,0.26423067699,-0.56275825,0.30867895,-0.6443905725,0.400355425
"d[11]",-0.088815870896525,-0.08333555,0.266881186501502,0.26377448097,-0.5292481,0.34357435,-0.61266601,0.419932850000001
"d[12]",0.20960340401,0.205177,0.254958495297425,0.24907420545,-0.19663885,0.6271103,-0.2753984875,0.72252645
"d[13]",0.205894082606675,0.2025935,0.252787503410431,0.24793556865,-0.20469385,0.6225043,-0.2820286275,0.716385075
"d[14]",-0.04238550046268,-0.0368353,0.26563276907957,0.2628442236,-0.47707955,0.39411435,-0.5372592775,0.46714345
"d[15]",0.083067105026375,0.07986065,0.257280723740671,0.26258528751,-0.3349977,0.50931095,-0.414812665,0.5812461
"d[16]",-0.115124587527925,-0.1168415,0.269671242788899,0.26586272307,-0.5498235,0.32336305,-0.63232332,0.4111984
"d[17]",0.4593664889145,0.458481,0.244952263127808,0.2481561054,0.05131833,0.85874825,-0.01837436175,0.93603975
"d[18]",0.12016966102775,0.125188,0.254905533126214,0.25429755351,-0.2979128,0.52535205,-0.3776816825,0.603936325
"d[19]",-0.123887683914075,-0.1257435,0.268611829447588,0.27230595441,-0.5568604,0.3058307,-0.6412637425,0.409265375
"d[20]",0.04970764158885,0.0475615,0.266469476797382,0.2698042893,-0.3867514,0.483029,-0.455824905,0.561657325
