"variable","mean","median","sd","mad","q5","q95","q2.75","q97.5"
"lp__",-553.41047775,-546.5885,22.9291673558137,20.0269608000001,-594.9399,-527.23265,-596.2515775,-526.2467
"home_advantage",0.49518347425,0.485016,0.0672892030829518,0.0686836689,0.3927567,0.61414215,0.387155305,0.62944845
"skill[1]",0.616433708396175,0.75863,0.373618855385089,0.308358561,0.01642463,1.0115835,0.01087838625,1.02082675
"skill[2]",-0.91720666975,-0.8259185,0.261392017580558,0.2107108185,-1.4154675,-0.59122385,-1.5149244,-0.50228475
"skill[3]",0.669200072611149,0.660012,0.560144009105821,0.6592076967,-0.0911097,1.5899605,-0.13156561,1.6074635
"skill[4]",0.461767762,0.611091,0.783908066435298,0.7661320674,-0.78618075,1.31726,-0.8160490425,1.49399225
"skill[5]",1.038327279,0.8563245,0.502421963070032,0.3907510908,0.53753485,1.8959305,0.52477326,1.906383
"skill[6]",0.10764367875,-0.1085045,0.487110336066323,0.19465062813,-0.3508953,0.9393174,-0.40654222,0.9437116
"skill[7]",-0.0151609119250005,0.2142733,0.656260846053545,0.5736594528,-1.1038025,0.6268384,-1.171660825,0.639824175
"skill[8]",-0.234692596624999,-0.594601,1.1491865987909,0.9775953054,-1.44334,1.7079135,-1.45482385,1.721977
"skill[9]",-0.2321896253475,-0.274395,0.688610801444453,1.024521078,-1.2842275,0.5763042,-1.303390275,0.612029475
"skill[10]",-0.80858259295,-0.549566,0.643094360589889,0.2806161498,-1.9237725,-0.20606065,-1.9337722,-0.181894225
"skill[11]",-0.0430121120249999,-0.199735,0.472864540206856,0.4887175923,-0.5330482,0.7530489,-0.5444232525,0.863513825
"skill[12]",-0.208755412,-0.453505,0.433251145512847,0.1485728286,-0.57330605,0.57170755,-0.5828299525,0.59725005
"skill[13]",0.349548967,0.518101,0.834373836217708,0.6695176971,-0.9812538,1.4726705,-0.98293111,1.489783
"skill[14]",-0.291429305767525,-0.195963,0.645056518960792,0.6351258249,-1.296793,0.68368435,-1.30647055,0.759091125
"skill[15]",0.549720761225,0.5059225,0.26382425886144,0.3124253328,0.19589205,0.9371802,0.1496584525,0.943283175
"skill[16]",-0.571576587361,-0.5534095,0.402527769673627,0.4839992178,-1.15766,0.0258625699999999,-1.16422055,0.0614795825
"skill[17]",-0.14993280959725,-0.0540267,0.348225416951973,0.38838219252,-0.6546231,0.28398315,-0.6730683025,0.342304475
"skill[18]",0.43800869401825,0.3065235,0.412397712535524,0.41222625528,-0.11851795,1.0938115,-0.143788765,1.10169725
"skill[19]",-0.688376060875,-0.753759,0.370477351762003,0.3414665016,-1.2000715,-0.097755275,-1.24626805,-0.065704105
"skill[20]",-0.06973559912375,-0.203386,0.435589198106585,0.5564479494,-0.6898721,0.60858975,-0.7380034175,0.65584355
