"variable","mean","median","sd","mad","q5","q95","q2.75","q97.5"
"lp__",-50368.801275,-50368.9,47.8577212291255,48.4810200000065,-50447.01,-50290.4,-50460.30275,-50274.095
"skills[1]",1.000000095,1,0.000103220141321367,0.000103782000000021,0.999832,1.00018,0.999807,1.00021
"skills[2]",1.276320576085,1.26811,0.530747679947892,0.5397338583,0.40771625,2.1551435,0.2573791875,2.343222
"skills[3]",1.2356224269125,1.175795,0.720516502615476,0.7497738003,0.18930825,2.543498,0.112924635,2.78792275
"skills[4]",1.4449098084,1.4535,0.50975179138577,0.51587067,0.5999158,2.2946155,0.468490535,2.4460125
"skills[5]",1.4042773947675,1.388345,0.58379884742187,0.588429114,0.4347223,2.3828725,0.2953070425,2.57030675
"skills[6]",1.70091323095,1.695505,0.571016185946934,0.569770593,0.7596652,2.6656525,0.6045678025,2.84434375
"skills[7]",1.3615653971,1.353665,0.54667598198978,0.5600528913,0.46615305,2.284357,0.354590025,2.47419875
"skills[8]",1.5393510435,1.53321,0.46803205630527,0.467997516,0.756021,2.308073,0.6403537725,2.454727
"skills[9]",1.399507662345,1.38559,0.592434858221459,0.5901948906,0.44250835,2.390163,0.28946664,2.61045775
"skills[10]",1.06704817312,1.02728,0.578956422940691,0.612521364,0.1917357,2.0799865,0.127481585,2.290931
"skills[11]",1.06941914285,1.01404,0.608669048214547,0.636880482,0.1821011,2.1545595,0.1105222175,2.3954575
"skills[12]",1.54354962563,1.514075,0.726998573965038,0.760002999,0.37642195,2.783075,0.23623471,2.991778
"skills[13]",1.163529261099,1.110395,0.65814424989956,0.6931407042,0.1881775,2.337211,0.113202645,2.60257775
"skills[14]",1.3839325378,1.384205,0.544764305207054,0.550897095,0.48714965,2.294224,0.343211235,2.4451385
"skills[15]",1.602449698885,1.58755,0.716860181792492,0.735347361,0.44859265,2.8563785,0.2946641975,3.07668225
"skills[16]",1.3101160515625,1.299595,0.548597134959478,0.574070133,0.4322876,2.2324885,0.2965029375,2.40849175
"skills[17]",1.16360430480325,1.119505,0.672479172869943,0.6934364829,0.13665285,2.3578665,0.07644988925,2.59450875
"skills[18]",1.805632145675,1.803085,0.619141162486536,0.628281402,0.7792785,2.83751,0.6188465975,3.0229155
"skills[19]",1.43448939165,1.418625,0.669191628207991,0.6749640282,0.34900505,2.5874235,0.206887555,2.82659475
"skills[20]",1.29622475672,1.21762,0.780168449804795,0.833206374,0.1847042,2.687625,0.1007995675,2.98913925
"skills[21]",1.49850911405,1.4859,0.593184113889606,0.603633177,0.5466665,2.492604,0.379885735,2.67851725
"skills[22]",1.1954641715115,1.12764,0.736000729575332,0.7875875133,0.15726085,2.5505715,0.090369837,2.82179675
"skills[23]",1.504544908175,1.48613,0.569739732784748,0.568999641,0.58320465,2.463364,0.42658858,2.6487505
"skills[24]",1.36873944589,1.33749,0.591440943245793,0.6188802354,0.43438505,2.3920925,0.3039587275,2.58663
"skills[25]",1.210116048645,1.154665,0.710429651886021,0.7722455685,0.1823505,2.4804735,0.116467825,2.74788675
"skills[26]",1.6093404793,1.5914,0.737101408602345,0.771819321,0.4303848,2.8572245,0.305148065,3.09566475
"skills[27]",1.43794478455,1.378365,0.773088966683097,0.7957003005,0.2563499,2.7858585,0.16323096,3.073317
"skills[28]",1.59881026775,1.58664,0.554553969688254,0.554299662,0.70064905,2.530821,0.57034988,2.71704475
"skills[29]",1.33403568303975,1.329245,0.568999380575749,0.5855573178,0.3935001,2.2460495,0.23735741,2.4375965
"skills[30]",1.77435234155,1.78523,0.543583093037899,0.519970059,0.8779675,2.6881175,0.74420943,2.857323
"skills[31]",1.23282095575,1.2185,0.564660144020007,0.587665575,0.32986165,2.1894975,0.23145177,2.4067205
"skills[32]",1.83126817525,1.842545,0.558384774207296,0.557205558,0.91006545,2.7365825,0.750405635,2.9034225
"skills[33]",1.291997620912,1.267705,0.680351468777498,0.731707578,0.227743,2.4404025,0.1225333725,2.657368
"skills[34]",1.672336534,1.67637,0.455836800671643,0.466640937,0.91236045,2.4312695,0.8113488625,2.549111
"skills[35]",1.5664986529,1.573115,0.592674254813278,0.592365417,0.602562,2.557409,0.4354374775,2.74368725
"skills[36]",1.4813339167275,1.46053,0.735683774884592,0.7792945902,0.3015436,2.729386,0.1696671625,2.96040975
"skills[37]",1.34529418350942,1.308395,0.716874948665873,0.762619788,0.22303615,2.5898565,0.14047889,2.863227
"skills[38]",1.322316755575,1.310155,0.511299260517235,0.5156897928,0.4908325,2.1756685,0.3822968475,2.355411
"skills[39]",1.50267162071,1.50045,0.635000994459486,0.634841907,0.42758755,2.5616735,0.26155537,2.75071775
"skills[40]",1.4089164685175,1.397555,0.626118447023376,0.648600435,0.37635235,2.463868,0.266252035,2.66563375
"skills[41]",1.397688485995,1.35338,0.707681405568087,0.742982751,0.29974105,2.607842,0.1847718675,2.85804525
"skills[42]",1.82308594725,1.82454,0.424356886131122,0.420502425,1.1214225,2.514743,1.007901925,2.6576715
"skills[43]",1.161670861405,1.081155,0.693451875367305,0.7260321852,0.16761985,2.420515,0.1075060775,2.671149
"skills[44]",1.28516247557136,1.25523,0.614386570871328,0.630838887,0.3176195,2.3594905,0.1791573075,2.5594245
"skills[45]",1.555961352375,1.52675,0.683769363763889,0.680150163,0.4565583,2.743564,0.31398794,2.98124625
"skills[46]",1.174903339553,1.09736,0.745768740025299,0.7662766209,0.1351929,2.524421,0.08207365025,2.85527575
"skills[47]",1.394879157635,1.393195,0.484333116286031,0.472304469,0.60731825,2.217377,0.4873053625,2.367703
"skills[48]",1.201504064634,1.15105,0.692993909083887,0.731618622,0.169555,2.438267,0.09750742125,2.6643435
"skills[49]",1.13137670225,1.045525,0.730191374783648,0.7903043778,0.12239445,2.451923,0.0715346475,2.785375
"skills[50]",1.259820893425,1.247965,0.566410461158498,0.5666311875,0.3316085,2.2198775,0.222462525,2.3823515
"skills[51]",1.1739076588,1.087405,0.697736148575462,0.7208364135,0.17395085,2.4224445,0.1034760925,2.70145625
"skills[52]",1.6682499997,1.648125,0.748533719798,0.773198139,0.44855905,2.9306705,0.293508985,3.1386105
"skills[53]",1.2493877354275,1.17303,0.747315258760488,0.787164231,0.16118455,2.6085545,0.1012677425,2.911363
"skills[54]",1.0895876467675,1.066935,0.523884089526007,0.554396031,0.25610015,2.00352,0.17411866,2.1538655
"skills[55]",1.092199859399,1.020505,0.654800106568348,0.686436387,0.1433889,2.236486,0.0778347645,2.511661
"skills[56]",1.7444831152,1.735935,0.72837975458854,0.759291351,0.54575855,2.9530385,0.390338485,3.173078
"skills[57]",1.27634342978,1.24191,0.643190936762351,0.6626280549,0.2603151,2.415102,0.1553686425,2.61940775
"skills[58]",1.529177695915,1.50227,0.762352505621674,0.7934015292,0.3199096,2.8636235,0.205602815,3.12541425
"skills[59]",1.686597364,1.69669,0.487217292539724,0.486871014,0.88514425,2.4733325,0.736221585,2.6339485
"skills[60]",1.698702746225,1.699805,0.717534425680016,0.733909239,0.50555885,2.887998,0.355554265,3.136251
"skills[61]",1.42719464485,1.39607,0.638331248371132,0.6595412817,0.4138662,2.533783,0.29902426,2.755403
"skills[62]",1.716296691775,1.70599,0.511035011615148,0.530348259,0.8878537,2.580639,0.7673105675,2.7286375
"skills[63]",1.231719782575,1.193545,0.600290918974664,0.624122709,0.2704356,2.26828,0.1638152475,2.467658
"skills[64]",1.76356295195,1.77005,0.533934223357281,0.528709986,0.86515,2.6264185,0.70544573,2.77201025
"skills[65]",1.2300433950225,1.158545,0.741437753941047,0.7892710056,0.1749471,2.56593,0.10690461,2.8535485
"skills[66]",1.381093924675,1.36923,0.594930424571579,0.6032944029,0.42347485,2.4037215,0.301965215,2.6018465
"skills[67]",1.360825817155,1.33896,0.643321890832898,0.6748728483,0.32440505,2.431261,0.2094022875,2.66817725
"skills[68]",1.3869767520575,1.337245,0.735990923705639,0.779721579,0.28173945,2.684665,0.1772274575,2.93992275
"skills[69]",1.18075517586354,1.093505,0.728458108428786,0.7723864155,0.14539895,2.529927,0.0849422695,2.780487
"skills[70]",1.2964461495495,1.21757,0.764043670056114,0.7931865522,0.171304,2.63711,0.093244932,2.90898425
"skills[71]",1.25548649535,1.175975,0.76046412600404,0.8011444077,0.17183225,2.6461705,0.0879226295,2.883426
"skills[72]",1.0944520106575,1.0047,0.695292768305675,0.7000236747,0.1313438,2.363101,0.0717967195,2.729102
"skills[73]",1.68055686075,1.689695,0.434007446762808,0.422140698,0.93872325,2.371611,0.8350416425,2.5142745
"skills[74]",1.60127759605,1.58998,0.644852413358986,0.655361091,0.53915275,2.6646435,0.363408255,2.87205825
"skills[75]",1.2463260115,1.19124,0.695095869860046,0.735925575,0.1850207,2.4601875,0.1049116625,2.7097835
"skills[76]",1.378008109975,1.349495,0.679839112906442,0.7250744256,0.31458965,2.560531,0.20101715,2.77028025
"skills[77]",1.59936345775,1.59629,0.493893350311414,0.498116535,0.78431605,2.4384175,0.6688656825,2.5598685
"skills[78]",1.35514997185975,1.31873,0.738895865998872,0.7865126283,0.2090487,2.6361725,0.115095735,2.90710975
"skills[79]",1.5019917992225,1.470035,0.716128709348801,0.7562268168,0.35241165,2.736428,0.241852635,2.963193
"skills[80]",1.2408972265,1.235775,0.497931334682078,0.5072085795,0.42807595,2.077921,0.31616036,2.21774525
"skills[81]",1.2719332763525,1.185795,0.768177650793477,0.7890901284,0.17538395,2.6591515,0.09388601,2.97159875
"skills[82]",1.2199773528725,1.211295,0.542030457869788,0.5488948437,0.3277448,2.158231,0.22523616,2.3121405
"skills[83]",2.075883792,2.07732,0.445872943845897,0.452467281,1.350168,2.813803,1.224142125,2.95283075
"skills[84]",1.6878472164425,1.68082,0.634790561621159,0.656235825,0.62800015,2.7510275,0.4844817275,2.92911125
"skills[85]",1.25455707777,1.218025,0.671783077986748,0.7101016482,0.2156634,2.425857,0.1185496075,2.6574155
"skills[86]",1.436451574075,1.41902,0.621110177744169,0.6255482289,0.410288,2.501229,0.29979757,2.7022925
"skills[87]",1.49778138975,1.50029,0.454390884320491,0.450213729,0.74829905,2.238925,0.619595795,2.37888275
"skills[88]",1.5009785826,1.504725,0.493228827196887,0.50000685,0.6823236,2.323998,0.558256185,2.4741325
"skills[89]",1.363712322015,1.366955,0.556452209167205,0.5674228959,0.4176577,2.2634175,0.3020575775,2.45114625
"skills[90]",1.28179912975975,1.2829,0.50642457081118,0.519021195,0.43941875,2.1145225,0.31271851,2.27326625
"skills[91]",1.609605280775,1.590985,0.654630033136241,0.675628233,0.54387415,2.711814,0.3935038125,2.92473275
