"variable","mean","median","sd","mad","q5","q95","q2.75","q97.5"
"lp__",-687.61611425,-687.2215,4.76066816203715,4.69168769999996,-696.14445,-680.3903,-697.5925775,-679.29495
"mu",0.06836007692,0.0594934,0.622274815108492,0.6160951713,-0.95190275,1.081997,-1.117283375,1.27831025
"h[1]",0.18377165892005,0.189601,0.604787227226061,0.5940162921,-0.8112642,1.1708405,-0.9713071975,1.388084
"h[2]",-0.215212517076225,-0.217297,0.604975927111179,0.5879465277,-1.20764,0.7763929,-1.36716115,0.9895154
"a[1]",0.4116818285175,0.4102365,0.251238309434284,0.2559197403,-0.0080655815,0.83325535,-0.0752446125,0.89764435
"a[2]",0.33856864533075,0.3395975,0.253705884677372,0.2639495019,-0.080759225,0.75260365,-0.135626205,0.830412
"a[3]",0.04823500557385,0.05024365,0.261795120423623,0.26222471919,-0.38518445,0.4765616,-0.4473310825,0.552819175
"a[4]",-0.797238470885,-0.7975455,0.304190886099749,0.3072532827,-1.300664,-0.3032103,-1.3879547,-0.2098681
"a[5]",-0.1575961453495,-0.1538965,0.27353903382135,0.2718317448,-0.6119883,0.2929015,-0.6993200525,0.374226775
"a[6]",-0.52821618922825,-0.526996,0.296255289395204,0.2989551705,-1.0173255,-0.0452350100000002,-1.09488265,0.0457842150000001
"a[7]",0.3579112448396,0.354199,0.253132680290418,0.2597174202,-0.058700305,0.7765572,-0.1228331775,0.854536
"a[8]",0.1751349919342,0.1725755,0.259691163308181,0.265829446113,-0.25384625,0.60519995,-0.3235783625,0.681453525
"a[9]",-0.094547287206275,-0.0899861,0.271207659282831,0.27333695445,-0.5449484,0.3430313,-0.6222195175,0.41903375
"a[10]",-0.298678931050475,-0.2989275,0.278291296581993,0.281590218,-0.75095765,0.152919,-0.8410311725,0.236737675
"a[11]",0.706811784795,0.704477,0.245935890290247,0.2481005079,0.3018904,1.1266,0.2420570025,1.1918165
"a[12]",-0.43031495671375,-0.431236,0.288847155996949,0.2921055585,-0.90726115,0.0289914349999998,-0.993781315,0.112437025
"a[13]",-0.09613549195605,-0.09989445,0.272241926575479,0.27587724129,-0.5422952,0.35248745,-0.6298826775,0.42754595
"a[14]",0.10981542815675,0.110747,0.263865900489164,0.2647538124,-0.32244985,0.54870905,-0.3991482,0.623031175
"a[15]",-0.285746291916075,-0.2863575,0.27607683321887,0.27822760707,-0.7424262,0.16545335,-0.8184809875,0.245225125
"a[16]",-0.00758190498684997,-0.0125956,0.26509473717125,0.2643164454,-0.4410465,0.43136015,-0.5156529975,0.50348735
"a[17]",0.045413658802825,0.04538065,0.262967283210137,0.26616057741,-0.38793425,0.48511035,-0.4676999025,0.5623572
"a[18]",-0.012066816014375,-0.01649835,0.267000314789714,0.2679881043,-0.45479645,0.43715455,-0.527970015,0.51746215
"a[19]",0.176179656446623,0.177686,0.257838466094518,0.255180204594,-0.25257,0.6106756,-0.310458555,0.6817288
"a[20]",-0.07612527048135,-0.07467475,0.26852844402818,0.2720378262,-0.5001532,0.36853805,-0.61060821,0.456533425
"d[1]",-0.078873604155,-0.07529995,0.277586406093155,0.2680555626,-0.5442454,0.37535585,-0.62838897,0.46559555
"d[2]",-0.247540651035565,-0.2406595,0.287729166249031,0.2752684116,-0.72210875,0.21980875,-0.8127715225,0.30173985
"d[3]",0.0788752262646501,0.08443755,0.271827220524956,0.2777910555,-0.3673785,0.5226199,-0.4457593025,0.59933825
"d[4]",0.328617442815,0.332985,0.259706576893318,0.2600317314,-0.10562035,0.7461921,-0.17436361,0.812737175
"d[5]",-0.0627703948565425,-0.0571224,0.275479421154517,0.27775903134,-0.52670195,0.3787348,-0.6006050075,0.4642448
"d[6]",0.268837733472,0.273746,0.262618434774799,0.25862659725,-0.1680497,0.6960142,-0.250700795,0.7719176
"d[7]",-0.2782494871285,-0.2770535,0.287697324138547,0.27892694949,-0.7705883,0.19109065,-0.8518158525,0.279777825
"d[8]",0.13236845810075,0.1387875,0.270007755402515,0.27169037889,-0.3115551,0.5634326,-0.3944272925,0.64579835
"d[9]",-0.368989373174275,-0.3657815,0.288127904208383,0.2760979263,-0.84909195,0.107879,-0.952750325,0.185562775
"d[10]",0.02474702806415,0.0308971,0.274237003824223,0.278884473,-0.43412065,0.4617339,-0.517757805,0.5454903
"d[11]",-0.10243499537,-0.0940356,0.27860315537459,0.27988500561,-0.5739817,0.3467773,-0.65284986,0.433312225
"d[12]",0.04085563327795,0.04747695,0.270951191665867,0.27254999037,-0.4078981,0.480834799999999,-0.485499575,0.573330475
"d[13]",0.05321777102625,0.06170395,0.268258841895219,0.2621488842,-0.4017032,0.47217655,-0.4801022525,0.5668992
"d[14]",0.394669389487625,0.402892,0.263680595082696,0.2621770536,-0.041500225,0.82210365,-0.1269741775,0.9053455
"d[15]",0.16569130067475,0.173861,0.26887853804789,0.264233723733,-0.28910015,0.593271,-0.37041776,0.685986625
"d[16]",-0.130317326174275,-0.127883,0.278886143045988,0.27152840484,-0.5974138,0.32164805,-0.6749977875,0.41632285
"d[17]",-0.00631787628062503,0.00314285,0.275171989588116,0.27192611229,-0.46653625,0.4431037,-0.547806095,0.51732795
"d[18]",-0.2429195663241,-0.234135,0.283024762360844,0.27860174118,-0.72099365,0.20469785,-0.81195889,0.30083755
"d[19]",-0.292819578549463,-0.2888515,0.283704083495932,0.2769163215,-0.7672669,0.1667729,-0.84759916,0.248840075
"d[20]",0.0331143303822,0.03832985,0.271260667117035,0.27167733201,-0.41865545,0.4629933,-0.4813138475,0.549362725
