"variable","mean","median","sd","mad","q5","q95","q2.75","q97.5"
"lp__",-5229.4860075,-5106.98,234.448451986135,37.8878429999998,-5712.3445,-5063.0495,-5771.529625,-5054.9065
"skills[1]",0.99999941075,0.999998,0.000100301099755187,9.78516000000156e-05,0.999836,1.00017,0.999809,1.0002
"skills[2]",1.2813350430705,1.135025,0.646100454325573,0.5175563862,0.2768365,2.502404,0.161448265,2.733686
"skills[3]",1.38814706479,1.34114,0.636413903617198,0.470406741,0.3471839,2.6054625,0.21367714,2.855494
"skills[4]",1.052787659808,0.9278455,0.815093826242934,1.0157092449,0.21119015,2.5308895,0.09163725075,2.81772125
"skills[5]",1.6365289227025,1.744795,0.741722434840859,0.789847737,0.34946415,2.629459,0.2079437675,2.9299125
"skills[6]",1.990573490655,2.036565,0.85758870686014,0.911732283,0.5429648,3.418055,0.3658460175,3.5031025
"skills[7]",1.5568741296575,1.496685,0.766693340085818,0.828595488,0.3256694,2.782393,0.1986677225,2.942476
"skills[8]",1.20512682608,1.104395,0.831839372353617,1.0674771891,0.24840855,2.7072665,0.2173014675,3.00058875
"skills[9]",1.035835449995,0.9363205,0.808593121949103,1.0900853565,0.16815365,2.5322445,0.164469615,2.8295655
"skills[10]",1.241382910495,1.21792,0.874116558720346,1.1979645216,0.22464425,2.7356795,0.21747706,3.05137925
"skills[11]",1.2906202506775,1.44093,0.638802206867001,0.549370017,0.2209526,2.3535285,0.1295430525,2.65687975
"skills[12]",1.2812585800825,1.32862,0.652544531449065,0.600349218,0.2007096,2.4272945,0.12921888,2.7060075
"skills[13]",1.317145033335,1.335945,0.912151081982037,1.1863090617,0.1994395,2.848233,0.1975484975,3.10544825
"skills[14]",1.9351112509375,1.83894,0.975083154379321,1.24456857,0.3945032,3.30194,0.24495637,3.32218275
"skills[15]",1.871469224685,1.81075,0.950635728010309,1.047545856,0.41923955,3.509119,0.2970293225,3.932741
"skills[16]",1.1648816798875,0.930323,0.668010731013602,0.4954241334,0.2968955,2.4373525,0.1665915525,2.70256175
"skills[17]",1.01307737091498,0.7924885,0.617315337339422,0.4576148682,0.2163001,2.195821,0.13083478,2.481588
"skills[18]",1.47805532735,1.46322,0.902532960957497,1.225472682,0.34757695,3.01729,0.339051615,3.3281015
"skills[19]",1.2888547482515,1.049625,0.688583278309585,0.538376538,0.3539072,2.5853135,0.19780515,2.86624475
"skills[20]",1.80722407870525,1.702685,0.98075926364803,1.2881985228,0.29147245,3.1729105,0.1758191975,3.20639575
"skills[21]",1.976994850595,1.587955,1.33011924813443,1.2338931087,0.28336255,4.115211,0.1530391775,4.297704
"skills[22]",1.610637641845,1.526045,0.875646739179773,1.1172488124,0.27238845,2.949027,0.171348085,3.0018365
"skills[23]",1.15357164454575,0.9548935,0.682740936369457,0.5479029843,0.27640015,2.4628565,0.17216607,2.68601625
"skills[24]",1.895893790984,2.015185,0.715316599539642,0.697807929,0.56610255,2.9293545,0.3697544425,3.15294525
"skills[25]",1.1351577701535,1.090045,0.869305594419758,1.205086932,0.13798955,2.626777,0.1354782575,2.930785
"skills[26]",0.9055451617225,0.6664185,0.648878414879975,0.4553183208,0.16374425,2.207481,0.0910111855,2.48337075
"skills[27]",1.149025140522,0.9510405,0.76583433321493,0.6862859031,0.2674174,2.6044245,0.1516628325,2.8855185
"skills[28]",1.4237612555975,1.426535,0.647616427662065,0.604782192,0.33077255,2.5420895,0.2224642875,2.76724725
"skills[29]",1.4086516125175,1.193035,0.691574133046507,0.538272756,0.37250475,2.710695,0.2147087175,3.0149585
"skills[30]",0.97286261988125,0.7764215,0.67810085815849,0.562491027,0.1880219,2.301962,0.100031081,2.56037175
"skills[31]",1.13893995526975,1.03936,0.798297360349632,1.0500114198,0.2796903,2.5625135,0.1736805475,2.8436265
"skills[32]",1.06951442647,0.855121,0.662298776318747,0.5145385539,0.28028675,2.3434575,0.1656681725,2.6125115
"skills[33]",2.1012617274025,1.70915,1.40240917300436,1.299506313,0.3078264,4.531243,0.2014189975,4.6662375
"skills[34]",0.85212335803,0.723859,0.713879227651605,0.8678880945,0.1110203,2.179036,0.10286637,2.437567
"skills[35]",1.381834749415,1.176985,0.67949826315545,0.523016802,0.3608893,2.667764,0.2309403725,2.98016275
"skills[36]",1.08809511750775,0.9136665,0.807786427820048,0.8632134567,0.2458007,2.586516,0.1459492725,2.88973825
"skills[37]",1.2917280172975,1.11451,0.712306591225867,0.6413141973,0.43540175,2.6208615,0.291710685,2.860769
