variable,mean,median,sd,mad,q5,q95,q2.75,q97.5
lp__,-747.7043445,-747.412,3.13601535350101,3.03710609999998,-753.3753,-743.15555,-754.3410525,-742.43195
skills[1],1.0000002815,1,9.89068319081594e-05,0.000100816800000101,0.99983695,1.00016,0.9998089725,1.00019
skills[2],1.05242583375,1.042995,0.149483857315792,0.1492955961,0.82849855,1.308701,0.800551015,1.36721975
skills[3],0.92211711,0.9105445,0.136132966026482,0.1324206429,0.7178346,1.1638935,0.691841235,1.22348425
skills[4],0.8473882115,0.8398535,0.121185657233028,0.1178926455,0.6587428,1.060989,0.638573855,1.10721825
skills[5],0.795617817,0.785014,0.115995100583365,0.1143470076,0.6237248,0.998297,0.602844075,1.04738125
skills[6],0.877407302,0.866169,0.130465099980892,0.1247741334,0.68038595,1.1082425,0.6507194675,1.151875
skills[7],1.291625742,1.279215,0.183633386463107,0.18206328,1.011142,1.61662,0.974015995,1.6866235
skills[8],0.868110501,0.858329,0.12852603382395,0.1234071762,0.6736265,1.098134,0.651097085,1.1595665
skills[9],0.90034914,0.8916115,0.131646352577563,0.1259735568,0.6988943,1.1334395,0.675036925,1.182161
skills[10],0.75060595475,0.7431835,0.109697724208547,0.109497423,0.58486115,0.94354385,0.5633809575,0.9836019
skills[11],0.8882266445,0.877362,0.1302181578465,0.1278512697,0.69423785,1.111435,0.668454395,1.1721175
skills[12],0.807493251,0.797266,0.119831722751431,0.1173603921,0.6285907,1.021514,0.603533595,1.07100625
skills[13],0.78734077125,0.7793055,0.116369096402405,0.1137191265,0.61264535,0.99042835,0.5868351025,1.0367655
skills[14],0.82533495775,0.8158115,0.12399629142269,0.1186057761,0.64259505,1.040243,0.620078945,1.10135125
skills[15],0.83899342675,0.832544,0.122311372046274,0.1195546401,0.6505947,1.0561965,0.6229944225,1.1041355
skills[16],0.923997814,0.911794,0.134613421895133,0.1298816904,0.72481865,1.166572,0.6964117925,1.2206435
skills[17],0.54927311925,0.5430555,0.0802898681867763,0.0785147895,0.4290233,0.68793905,0.4161655275,0.72167605
skills[18],0.977359886,0.965471,0.142542849391971,0.139534899,0.76158215,1.2298215,0.73488668,1.28973175
skills[19],0.84723919,0.835131,0.123978103333758,0.1201832625,0.6606338,1.071382,0.6415118025,1.114572
skills[20],0.7979211335,0.7876495,0.118070774389908,0.1125004293,0.6207822,1.0074005,0.5979907875,1.0507025
