variable,mean,median,sd,mad,q5,q95,q2.75,q97.5
lp__,-713.15534375,-712.774,3.33227844702361,3.36031289999993,-719.13035,-708.33815,-720.3330275,-707.741825
skills[1],0.99999977575,1,0.000102146607600586,0.000102299400000143,0.99983,1.00017,0.9998029725,1.0002
skills[2],1.54591831525,1.531565,0.234738622924794,0.230588778,1.194688,1.957041,1.1474202,2.05079025
skills[3],1.467777615,1.452825,0.215999689556343,0.214539633,1.1390625,1.843362,1.0845756,1.927957
skills[4],1.16364411125,1.15595,0.18009950852826,0.180106248,0.8924216,1.478785,0.8537482125,1.53872525
skills[5],1.3275343255,1.31339,0.201639527536745,0.195243594,1.017722,1.6746255,0.9754652325,1.7569025
skills[6],1.103617266,1.087905,0.1733496356997,0.1661468277,0.8504045,1.4112685,0.8040694775,1.489837
skills[7],1.785924357,1.769555,0.253295444391564,0.253198428,1.4058165,2.220291,1.35475,2.33899225
skills[8],1.04100955475,1.02577,0.164272110988608,0.1592772006,0.79662475,1.3275175,0.7643602175,1.40434175
skills[9],1.1149723615,1.10397,0.17085569356719,0.1715494221,0.8535962,1.4171675,0.817677185,1.4748855
skills[10],1.2357774925,1.223595,0.193169188098797,0.192760239,0.9338538,1.5622385,0.8941521125,1.63258975
skills[11],0.67727159275,0.671007,0.104480242213124,0.1019406108,0.51760685,0.8591246,0.49487408,0.9057542
skills[12],0.978845423,0.969472,0.151922394149683,0.1497411174,0.7470566,1.2403915,0.71663587,1.30112675
skills[13],1.2246138005,1.211215,0.192519900304252,0.186688992,0.9337555,1.563901,0.88808139,1.6446765
skills[14],0.97663026625,0.964674,0.153159584913782,0.1538449542,0.7448056,1.246676,0.71272669,1.3029325
skills[15],0.892895004,0.882843,0.140685053405201,0.1421531706,0.68209005,1.1376815,0.65655046,1.19931975
skills[16],1.440062392,1.42694,0.216771168159208,0.217934787,1.1053065,1.8107555,1.049314425,1.899279
skills[17],0.80153999175,0.7903955,0.128653832053677,0.1230372675,0.6090473,1.0265575,0.5845607275,1.08059525
skills[18],1.1333564835,1.118345,0.176236072556129,0.172522749,0.87538015,1.453173,0.8347991625,1.51462375
skills[19],0.827789148,0.8194925,0.129656058458071,0.1279350366,0.6289384,1.055419,0.60492683,1.09871475
skills[20],0.9604900245,0.9475285,0.150747341684421,0.1477522095,0.7329883,1.2229695,0.70265461,1.28849925
home_force,0.252608499525,0.2500835,0.0521672680838043,0.0513024078,0.17405475,0.3439564,0.1603371525,0.363230275
