"variable","mean","median","sd","mad","q5","q95","q2.75","q97.5"
"lp__",-523.3766905,-516.784,18.5249638405189,15.4042139999999,-560.88405,-503.75285,-563.2940725,-502.80695
"home_advantage",0.370974652,0.363512,0.0791597987909619,0.0953193191999999,0.24395865,0.50585135,0.2348732225,0.516467075
"skill[1]",0.296898460206841,0.0769459,0.447427679516193,0.126232070349,-0.06529439,1.0876145,-0.07493744875,1.09884025
"skill[2]",0.67897920475,0.6287965,0.214864922772217,0.2791520823,0.38550635,1.0110275,0.3618941975,1.08405075
"skill[3]",0.3513475626725,0.3189365,0.174168067151703,0.2093045724,0.10251835,0.6301078,0.08740140025,0.7024417
"skill[4]",-0.125396897934999,0.05168715,0.404653534484687,0.2452309356,-0.7827829,0.43968555,-0.78949382,0.545685575
"skill[5]",0.523953420293474,0.5404015,0.419647607799443,0.6144428136,-0.038855425,1.0345805,-0.07015200475,1.05570775
"skill[6]",0.196807284271,0.544486,0.695047803054208,0.4692273327,-0.9305748,0.88366335,-0.933497055,0.9196755
"skill[7]",0.92139963625,0.8695495,0.2011068422998,0.2488425492,0.5543095,1.198812,0.532128625,1.20961575
"skill[8]",0.0772937509316505,0.0783709,0.43672837481108,0.4508386449,-0.61958935,0.70884485,-0.6599150175,0.7182581
"skill[9]",-0.38606077308575,-0.130696,0.57229004065872,0.3510618888,-1.332572,0.258003,-1.33537055,0.310241275
"skill[10]",0.32802907500675,0.333897,0.436987208886184,0.5859917196,-0.3394806,0.8951991,-0.362588695,1.05402075
"skill[11]",-0.4613990340805,-0.6130435,0.750542422899515,1.0760399454,-1.4870725,0.58993285,-1.700560275,0.605047325
"skill[12]",-0.4815768815,-0.427887,0.325756200525067,0.4434990336,-0.90745815,-0.13252195,-0.933224435,-0.12759375
"skill[13]",-0.37535603805425,0.1719345,0.981338523927927,0.2149125069,-2.092041,0.46723525,-2.099221375,0.544991375
"skill[14]",-0.58252956068525,-0.7816115,0.526928793100424,0.219484104,-1.0442435,0.53563705,-1.050094125,0.5621028
"skill[15]",-0.49334911225,-0.4740985,0.156130096889379,0.1816385151,-0.763651,-0.2999459,-0.8159268475,-0.285813575
"skill[16]",0.1807612485027,0.1770435,0.23783720020071,0.274471988532,-0.17793385,0.61400925,-0.2214148025,0.657179125
"skill[17]",-0.6274361595,-0.5498775,0.23352767079729,0.3247168281,-0.9830636,-0.30307735,-0.9979907975,-0.285189725
"skill[18]",0.3390487306881,0.420689,0.216378371986509,0.1414415226,-0.087888735,0.5744932,-0.1491825675,0.584527875
"skill[19]",-0.38789150681575,-0.397504,0.248308913327304,0.2619924699,-0.82041555,-0.015172605,-0.8975975775,0.0205643375
"skill[20]",0.0264772333347499,0.09531435,0.398493002635584,0.62449802919,-0.52323215,0.57289445,-0.5295303525,0.582696775
