variable,mean,median,sd,mad,q5,q95,q2.75,q97.5
lp__,-702.1460805,-702.0095,3.38478229208482,3.50857289999996,-707.975,-696.95995,-708.98633,-696.3269
skills[1],1.0000016035,1,9.90063601623489e-05,0.000102299400000143,0.999841,1.00016,0.9998089725,1.00019
skills[2],1.23674700075,1.24325,0.234372403202953,0.252093891,0.88115275,1.6160745,0.853255415,1.6843245
skills[3],0.85407353275,0.8628895,0.187956263055943,0.2130481374,0.5885427,1.1694025,0.5783142575,1.225571
skills[4],0.5344215055,0.5294345,0.0928755564776934,0.0967211175,0.39637505,0.69296645,0.3776282575,0.7290025
skills[5],0.82433357275,0.831613,0.173243208809333,0.2020005435,0.5615682,1.1162515,0.5567222125,1.16642975
skills[6],0.58618924675,0.58221,0.112629979643592,0.1169682444,0.4110464,0.775382,0.3891500925,0.81873895
skills[7],1.26543738875,1.269565,0.247231629810481,0.283584315,0.90036805,1.6788555,0.864665325,1.7687925
skills[8],0.918090728,0.9131525,0.170890499122305,0.1789587156,0.6481458,1.2030095,0.6198853375,1.26198025
skills[9],1.022965196,1.01943,0.189593649957194,0.199535721,0.72698675,1.349487,0.6871599725,1.4116975
skills[10],0.7650711615,0.75827,0.137655122107926,0.1366371573,0.53654785,1.0041735,0.503281945,1.05478325
skills[11],1.618649138,1.60401,0.269140253799217,0.270989628,1.188426,2.0883105,1.152787075,2.1866235
skills[12],0.71792426775,0.705431,0.1274706632704,0.1374540699,0.53702065,0.9395346,0.5172078175,0.987440725
skills[13],0.8278175505,0.8246245,0.152554896687787,0.154168161,0.5730199,1.086655,0.5517778275,1.14668175
skills[14],0.69074514275,0.689131,0.139802965305658,0.1795954923,0.50577465,0.9233338,0.502110945,0.971799025
skills[15],0.707399702,0.6993365,0.128619748887901,0.1353339519,0.51684675,0.93737935,0.4943896625,0.979555925
skills[16],0.93917247475,0.944975,0.188843820340992,0.194998965,0.64031125,1.2497845,0.601986445,1.315421
skills[17],0.921922188,0.9173745,0.173905299224489,0.2083505193,0.67371355,1.2216085,0.6625039175,1.273767
skills[18],0.98881064925,0.986696,0.195288178246254,0.2202157671,0.7067805,1.318609,0.6922428175,1.3796135
skills[19],1.15470816725,1.14533,0.207342073209156,0.2205078393,0.8392532,1.517775,0.79932531,1.588654
skills[20],0.85754859275,0.8435075,0.156974270940016,0.1707243552,0.6288334,1.132387,0.61574315,1.187199
home_force,0.199223903225,0.196528,0.0485141361769343,0.0501437559,0.12268975,0.2839407,0.1133019825,0.3020735
