# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_1_model
# start_datetime = 2025-08-29 03:52:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/567qxsm7.json
# init = 2 (Default)
# random
#   seed = 23358
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_11xg4iwo8/poisson_1-20250829005214_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_1.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.248499
# Diagonal elements of inverse mass matrix:
# 0.0103242, 0.0112341, 0.00937586, 0.0111507, 0.0106737, 0.0114288, 0.0127708, 0.0112837, 0.0116077, 0.0121096, 0.012109, 0.00921034, 0.0127369, 0.0104612, 0.0102965, 0.0115473, 0.0136999, 0.0110969, 0.011225
-1073.67,0.901941,0.248499,4,15,0,1079.91,0.459804,0.218093,-0.391395,-0.0416272,0.141728,-0.327138,0.000745513,0.049121,-0.144342,-0.0207198,0.160907,0.246413,-0.340918,0.164369,-0.249594,0.38528,-0.107365,-0.0578514,-0.24773,0.459804,0.218093,-0.391395,-0.0416272,0.141728,-0.327138,0.000745513,0.049121,-0.144342,-0.0207198,0.160907,0.246413,-0.340918,0.164369,-0.249594,0.38528,-0.107365,-0.0578514,-0.24773,0.102222,-1073.13
-1073.65,0.811704,0.248499,4,15,0,1080.56,0.02269,0.184405,-0.314882,-0.170463,0.158528,-0.175286,0.0761367,0.188587,0.169305,-0.0830995,0.205684,0.123553,-0.110535,-0.0868338,-0.202687,0.195172,-0.138516,0.114946,-0.275261,0.02269,0.184405,-0.314882,-0.170463,0.158528,-0.175286,0.0761367,0.188587,0.169305,-0.0830995,0.205684,0.123553,-0.110535,-0.0868338,-0.202687,0.195172,-0.138516,0.114946,-0.275261,0.118559,-1073.37
-1075.85,0.915032,0.248499,4,15,0,1082.6,0.240815,0.157761,-0.412504,-0.320503,0.011846,-0.167055,0.0220352,0.328306,-0.0323446,0.00908035,0.156055,0.013999,-0.269488,-0.0329651,-0.17007,0.406833,-0.204292,0.0286772,-0.130279,0.240815,0.157761,-0.412504,-0.320503,0.011846,-0.167055,0.0220352,0.328306,-0.0323446,0.00908035,0.156055,0.013999,-0.269488,-0.0329651,-0.17007,0.406833,-0.204292,0.0286772,-0.130279,0.364093,-1075.43
-1074.25,0.997335,0.248499,4,15,0,1086.76,0.141395,0.0554007,-0.445644,-0.116745,0.0871975,-0.109016,0.00529445,0.129282,-0.0135004,0.0846272,0.155049,0.323487,-0.197735,-0.118285,-0.269996,0.461699,-0.194971,0.0250114,-0.199882,0.141395,0.0554007,-0.445644,-0.116745,0.0871975,-0.109016,0.00529445,0.129282,-0.0135004,0.0846272,0.155049,0.323487,-0.197735,-0.118285,-0.269996,0.461699,-0.194971,0.0250114,-0.199882,0.197331,-1073.84
-1081.14,0.907095,0.248499,4,15,0,1091.65,0.208869,0.189832,-0.322843,0.106628,0.122189,-0.345479,0.127311,0.0233008,-0.00761125,0.106951,0.153008,0.30439,-0.444392,0.216658,-0.443679,0.154221,-0.0208143,-0.150647,-0.143137,0.208869,0.189832,-0.322843,0.106628,0.122189,-0.345479,0.127311,0.0233008,-0.00761125,0.106951,0.153008,0.30439,-0.444392,0.216658,-0.443679,0.154221,-0.0208143,-0.150647,-0.143137,0.165246,-1080.64
-1082.61,0.713629,0.248499,4,15,0,1091.62,0.238617,0.246219,-0.404971,-0.381047,0.203951,-0.11298,-0.105095,0.20227,-0.0091757,-0.213,0.159546,0.0231223,-0.0104162,-0.143222,-0.100374,0.452197,-0.254395,0.183978,-0.39487,0.238617,0.246219,-0.404971,-0.381047,0.203951,-0.11298,-0.105095,0.20227,-0.0091757,-0.213,0.159546,0.0231223,-0.0104162,-0.143222,-0.100374,0.452197,-0.254395,0.183978,-0.39487,0.419645,-1082.06
