# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_4_model
# start_datetime = 2025-08-29 03:55:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/a_2un1k6.json
# init = 2 (Default)
# random
#   seed = 47586
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_4w_7jk226/poisson_4-20250829005506_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.254665
# Diagonal elements of inverse mass matrix:
# 0.0230385, 0.0255737, 0.0480268, 0.0500058, 0.0604287, 0.0414437, 0.0258151, 0.0304603, 0.0330074, 0.0986502, 0.0443063, 0.0465792, 0.0400762, 0.0417809, 0.0459599, 0.0502461, 0.0498482, 0.030257, 0.0481002, 0.0443983, 0.0420236, 0.0552194, 0.049653, 0.0528888, 0.0446231, 0.0680841, 0.0398339, 0.0432722, 0.0518246, 0.0448787, 0.0500531, 0.037022, 0.0410266, 0.0448458, 0.0525605, 0.03359, 0.0559371, 0.0617943, 0.0348751, 0.00883209
-537.777,0.999615,0.254665,4,15,0,560.549,0.336391,0.404659,-0.273038,-0.245175,-0.414585,0.0992418,0.526693,0.0864884,0.0847627,-0.682347,-0.206836,-0.0404072,0.0283281,-0.149336,-0.00283973,0.320424,0.323012,0.0570988,-0.101345,-0.29085,-0.150102,-0.281469,0.33423,-0.428789,-0.454766,-0.88029,-0.236614,0.168596,-0.0975066,0.093026,-0.45105,0.504889,0.111886,-0.0312182,-0.219639,0.368507,-0.0403611,-0.207281,0.0928118,0.130525,0.336391,0.404659,-0.273038,-0.245175,-0.414585,0.0992418,0.526693,0.0864884,0.0847627,-0.682347,-0.206836,-0.0404072,0.0283281,-0.149336,-0.00283973,0.320424,0.323012,0.0570988,-0.101345,-0.15119,-535.812
-536.517,0.982269,0.254665,4,15,0,553.35,0.59258,0.4317,-0.115235,-0.43692,0.110122,-0.261396,0.340854,0.553549,0.405535,-1.07157,0.155526,-0.507098,0.310085,-0.22544,0.262371,-0.405929,-0.420753,0.455888,0.134655,0.0409543,0.310897,-0.097594,-0.810389,0.387135,0.0454314,-0.0394017,-0.0500528,-0.33121,-0.482879,0.0612576,0.330316,0.226664,0.100215,0.097046,0.0160879,0.225721,0.0828679,-0.273715,-0.336721,0.125355,0.59258,0.4317,-0.115235,-0.43692,0.110122,-0.261396,0.340854,0.553549,0.405535,-1.07157,0.155526,-0.507098,0.310085,-0.22544,0.262371,-0.405929,-0.420753,0.455888,0.134655,-0.308521,-533.851
-541.634,0.921023,0.254665,4,15,0,565.944,0.788554,0.470711,-0.0310962,-0.150387,-0.776726,-0.00260154,0.451248,0.211894,-0.137364,-0.874334,-0.455849,0.391659,-0.180053,0.0962921,0.211059,-0.254571,0.055563,0.356925,-0.179766,-0.256332,-0.259562,-0.185571,0.0557087,-0.349915,-0.170028,-0.905509,-0.203844,0.584566,-0.791156,-0.142899,-0.544655,0.511344,0.276538,0.299049,-0.0395568,0.525976,0.0421979,0.149185,0.153029,0.0154052,0.788554,0.470711,-0.0310962,-0.150387,-0.776726,-0.00260154,0.451248,0.211894,-0.137364,-0.874334,-0.455849,0.391659,-0.180053,0.0962921,0.211059,-0.254571,0.055563,0.356925,-0.179766,0.00884231,-538.435
-533.568,0.985486,0.254665,4,15,0,561.85,0.673657,0.418664,0.0389442,-0.441636,-0.420025,0.171595,0.705918,0.532002,-0.264271,-0.658159,-0.383738,0.0893333,-0.232981,0.135865,0.316559,-0.272735,-0.233102,0.301332,-0.00880378,-0.141582,0.264662,-0.554495,0.118208,-0.132521,-0.0548983,-0.543516,-0.0394472,0.228965,-0.435429,-0.0395642,-0.0174849,0.210049,0.350658,0.506669,0.0219319,0.736175,-0.0421653,-0.119371,0.234633,-0.0193678,0.673657,0.418664,0.0389442,-0.441636,-0.420025,0.171595,0.705918,0.532002,-0.264271,-0.658159,-0.383738,0.0893333,-0.232981,0.135865,0.316559,-0.272735,-0.233102,0.301332,-0.00880378,-0.468419,-531.131
-532.399,0.823769,0.254665,4,15,0,553.126,0.54734,0.420624,-0.213128,-0.038038,-0.23125,-0.235262,-0.0347456,0.150951,0.524179,-1.1435,0.307437,-0.469235,0.496335,-0.28185,-0.0065929,-0.175844,-0.0901239,0.413957,-0.00668719,0.125397,-0.105049,0.0135749,-0.363086,0.00443923,-0.0906626,-0.431874,0.016462,-0.0898019,-0.330258,0.164255,-0.117771,0.221866,-0.0760834,-0.260617,0.0121367,-0.0396235,0.0884362,0.0938853,-0.156815,0.186891,0.54734,0.420624,-0.213128,-0.038038,-0.23125,-0.235262,-0.0347456,0.150951,0.524179,-1.1435,0.307437,-0.469235,0.496335,-0.28185,-0.0065929,-0.175844,-0.0901239,0.413957,-0.00668719,0.0654308,-530.498
-533.07,0.890585,0.254665,4,15,0,551.283,0.335559,0.586712,-0.0716513,-0.480859,-0.321353,-0.0796957,0.121078,0.120209,0.00636677,-0.994343,0.186557,-0.114417,0.214032,-0.162743,0.49693,-0.187785,0.0210101,0.393129,-0.183353,0.102417,-0.168441,-0.244593,-0.623847,-0.391526,-0.12686,-0.751312,-0.232279,0.165852,-0.53083,0.383302,-0.0319155,0.0860877,-0.335586,0.0636177,0.066692,0.173388,-0.224262,-0.176655,0.0327975,0.16978,0.335559,0.586712,-0.0716513,-0.480859,-0.321353,-0.0796957,0.121078,0.120209,0.00636677,-0.994343,0.186557,-0.114417,0.214032,-0.162743,0.49693,-0.187785,0.0210101,0.393129,-0.183353,0.114616,-530.863
