# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_1_model
# start_datetime = 2025-08-29 03:52:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/_pyhfujp.json
# init = 2 (Default)
# random
#   seed = 55029
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_1qd_l8yul/poisson_1-20250829005232_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_1.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.219662
# Diagonal elements of inverse mass matrix:
# 0.0685408, 0.0744082, 0.0789395, 0.0725053, 0.0746824, 0.0843409, 0.0681898, 0.0701961, 0.0866282, 0.0783416, 0.0900706, 0.0866869, 0.084001, 0.0768078, 0.0636442, 0.0807458, 0.0708344, 0.0895847, 0.0864584
-140.229,0.904808,0.219662,4,15,0,149.341,0.208981,-0.156941,-0.256973,0.358841,0.130109,-0.127804,-0.110172,0.363826,0.345877,0.223396,-0.213903,0.0221725,-0.39485,-0.541353,-0.55806,0.00715083,0.219923,0.563979,0.175759,0.208981,-0.156941,-0.256973,0.358841,0.130109,-0.127804,-0.110172,0.363826,0.345877,0.223396,-0.213903,0.0221725,-0.39485,-0.541353,-0.55806,0.00715083,0.219923,0.563979,0.175759,-0.259958,-139.321
-141.379,0.878621,0.219662,4,15,0,146.13,0.155384,-0.0275992,-0.134862,0.436162,0.225427,0.0643126,-0.217106,0.309338,0.209894,0.339368,-0.179934,-0.00413203,0.0723445,-0.100936,-0.642302,0.0234878,0.249217,0.112193,-0.0516125,0.155384,-0.0275992,-0.134862,0.436162,0.225427,0.0643126,-0.217106,0.309338,0.209894,0.339368,-0.179934,-0.00413203,0.0723445,-0.100936,-0.642302,0.0234878,0.249217,0.112193,-0.0516125,-0.838645,-140.814
-144.718,1,0.219662,4,15,0,149.892,-0.218069,-0.133706,-0.0163943,0.603024,0.413655,-0.343276,-0.034139,0.0460053,0.176037,0.716102,-0.356858,0.192618,0.770072,-0.172689,-0.563002,-0.482194,-0.145193,0.225596,0.140745,-0.218069,-0.133706,-0.0163943,0.603024,0.413655,-0.343276,-0.034139,0.0460053,0.176037,0.716102,-0.356858,0.192618,0.770072,-0.172689,-0.563002,-0.482194,-0.145193,0.225596,0.140745,-0.818335,-143.371
-142.996,0.997851,0.219662,4,31,0,150.038,0.49401,0.027048,0.269552,0.61914,0.119681,-0.263006,0.544086,-0.448256,-0.191527,0.06365,-0.246334,0.33316,-1.12497,-0.323318,-0.43836,0.307606,0.346024,-0.139764,0.420705,0.49401,0.027048,0.269552,0.61914,0.119681,-0.263006,0.544086,-0.448256,-0.191527,0.06365,-0.246334,0.33316,-1.12497,-0.323318,-0.43836,0.307606,0.346024,-0.139764,0.420705,-0.369129,-141.263
-144.228,0.996471,0.219662,4,31,0,153.01,0.284067,0.103266,0.503021,0.367532,0.164859,-0.551141,0.0819212,-0.54362,-0.471291,0.560793,-0.169066,0.274732,-0.57637,-0.720812,-0.441004,0.280515,0.703572,0.185771,0.101939,0.284067,0.103266,0.503021,0.367532,0.164859,-0.551141,0.0819212,-0.54362,-0.471291,0.560793,-0.169066,0.274732,-0.57637,-0.720812,-0.441004,0.280515,0.703572,0.185771,0.101939,-0.138682,-142.519
-144.777,0.948503,0.219662,4,15,0,158.468,0.39117,0.170529,-0.0430081,-0.0264371,0.742295,-0.491757,-0.281703,-0.161539,-0.566143,0.583753,-0.328755,0.142617,0.185447,-0.186983,-0.536853,-0.0267946,0.0692962,0.182232,0.529424,0.39117,0.170529,-0.0430081,-0.0264371,0.742295,-0.491757,-0.281703,-0.161539,-0.566143,0.583753,-0.328755,0.142617,0.185447,-0.186983,-0.536853,-0.0267946,0.0692962,0.182232,0.529424,-0.346791,-143.503
-144.807,0.80562,0.219662,4,15,0,156.023,0.588131,0.189508,-0.238701,0.59636,0.493748,0.116825,-0.441005,0.0585537,-0.417386,0.366741,-0.52837,0.763035,-0.305288,-0.346967,-0.214812,-0.31643,0.207903,-0.015976,0.234059,0.588131,0.189508,-0.238701,0.59636,0.493748,0.116825,-0.441005,0.0585537,-0.417386,0.366741,-0.52837,0.763035,-0.305288,-0.346967,-0.214812,-0.31643,0.207903,-0.015976,0.234059,-0.789929,-143.368
-140.749,1,0.219662,4,15,0,150.801,0.326234,0.0480877,0.0331976,0.177684,0.88593,-0.0482006,-0.0319286,-0.361217,-0.171109,0.0381908,-0.386347,0.0434038,-0.22126,0.116426,-0.456145,0.146192,0.00504631,-0.00409063,0.154765,0.326234,0.0480877,0.0331976,0.177684,0.88593,-0.0482006,-0.0319286,-0.361217,-0.171109,0.0381908,-0.386347,0.0434038,-0.22126,0.116426,-0.456145,0.146192,0.00504631,-0.00409063,0.154765,-0.294859,-139.971
-141.175,0.982094,0.219662,4,15,0,149.632,-0.0846395,0.0425637,-0.294096,0.793165,-0.120244,-0.55018,-0.0295307,-0.203303,0.0607247,0.690408,-0.0310758,0.754968,-0.298221,-0.497001,-0.357879,-0.274185,0.280004,0.347274,0.0138822,-0.0846395,0.0425637,-0.294096,0.793165,-0.120244,-0.55018,-0.0295307,-0.203303,0.0607247,0.690408,-0.0310758,0.754968,-0.298221,-0.497001,-0.357879,-0.274185,0.280004,0.347274,0.0138822,-0.242632,-139.738
-137.851,0.985451,0.219662,4,15,0,146.096,0.171262,0.0879475,0.160839,0.746441,0.319252,-0.195958,0.099348,-0.200587,0.266228,0.0816824,-0.360049,0.0259739,-0.26222,-0.0249249,-0.397224,-0.159261,-0.143208,0.00378002,-0.0555599,0.171262,0.0879475,0.160839,0.746441,0.319252,-0.195958,0.099348,-0.200587,0.266228,0.0816824,-0.360049,0.0259739,-0.26222,-0.0249249,-0.397224,-0.159261,-0.143208,0.00378002,-0.0555599,-0.163763,-137.204
