# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_4_model
# start_datetime = 2025-08-29 03:55:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/dylh1mly.json
# init = 2 (Default)
# random
#   seed = 54656
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_4lka_9qq6/poisson_4-20250829005532_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.25169
# Diagonal elements of inverse mass matrix:
# 0.0406827, 0.0268596, 0.0320316, 0.0280257, 0.0467512, 0.0331735, 0.0578803, 0.0418941, 0.047451, 0.0505795, 0.0563245, 0.0291333, 0.0342312, 0.0445181, 0.0376486, 0.0493987, 0.0501792, 0.0256185, 0.032228, 0.0505437, 0.047331, 0.0580306, 0.0512985, 0.0394251, 0.0638058, 0.0454711, 0.0375416, 0.0387942, 0.0426409, 0.0366158, 0.0333522, 0.0415001, 0.0527333, 0.0529048, 0.0308876, 0.0312024, 0.0477173, 0.0314129, 0.0341502, 0.00719168
-543.208,0.999785,0.25169,4,15,0,563.171,-0.0440954,0.0274792,0.296443,-0.0504157,-0.315016,0.0501755,-0.108441,-0.182236,0.285671,-0.637355,0.00683703,0.318421,0.390058,-0.175093,0.0456142,0.00625795,-0.207101,0.0576388,0.322205,-0.463981,-0.21184,-0.234259,0.0427065,0.00383704,-0.532494,-0.431222,-0.234927,0.150889,-0.218934,-0.153917,0.03799,-0.262827,-0.58299,-0.0890323,0.220751,0.269351,-0.636696,0.0745704,-0.298252,0.468837,-0.0440954,0.0274792,0.296443,-0.0504157,-0.315016,0.0501755,-0.108441,-0.182236,0.285671,-0.637355,0.00683703,0.318421,0.390058,-0.175093,0.0456142,0.00625795,-0.207101,0.0576388,0.322205,-0.0870482,-541.528
-544.352,0.979911,0.25169,4,15,0,565.028,-0.0145189,-0.023102,0.267821,-0.0965066,-0.218268,0.0548208,-0.131824,-0.12708,0.260045,-0.630285,0.0354674,0.349749,0.422437,-0.231912,0.131949,0.0725713,-0.247525,0.0169646,0.27023,-0.547326,-0.191656,-0.214418,0.142983,-0.00652474,-0.446426,-0.445165,-0.137888,0.200189,-0.184243,-0.0719896,0.0162677,-0.334887,-0.537149,-0.123209,0.132976,0.22764,-0.651455,0.0419942,-0.260361,0.458132,-0.0145189,-0.023102,0.267821,-0.0965066,-0.218268,0.0548208,-0.131824,-0.12708,0.260045,-0.630285,0.0354674,0.349749,0.422437,-0.231912,0.131949,0.0725713,-0.247525,0.0169646,0.27023,-0.161033,-542.736
-547.527,0.946286,0.25169,4,15,0,570.691,-0.40383,-0.22125,0.609381,0.697756,0.30696,-0.0134169,-0.407146,0.248902,-0.120096,-0.540534,-0.153798,0.259121,0.434508,-0.126958,0.149798,-0.587523,-0.144533,0.218151,-0.0617009,-0.234376,-0.377095,-0.294157,-0.299256,0.286116,-0.723758,0.0547408,0.132097,0.342194,-0.347115,-0.172283,0.356615,-0.0394735,-0.46806,-0.334286,-0.215974,-0.131079,-0.191726,-0.0443824,-0.327071,0.376563,-0.40383,-0.22125,0.609381,0.697756,0.30696,-0.0134169,-0.407146,0.248902,-0.120096,-0.540534,-0.153798,0.259121,0.434508,-0.126958,0.149798,-0.587523,-0.144533,0.218151,-0.0617009,-0.143792,-545.271
-540.808,0.94944,0.25169,4,15,0,568.284,-0.169314,0.29734,-0.0939496,0.177018,-0.368476,0.483178,-0.0459809,-0.176724,-0.251455,-0.414234,-0.351875,0.203257,-0.0668661,0.18277,0.16483,-0.045292,-0.428627,0.574815,0.288501,-0.542474,0.192015,-0.0752821,-0.474506,0.263106,-0.266333,-0.199642,-0.365171,0.188734,0.276474,0.471697,0.314094,-0.341446,-0.0235103,-0.0098491,0.183976,0.225973,-0.10628,-0.189418,0.0061254,0.26609,-0.169314,0.29734,-0.0939496,0.177018,-0.368476,0.483178,-0.0459809,-0.176724,-0.251455,-0.414234,-0.351875,0.203257,-0.0668661,0.18277,0.16483,-0.045292,-0.428627,0.574815,0.288501,0.0410851,-539.181
-536.178,0.907572,0.25169,4,15,0,557.176,-0.363587,0.498609,0.16873,0.16167,0.0515498,0.140665,-0.270434,-0.0566994,-0.386642,0.0755951,-0.357081,0.330981,-0.0319139,0.186265,0.000455358,-0.489605,-0.226212,0.36277,0.335066,-0.5327,0.209986,-0.465791,-0.718899,0.173181,-0.321066,-0.102382,-0.45567,0.136361,0.0705246,-0.0645179,0.369615,-0.100653,-0.263338,-0.339904,0.200383,0.0489034,-0.211929,0.443616,-0.139304,0.373973,-0.363587,0.498609,0.16873,0.16167,0.0515498,0.140665,-0.270434,-0.0566994,-0.386642,0.0755951,-0.357081,0.330981,-0.0319139,0.186265,0.000455358,-0.489605,-0.226212,0.36277,0.335066,-0.130184,-534.321
-548.968,0.613706,0.25169,4,15,0,563.105,-0.0420879,0.137975,0.26394,0.386929,-0.0248147,0.0691759,-1.15009,0.106961,0.18664,-0.646528,-0.418213,0.247178,0.495186,-0.203406,0.16165,-0.0284147,-0.390464,0.308375,0.242508,-0.263873,-0.518123,-0.207636,-0.0839006,0.220692,-0.61242,-0.23042,0.342794,-0.0273603,-0.111602,-0.0349979,-0.184223,-0.878757,-0.541269,-0.291005,-0.377831,0.164645,-0.29043,-0.212991,-0.103067,0.32551,-0.0420879,0.137975,0.26394,0.386929,-0.0248147,0.0691759,-1.15009,0.106961,0.18664,-0.646528,-0.418213,0.247178,0.495186,-0.203406,0.16165,-0.0284147,-0.390464,0.308375,0.242508,0.297495,-546.225
