# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:31 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/dpon8cw6.json
# init = 2 (Default)
# random
#   seed = 75070
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_33c8uqb9u/poisson_3-20250829005431_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.245422
# Diagonal elements of inverse mass matrix:
# 0.0176808, 0.0211617, 0.0203033, 0.0164923, 0.0211203, 0.018518, 0.0252576, 0.0198509, 0.0242204, 0.018292, 0.016548, 0.0211358, 0.0193726, 0.0150768, 0.0211687, 0.035623, 0.0330234, 0.0170237, 0.025457, 0.0284202, 0.0199199, 0.0264285, 0.0301774, 0.0182041, 0.0319608, 0.029076, 0.0189559, 0.0185445, 0.0212118, 0.0244482, 0.0166147, 0.0265686, 0.0312584, 0.0200408, 0.0181889, 0.0167208, 0.0291551, 0.0179887, 0.0198506
-1059.53,0.967589,0.245422,4,15,0,1081.03,-0.240027,0.172699,-0.31116,0.445137,-0.287512,0.310561,-0.570755,-0.129268,-0.146308,0.107276,0.133201,0.140893,0.368541,0.156082,0.0433693,-0.453211,-0.302804,0.448278,0.149159,0.319196,0.297073,0.100157,-0.538959,0.383183,-0.543221,-0.281048,-0.197881,0.39972,-0.0694556,-0.0517071,0.0625752,-0.0327074,-0.0975473,0.0863741,0.137441,0.204089,-0.219843,0.612799,0.53273,-0.240027,0.172699,-0.31116,0.445137,-0.287512,0.310561,-0.570755,-0.129268,-0.146308,0.107276,0.133201,0.140893,0.368541,0.156082,0.0433693,-0.453211,-0.302804,0.448278,0.149159,-0.0341512,-1057.7
-1050.46,0.989146,0.245422,4,15,0,1085.44,0.325299,0.0442894,0.186927,0.103816,0.0854778,0.247202,-0.0185574,0.137168,-0.0402572,-0.0482748,0.18274,-0.169592,-0.0357815,0.236133,-0.222223,-0.448196,-0.427875,0.181994,-0.274111,-0.526811,0.0415431,-0.00353498,-0.0879924,0.164549,-0.00901651,0.238357,0.44805,0.100641,0.401358,0.337036,0.473215,0.216478,0.105694,0.269399,0.277545,0.594043,0.295621,0.252698,0.253475,0.325299,0.0442894,0.186927,0.103816,0.0854778,0.247202,-0.0185574,0.137168,-0.0402572,-0.0482748,0.18274,-0.169592,-0.0357815,0.236133,-0.222223,-0.448196,-0.427875,0.181994,-0.274111,-0.0461788,-1049.08
-1034.17,0.990405,0.245422,4,15,0,1060.06,0.108011,0.194065,-0.0941461,0.238358,-0.0871219,0.185893,-0.494492,-0.0285411,-0.19932,0.0766434,0.239133,0.041734,0.190566,0.417737,-0.0723941,-0.436643,-0.381894,0.199527,-0.32321,-0.046788,0.364809,-0.0615641,-0.338256,0.465372,-0.169601,-0.0252898,0.046878,0.375454,0.21033,0.0985705,0.213862,-0.0576868,0.0472088,0.163788,0.0968166,0.423807,-0.0317223,0.42482,0.421331,0.108011,0.194065,-0.0941461,0.238358,-0.0871219,0.185893,-0.494492,-0.0285411,-0.19932,0.0766434,0.239133,0.041734,0.190566,0.417737,-0.0723941,-0.436643,-0.381894,0.199527,-0.32321,0.226095,-1032.9
-1041.83,0.976165,0.245422,4,15,0,1053.77,0.09112,-0.0995952,-0.4075,0.18238,0.130696,0.163697,0.0675589,0.182522,-0.0151853,0.0361645,0.264265,-0.106445,0.0940376,-0.0637745,-0.0507735,-0.426596,-0.691928,0.337806,0.27454,-0.0961606,0.0854759,0.220403,-0.359329,0.1038,-0.17636,-0.0344804,0.332783,0.376722,0.289887,0.164335,0.356686,0.178596,0.111248,0.245628,0.222149,0.426304,0.249301,0.525458,0.380719,0.09112,-0.0995952,-0.4075,0.18238,0.130696,0.163697,0.0675589,0.182522,-0.0151853,0.0361645,0.264265,-0.106445,0.0940376,-0.0637745,-0.0507735,-0.426596,-0.691928,0.337806,0.27454,0.0370101,-1040.43
-1039.07,0.946314,0.245422,4,15,0,1055.71,0.115352,0.00418302,-0.368548,0.0586551,0.179898,0.301527,-0.299782,0.0344067,-0.141431,0.0925847,0.19058,0.0876812,0.262073,0.0160307,0.176209,-0.510374,-0.466715,0.27124,-0.0747225,0.0273628,0.0876449,0.119043,-0.474298,0.269589,-0.282819,-0.0102913,0.258084,0.442876,0.513039,0.117562,0.0980867,0.360491,0.139038,0.243138,0.110392,0.389853,0.198035,0.462275,0.469696,0.115352,0.00418302,-0.368548,0.0586551,0.179898,0.301527,-0.299782,0.0344067,-0.141431,0.0925847,0.19058,0.0876812,0.262073,0.0160307,0.176209,-0.510374,-0.466715,0.27124,-0.0747225,0.0711546,-1037.62
-1035.48,0.846875,0.245422,4,15,0,1052.27,0.147094,0.0825403,-0.0916077,0.096294,-0.00206906,0.403439,-0.426738,-0.125459,0.0722572,0.107336,0.334949,-0.208788,0.147851,0.0990038,0.0074187,-0.465648,-0.623412,0.327894,-0.0228248,-0.116195,0.13372,0.21752,-0.285004,0.325614,-0.271741,0.0428731,-0.123587,0.424847,0.218106,0.0698123,0.124458,0.102228,0.0709902,0.181028,0.287529,0.500025,0.180988,0.517862,0.418461,0.147094,0.0825403,-0.0916077,0.096294,-0.00206906,0.403439,-0.426738,-0.125459,0.0722572,0.107336,0.334949,-0.208788,0.147851,0.0990038,0.0074187,-0.465648,-0.623412,0.327894,-0.0228248,0.140469,-1034.08
