# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_4_model
# start_datetime = 2025-08-29 03:55:25 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/4boo6vk2.json
# init = 2 (Default)
# random
#   seed = 52058
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_4_x3n25h8/poisson_4-20250829005525_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.225088
# Diagonal elements of inverse mass matrix:
# 0.017186, 0.0170078, 0.0243913, 0.0157847, 0.018667, 0.0165877, 0.0323237, 0.0207447, 0.0179996, 0.0224764, 0.01801, 0.0196546, 0.0167472, 0.0170434, 0.0215102, 0.0335962, 0.031524, 0.0192809, 0.0220734, 0.0284178, 0.0226993, 0.0231112, 0.0338685, 0.0234502, 0.0337521, 0.0276597, 0.0218833, 0.0187861, 0.0190046, 0.0195872, 0.0189353, 0.0247662, 0.0249812, 0.0226765, 0.020922, 0.0153501, 0.0257808, 0.0202211, 0.0187598, 0.00448212
-1037.98,0.986019,0.225088,4,15,0,1051.95,0.368383,0.0659202,-0.0473844,0.303244,-0.102524,0.310177,-0.454373,0.0614109,-0.0819768,-0.0206837,-0.0316907,0.159147,0.267394,0.0195608,-0.221676,-0.487465,-0.453911,0.255277,0.0503989,-0.135379,0.141941,0.0849077,-0.5867,0.388479,-0.335938,-0.238592,-0.193211,-0.00573763,0.308152,0.0413745,0.273855,-0.215356,0.0538734,0.163038,-0.0623493,0.540823,-0.4117,0.02665,-0.00708012,0.24137,0.368383,0.0659202,-0.0473844,0.303244,-0.102524,0.310177,-0.454373,0.0614109,-0.0819768,-0.0206837,-0.0316907,0.159147,0.267394,0.0195608,-0.221676,-0.487465,-0.453911,0.255277,0.0503989,0.0407708,-1036.61
-1037.51,0.999498,0.225088,4,15,0,1052.9,-0.0570244,0.167697,-0.0168533,0.21691,0.0392853,0.238328,-0.160471,-0.14821,-0.0357359,-0.0832342,0.363952,-0.0581225,0.00451592,0.249179,-0.206324,-0.366938,-0.416855,0.331779,-0.132084,-0.355886,-0.0828867,-0.325194,-0.301888,-0.242696,-0.378947,-0.349486,0.196893,0.334968,-0.261221,-0.246426,0.0146349,-0.0509346,-0.40649,-0.218572,0.0760311,-0.194779,0.166282,0.419909,0.44725,0.366517,-0.0570244,0.167697,-0.0168533,0.21691,0.0392853,0.238328,-0.160471,-0.14821,-0.0357359,-0.0832342,0.363952,-0.0581225,0.00451592,0.249179,-0.206324,-0.366938,-0.416855,0.331779,-0.132084,0.0702077,-1036.21
-1036.56,0.99528,0.225088,4,15,0,1057.85,-0.317259,0.177445,-0.243251,0.288113,-0.200441,0.369235,-0.089007,-0.0626618,0.0742196,-0.0124102,0.447675,0.04056,0.250984,0.0923434,-0.388272,-0.349428,-0.438573,0.464138,-0.17232,-0.347879,0.0328735,-0.163953,-0.237559,0.251793,-0.266684,-1.32912e-05,-0.107166,0.058109,-0.193425,-0.203658,-0.0521036,-0.0442808,-0.464618,0.0132691,-0.143368,-0.0203703,-0.075297,0.377636,0.290231,0.335965,-0.317259,0.177445,-0.243251,0.288113,-0.200441,0.369235,-0.089007,-0.0626618,0.0742196,-0.0124102,0.447675,0.04056,0.250984,0.0923434,-0.388272,-0.349428,-0.438573,0.464138,-0.17232,0.0689091,-1035.32
-1030.56,0.93289,0.225088,4,15,0,1049.79,0.489787,-0.00405242,-0.0311939,0.210733,0.0942707,0.134699,-0.530467,0.0327113,0.0226827,0.00974851,-0.0747277,0.0134588,0.219452,0.123897,0.0247411,-0.452334,-0.356653,0.133173,0.0171227,-0.213988,0.00135706,-0.232758,-0.685883,-0.0589437,-0.417571,-0.419468,-0.0357026,0.329122,0.249224,0.0898401,0.212128,-0.087286,-0.132132,-0.0665364,0.112158,0.480003,-0.178099,0.128209,0.198006,0.275994,0.489787,-0.00405242,-0.0311939,0.210733,0.0942707,0.134699,-0.530467,0.0327113,0.0226827,0.00974851,-0.0747277,0.0134588,0.219452,0.123897,0.0247411,-0.452334,-0.356653,0.133173,0.0171227,-0.0770492,-1029.26
-1031.55,0.904945,0.225088,4,15,0,1050.16,0.50756,-0.0200103,-0.0931515,0.123394,0.0715124,0.11654,-0.552263,-0.0332877,0.0548033,0.0148254,0.0629871,0.0324511,0.185799,0.237631,0.0186209,-0.43188,-0.392262,0.147147,0.0668804,-0.215615,-0.00304256,-0.133751,-0.600457,-0.0473092,-0.352342,-0.408926,-0.0288287,0.361587,0.34307,0.0901253,0.237676,-0.0527739,-0.00402592,0.0830537,0.0483614,0.432083,-0.0985457,0.0640809,0.13525,0.249167,0.50756,-0.0200103,-0.0931515,0.123394,0.0715124,0.11654,-0.552263,-0.0332877,0.0548033,0.0148254,0.0629871,0.0324511,0.185799,0.237631,0.0186209,-0.43188,-0.392262,0.147147,0.0668804,-0.117297,-1030.35
-1028,0.964771,0.225088,4,15,0,1054.59,-0.0830006,0.14667,-0.0248242,0.301102,-0.0987211,0.198842,-0.131312,0.00588523,-0.270314,0.0979682,0.250908,-0.0225393,0.165587,-0.0160104,-0.0101351,-0.225125,-0.447005,0.313,-0.0210034,-0.10654,0.130612,-0.115312,-0.247276,0.284422,-0.337336,0.0618967,0.125682,0.0303169,-0.0466208,-0.173666,0.191911,0.0908831,-0.360672,0.084503,0.156743,0.197724,0.000344311,0.544215,0.395898,0.234054,-0.0830006,0.14667,-0.0248242,0.301102,-0.0987211,0.198842,-0.131312,0.00588523,-0.270314,0.0979682,0.250908,-0.0225393,0.165587,-0.0160104,-0.0101351,-0.225125,-0.447005,0.313,-0.0210034,-0.129973,-1027.09
