# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_4_model
# start_datetime = 2025-08-29 03:55:25 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/4boo6vk2.json
# init = 2 (Default)
# random
#   seed = 52058
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_4_x3n25h8/poisson_4-20250829005525_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.189581
# Diagonal elements of inverse mass matrix:
# 0.0193484, 0.017821, 0.0170361, 0.0185894, 0.0213514, 0.0157075, 0.024649, 0.0190217, 0.022116, 0.0227788, 0.0198925, 0.019374, 0.0193497, 0.0203752, 0.0221057, 0.0321386, 0.0262787, 0.0205468, 0.0190586, 0.0265428, 0.0247562, 0.0235799, 0.0348176, 0.0226892, 0.0300704, 0.0273168, 0.0207285, 0.0216602, 0.021052, 0.0213544, 0.0226157, 0.0254231, 0.0247267, 0.0253213, 0.0208557, 0.0157593, 0.0238155, 0.0186622, 0.0179959, 0.00444462
-1028.59,0.923696,0.189581,5,31,0,1048.22,0.240963,0.152052,0.0271703,0.391166,-0.171437,0.112915,-0.305605,0.113124,-0.257186,-0.0596771,0.0307006,0.0892066,0.166517,0.225252,0.0346285,-0.540075,-0.553582,0.400283,-0.23443,-0.0120239,0.060179,-0.526708,-0.335843,0.283912,-0.158495,-0.11081,-0.186762,0.310831,0.0694137,-0.155596,0.347607,-0.150096,-0.11318,-0.0124432,0.136296,0.238892,-0.0953355,0.236703,0.31446,0.271181,0.240963,0.152052,0.0271703,0.391166,-0.171437,0.112915,-0.305605,0.113124,-0.257186,-0.0596771,0.0307006,0.0892066,0.166517,0.225252,0.0346285,-0.540075,-0.553582,0.400283,-0.23443,0.138016,-1027.34
-1039.41,0.89138,0.189581,5,31,0,1059.05,0.24311,0.266892,0.0842365,0.323438,-0.102761,0.0760901,-0.425493,-0.0729373,-0.370357,0.00836358,0.249598,0.228578,0.375004,0.0397203,0.0614084,-0.592115,-0.680161,0.405291,-0.303542,-0.186208,0.10294,-0.354471,-0.408278,0.0235153,-0.151803,-0.0671042,0.101776,0.246052,0.492263,-0.253827,0.264642,-0.00959553,-0.0352224,0.010486,0.193085,0.207586,-0.506069,0.339489,0.0789077,0.282856,0.24311,0.266892,0.0842365,0.323438,-0.102761,0.0760901,-0.425493,-0.0729373,-0.370357,0.00836358,0.249598,0.228578,0.375004,0.0397203,0.0614084,-0.592115,-0.680161,0.405291,-0.303542,0.185639,-1037.78
-1035.86,0.997451,0.189581,4,15,0,1061.06,0.0416168,0.170673,0.0985348,0.283865,0.0725235,0.205943,-0.345736,-0.316539,-0.099879,0.0128435,0.139007,0.0990522,-0.048688,0.184654,-0.0590358,-0.208871,-0.464745,0.280004,-0.236225,-0.260977,0.157563,-0.296434,-0.20138,0.117972,-0.100804,0.0114452,-0.074743,0.0795734,-0.303131,-0.319067,-0.0299164,0.0902885,0.0384774,0.1858,0.0579989,-0.0602947,-0.00659926,0.531877,0.285854,0.26493,0.0416168,0.170673,0.0985348,0.283865,0.0725235,0.205943,-0.345736,-0.316539,-0.099879,0.0128435,0.139007,0.0990522,-0.048688,0.184654,-0.0590358,-0.208871,-0.464745,0.280004,-0.236225,0.191001,-1034.96
-1033.57,0.917691,0.189581,5,31,0,1060,0.28131,-0.00131656,-0.266577,-0.0485052,0.0116797,0.260576,-0.231678,0.160841,0.00432954,0.0509064,0.0573395,0.109539,0.358016,0.0328521,-0.161594,-0.592892,-0.343817,0.248424,0.0502308,-0.227739,0.185786,-0.270724,-0.597987,0.0352286,-0.583725,-0.659373,-0.043281,0.32683,0.0801191,-0.0523714,0.0320326,-0.150026,-0.344491,-0.27024,0.0398576,0.427134,-0.325588,0.282139,0.00788491,0.365772,0.28131,-0.00131656,-0.266577,-0.0485052,0.0116797,0.260576,-0.231678,0.160841,0.00432954,0.0509064,0.0573395,0.109539,0.358016,0.0328521,-0.161594,-0.592892,-0.343817,0.248424,0.0502308,0.0203346,-1032
-1029.16,0.99661,0.189581,4,15,0,1048.04,0.0460207,0.173877,0.123211,0.364693,-0.140362,0.298758,-0.506713,-0.161753,-0.0252072,-0.0634983,0.284783,0.0406003,0.0476148,0.25761,-0.225661,-0.437805,-0.388434,0.347213,-0.0974158,-0.232441,-0.0835684,-0.0767451,-0.666935,0.163187,-0.0235954,0.200749,0.175231,0.05884,0.0517783,0.0356346,0.261194,0.0722097,-0.0421464,0.162844,-0.034003,0.0266036,0.0456528,0.0907331,0.36709,0.217231,0.0460207,0.173877,0.123211,0.364693,-0.140362,0.298758,-0.506713,-0.161753,-0.0252072,-0.0634983,0.284783,0.0406003,0.0476148,0.25761,-0.225661,-0.437805,-0.388434,0.347213,-0.0974158,0.0624699,-1028.08
-1030.55,0.986032,0.189581,4,15,0,1048.85,0.289608,-0.0723386,-0.29658,0.129947,0.176083,0.265525,-0.256405,0.0964541,0.0173265,0.0735607,0.0897635,-0.0175591,0.277663,0.0508799,-0.166807,-0.325344,-0.582879,0.244845,-0.0842023,-0.127029,0.235451,-0.116472,-0.180521,0.128437,-0.580872,-0.549397,-0.0567884,0.386649,0.186876,0.0240944,0.0703981,-0.135002,-0.232814,-0.167278,0.189324,0.419875,-0.106621,0.487608,0.194194,0.236031,0.289608,-0.0723386,-0.29658,0.129947,0.176083,0.265525,-0.256405,0.0964541,0.0173265,0.0735607,0.0897635,-0.0175591,0.277663,0.0508799,-0.166807,-0.325344,-0.582879,0.244845,-0.0842023,0.0904599,-1029.24
