# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/4_twkq39.json
# init = 2 (Default)
# random
#   seed = 34215
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3_yota7sf/poisson_3-20250829005429_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.196733
# Diagonal elements of inverse mass matrix:
# 0.0332538, 0.0451598, 0.0303462, 0.0320771, 0.0273471, 0.0427569, 0.0371847, 0.0459734, 0.0346912, 0.0385836, 0.0419446, 0.0612722, 0.0276903, 0.0396679, 0.0309042, 0.0422357, 0.0382773, 0.05672, 0.0503341, 0.0373055, 0.0261255, 0.0957621, 0.0408249, 0.0627735, 0.0376295, 0.0420383, 0.0517964, 0.0395902, 0.0327495, 0.0532061, 0.0428192, 0.0397895, 0.0315977, 0.0451566, 0.0375461, 0.0472336, 0.0392955, 0.0223971, 0.0431449
-555.182,0.997601,0.196733,4,15,0,576.387,0.0675273,-0.292954,0.431128,-0.0389706,0.364651,0.254113,-0.0135744,-0.456711,0.0568838,-0.0547176,-0.260725,-0.466623,0.500186,-0.00156088,-0.0456861,-0.261281,0.0499501,-0.121031,0.247854,0.224918,0.548528,-0.508648,-0.188708,-0.435178,0.227268,0.237489,-0.639896,0.0978552,0.0765743,-0.197424,0.275959,0.146466,0.135484,-0.100061,0.37083,0.335956,-0.0350324,0.608313,-0.27622,0.0675273,-0.292954,0.431128,-0.0389706,0.364651,0.254113,-0.0135744,-0.456711,0.0568838,-0.0547176,-0.260725,-0.466623,0.500186,-0.00156088,-0.0456861,-0.261281,0.0499501,-0.121031,0.247854,0.0415426,-553.379
-557.668,0.985291,0.196733,4,15,0,572.455,0.303483,-0.472138,0.314961,0.178752,0.56932,0.265126,-0.0031028,-0.237254,0.1942,0.211577,-0.153461,-0.673353,0.538649,-0.277531,0.0782598,-0.147597,-0.0277507,-0.634591,-0.16021,0.0710069,0.524206,-0.228366,-0.337583,-0.41376,-0.206101,0.0737781,-0.771083,0.0119701,-0.18925,-0.306214,0.546533,0.180783,0.539802,-0.0556911,0.112601,0.0159958,-0.256291,0.686928,-0.0916522,0.303483,-0.472138,0.314961,0.178752,0.56932,0.265126,-0.0031028,-0.237254,0.1942,0.211577,-0.153461,-0.673353,0.538649,-0.277531,0.0782598,-0.147597,-0.0277507,-0.634591,-0.16021,0.13266,-555.24
-561.346,0.899251,0.196733,4,31,0,579.199,0.217464,-0.547441,0.785499,0.165604,0.707274,-0.179193,0.183138,-0.318558,-0.382519,0.101283,-0.172485,-0.569819,0.314066,-0.252225,0.356131,-0.507603,0.15624,-0.119142,0.00699142,0.267316,0.634659,-0.181418,-0.461757,-0.120843,-0.0609963,0.0580511,-0.482354,0.188168,0.228006,-0.14197,0.185542,0.515636,0.263836,-0.260323,0.283874,0.134641,-0.230154,0.845125,-0.237083,0.217464,-0.547441,0.785499,0.165604,0.707274,-0.179193,0.183138,-0.318558,-0.382519,0.101283,-0.172485,-0.569819,0.314066,-0.252225,0.356131,-0.507603,0.15624,-0.119142,0.00699142,0.0552945,-558.748
-557.762,0.850881,0.196733,4,15,0,579.163,0.476586,-0.534737,0.507841,0.0379515,0.510389,-0.108965,0.173064,-0.182521,0.0634049,0.0808963,-0.0369695,-0.401451,0.412719,-0.502713,0.234549,-0.377863,-0.127182,-0.475908,0.024221,0.457953,0.698331,-0.506238,0.0203169,0.0767187,0.0652123,0.186618,-0.795766,0.280932,0.45731,-0.423257,0.438574,0.440425,0.2058,-0.0593171,0.00313744,0.206005,-0.264074,0.481805,-0.205966,0.476586,-0.534737,0.507841,0.0379515,0.510389,-0.108965,0.173064,-0.182521,0.0634049,0.0808963,-0.0369695,-0.401451,0.412719,-0.502713,0.234549,-0.377863,-0.127182,-0.475908,0.024221,0.226687,-555.23
-551.627,0.999172,0.196733,4,15,0,569.66,0.120867,-0.236567,0.339761,0.329539,0.484901,-0.243384,0.0531722,-0.324138,0.286166,-0.338125,-0.148372,-0.141347,0.284474,-0.246682,0.24282,-0.0709932,-0.216091,-0.329543,-0.0233133,0.253622,0.692121,-0.325738,-0.0190606,-0.123095,0.0761734,0.027789,-0.682066,-0.345994,0.233531,-0.358555,0.384008,0.284483,0.248899,0.0432802,0.519164,0.110139,0.113961,0.884521,-0.224839,0.120867,-0.236567,0.339761,0.329539,0.484901,-0.243384,0.0531722,-0.324138,0.286166,-0.338125,-0.148372,-0.141347,0.284474,-0.246682,0.24282,-0.0709932,-0.216091,-0.329543,-0.0233133,0.176854,-549.549
-549.519,0.963295,0.196733,5,31,0,564.609,0.442968,-0.0618073,0.377827,-0.218841,0.312351,0.0340144,0.119819,-0.0402129,-0.099039,0.170244,-0.338444,-0.55055,0.382939,-0.0822434,0.127553,-0.332322,0.114069,-0.409133,-0.201438,0.131254,0.503409,-0.837815,-0.165465,-0.208162,0.0725678,0.383203,0.142446,0.237123,0.0513888,-0.0813003,0.268271,0.37243,0.512162,0.172651,-0.00655412,-0.215131,0.0167217,0.607962,0.111638,0.442968,-0.0618073,0.377827,-0.218841,0.312351,0.0340144,0.119819,-0.0402129,-0.099039,0.170244,-0.338444,-0.55055,0.382939,-0.0822434,0.127553,-0.332322,0.114069,-0.409133,-0.201438,0.252246,-547.682
-554.499,0.92604,0.196733,4,15,0,569.151,0.35309,-0.0293753,0.192983,-0.261203,0.287585,-0.267681,0.186203,-0.240312,0.287961,-0.0423793,0.121047,-0.469506,0.482084,-0.0178043,0.306758,-0.0529011,-0.230774,-0.152311,-0.499735,0.263261,0.740439,-1.35207,0.116292,0.12946,0.103014,0.0789914,-0.430714,-0.0235954,0.0756117,-0.179421,0.265732,0.463098,0.575612,0.108907,0.279779,0.170059,-0.0864324,0.920566,0.138448,0.35309,-0.0293753,0.192983,-0.261203,0.287585,-0.267681,0.186203,-0.240312,0.287961,-0.0423793,0.121047,-0.469506,0.482084,-0.0178043,0.306758,-0.0529011,-0.230774,-0.152311,-0.499735,0.046271,-551.609
-561.184,0.933785,0.196733,5,31,0,581.395,0.441825,-0.30675,0.475365,0.344678,0.662885,-0.194862,0.100097,-0.614098,0.169022,-0.198661,-0.102414,-0.152824,0.373237,-0.444865,-0.0880875,-0.188763,0.123809,-0.729518,0.295785,0.0530531,0.697706,-0.00856472,-0.302815,-0.053362,0.00511916,0.0883109,-0.136867,-0.141907,0.0997743,-0.541453,0.553266,0.0775947,0.403697,0.0959434,0.0510743,-0.0966146,0.397838,0.761432,-0.131746,0.441825,-0.30675,0.475365,0.344678,0.662885,-0.194862,0.100097,-0.614098,0.169022,-0.198661,-0.102414,-0.152824,0.373237,-0.444865,-0.0880875,-0.188763,0.123809,-0.729518,0.295785,0.0341377,-558.784
-564.315,0.979531,0.196733,4,15,0,584.037,0.457308,-0.328054,0.372652,0.310637,0.721994,-0.280981,0.0646893,-0.590171,0.182502,-0.264392,-0.268224,0.0103392,0.173444,-0.31751,0.015656,-0.233449,0.233746,-0.85332,0.260607,0.0896935,0.772065,-0.1287,-0.156718,0.0229708,-0.00795715,0.0435546,-0.125044,-0.21134,0.19885,-0.57083,0.515803,0.048032,0.405988,0.0935064,0.0548141,-0.10312,0.451433,0.717739,-0.166938,0.457308,-0.328054,0.372652,0.310637,0.721994,-0.280981,0.0646893,-0.590171,0.182502,-0.264392,-0.268224,0.0103392,0.173444,-0.31751,0.015656,-0.233449,0.233746,-0.85332,0.260607,0.332528,-561.819
