# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/4_twkq39.json
# init = 2 (Default)
# random
#   seed = 34215
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3_yota7sf/poisson_3-20250829005429_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.195542
# Diagonal elements of inverse mass matrix:
# 0.0267664, 0.0427833, 0.0249992, 0.0467642, 0.0242364, 0.0446631, 0.0366935, 0.0504546, 0.0395226, 0.0405774, 0.04006, 0.0566303, 0.0295427, 0.0482793, 0.0328208, 0.045901, 0.0430657, 0.0554323, 0.049877, 0.0344991, 0.0269777, 0.0904827, 0.0465991, 0.0667757, 0.0370569, 0.0388351, 0.0525338, 0.0419889, 0.0384334, 0.0615555, 0.0332336, 0.0390999, 0.0271241, 0.0454369, 0.0421894, 0.0472578, 0.0377401, 0.0273481, 0.050037
-554.111,0.999263,0.195542,4,31,0,573.961,0.250997,-0.125284,0.463319,-0.0620664,0.367001,-0.529998,-0.0484951,-0.192057,0.10061,0.101628,0.157931,-0.330633,0.460404,0.21576,-0.0971705,-0.325329,0.169553,-0.190552,-0.568924,0.188995,0.538192,-0.467471,-0.129947,-0.290025,-0.262795,0.197054,-0.05903,-0.352101,-0.0525683,-0.356722,0.326098,0.187765,0.400739,0.15791,0.0636668,-0.0210817,0.234139,0.682007,-0.226775,0.250997,-0.125284,0.463319,-0.0620664,0.367001,-0.529998,-0.0484951,-0.192057,0.10061,0.101628,0.157931,-0.330633,0.460404,0.21576,-0.0971705,-0.325329,0.169553,-0.190552,-0.568924,0.183307,-552.319
-559.936,0.843909,0.195542,4,15,0,575.128,0.369333,-0.10306,0.269659,0.150259,-0.0125585,0.0436806,0.102686,0.0937059,0.228677,0.233507,-0.0326168,-0.421688,0.0418621,0.15941,0.447476,-0.28467,-0.207827,-0.533123,-0.418908,0.00991612,0.504191,-0.217854,-0.471505,-0.640773,-0.0387479,0.312181,0.0876921,-0.0462082,0.229676,0.164609,0.259959,0.37849,0.494268,0.132239,0.316045,-0.503724,0.220786,0.60708,0.220721,0.369333,-0.10306,0.269659,0.150259,-0.0125585,0.0436806,0.102686,0.0937059,0.228677,0.233507,-0.0326168,-0.421688,0.0418621,0.15941,0.447476,-0.28467,-0.207827,-0.533123,-0.418908,-0.125803,-558.048
-571.219,0.975951,0.195542,5,31,0,591.157,0.0928077,-0.395837,0.18063,0.209296,0.505213,-0.544944,0.259305,-0.110119,0.109483,-0.627858,-0.317448,-0.30875,0.585297,-0.236578,0.125816,0.0754668,0.367438,-0.293818,-0.0295593,0.308913,0.640653,-0.78554,-0.25441,-0.151366,0.0407117,-0.0834121,-1.00794,-0.915643,0.367369,-0.159647,0.364317,0.309381,0.326489,0.047929,0.365323,-0.387139,0.173682,1.00473,-0.108724,0.0928077,-0.395837,0.18063,0.209296,0.505213,-0.544944,0.259305,-0.110119,0.109483,-0.627858,-0.317448,-0.30875,0.585297,-0.236578,0.125816,0.0754668,0.367438,-0.293818,-0.0295593,0.354157,-567.707
-562.65,0.999764,0.195542,5,31,0,593.586,0.328183,0.124153,0.17632,-0.0814677,0.33648,-0.119897,0.0932368,-0.16612,0.142997,0.524538,-0.253415,-0.231023,0.321594,0.00541302,0.274807,-0.374893,-0.811329,-0.0761745,-0.36055,0.166183,0.337079,-0.588459,-0.237802,0.00356835,-0.109256,0.254605,-0.106853,0.411318,0.243739,-0.220254,0.417977,0.547931,0.535925,0.428277,0.0775629,0.122195,0.27399,0.495276,0.0927505,0.328183,0.124153,0.17632,-0.0814677,0.33648,-0.119897,0.0932368,-0.16612,0.142997,0.524538,-0.253415,-0.231023,0.321594,0.00541302,0.274807,-0.374893,-0.811329,-0.0761745,-0.36055,0.147149,-560.622
-554.529,0.942018,0.195542,4,15,0,580.18,0.27856,-0.0986265,0.291363,0.161523,0.667741,-0.179277,0.180315,-0.132225,0.175295,-0.579878,0.235647,-0.9055,0.264295,-0.0918968,0.259076,-0.219464,-0.16694,-0.461556,0.0262708,0.141461,0.70934,-0.476103,-0.0314081,-0.249205,-0.301445,0.31394,-0.332681,-0.279686,0.173511,-0.158284,0.263477,-0.0131901,0.289944,-0.14822,0.423437,-0.291279,-0.0107094,0.793187,-0.103731,0.27856,-0.0986265,0.291363,0.161523,0.667741,-0.179277,0.180315,-0.132225,0.175295,-0.579878,0.235647,-0.9055,0.264295,-0.0918968,0.259076,-0.219464,-0.16694,-0.461556,0.0262708,0.295276,-552.164
-559.4,0.969677,0.195542,5,31,0,578.792,0.17762,-0.121273,0.442631,-0.270856,0.0923187,-0.0389591,-0.0435157,-0.247443,0.10738,0.327417,-0.443301,0.00724983,0.479597,-0.0250663,0.187433,-0.101577,0.0773612,-0.513931,-0.369109,0.366283,0.595424,-0.969787,-0.0813708,0.0306826,0.472516,0.283864,0.00877678,0.276006,-0.0150052,-0.195155,0.515228,0.3909,0.500959,0.507728,-0.0486438,-0.26648,-0.0538797,0.651614,-0.0145718,0.17762,-0.121273,0.442631,-0.270856,0.0923187,-0.0389591,-0.0435157,-0.247443,0.10738,0.327417,-0.443301,0.00724983,0.479597,-0.0250663,0.187433,-0.101577,0.0773612,-0.513931,-0.369109,0.276023,-557.065
