# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bradley_terry_3_model
# start_datetime = 2025-08-29 03:50:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/exk7g87e.json
# init = 2 (Default)
# random
#   seed = 71348
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/bradley_terry_3clasf1hp/bradley_terry_3-20250829005019_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=bradley_terry_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_skills_raw.1,log_skills_raw.2,log_skills_raw.3,log_skills_raw.4,log_skills_raw.5,log_skills_raw.6,log_skills_raw.7,log_skills_raw.8,log_skills_raw.9,log_skills_raw.10,log_skills_raw.11,log_skills_raw.12,log_skills_raw.13,log_skills_raw.14,log_skills_raw.15,log_skills_raw.16,log_skills_raw.17,log_skills_raw.18,log_skills_raw.19,kappa,log_skills.1,log_skills.2,log_skills.3,log_skills.4,log_skills.5,log_skills.6,log_skills.7,log_skills.8,log_skills.9,log_skills.10,log_skills.11,log_skills.12,log_skills.13,log_skills.14,log_skills.15,log_skills.16,log_skills.17,log_skills.18,log_skills.19,log_skills.20,log_lik
# Adaptation terminated
# Step size = 0.230462
# Diagonal elements of inverse mass matrix:
# 0.121558, 0.191099, 0.125469, 0.166642, 0.151001, 0.151663, 0.143025, 0.138067, 0.134993, 0.156252, 0.198331, 0.117492, 0.127738, 0.132485, 0.129891, 0.121784, 0.140015, 0.126, 0.143386, 0.0131614
-391.166,0.970582,0.230462,4,15,0,403.509,1.21192,0.881379,-0.533763,-1.60731,-0.601154,0.161598,1.1809,-0.128341,0.324458,-0.518223,1.60603,-1.65297,-0.225737,0.0856804,-1.01844,0.452128,-0.455998,0.373261,0.049841,0.782372,1.21192,0.881379,-0.533763,-1.60731,-0.601154,0.161598,1.1809,-0.128341,0.324458,-0.518223,1.60603,-1.65297,-0.225737,0.0856804,-1.01844,0.452128,-0.455998,0.373261,0.049841,0.41474,-383.491
-393.86,0.857063,0.230462,4,15,0,405.678,1.33427,1.56112,-0.354419,-1.63072,-1.17439,-1.00129,1.10913,0.660593,0.544963,-1.0111,1.50379,-1.43417,-0.39378,-0.26762,-1.28707,0.422779,-0.0618622,-0.401609,1.0839,0.740686,1.33427,1.56112,-0.354419,-1.63072,-1.17439,-1.00129,1.10913,0.660593,0.544963,-1.0111,1.50379,-1.43417,-0.39378,-0.26762,-1.28707,0.422779,-0.0618622,-0.401609,1.0839,0.797468,-383.24
-389.852,0.99879,0.230462,4,15,0,403.107,-0.229535,0.384849,0.0375796,-1.58488,-0.177866,-1.05064,1.15724,-0.673447,0.584899,-0.212666,2.05591,-0.10123,-0.17415,-0.200194,-0.775966,-0.142795,-0.217002,0.696386,0.0264363,0.977192,-0.229535,0.384849,0.0375796,-1.58488,-0.177866,-1.05064,1.15724,-0.673447,0.584899,-0.212666,2.05591,-0.10123,-0.17415,-0.200194,-0.775966,-0.142795,-0.217002,0.696386,0.0264363,0.597069,-383.605
-388.475,1,0.230462,4,15,0,397.508,1.38263,1.28234,-0.0103183,-1.61969,-0.845344,-1.10218,1.80089,0.352843,0.510895,-0.88568,1.81669,-1.48533,-0.132115,0.157818,-1.12212,-0.174433,0.241866,0.0903525,0.471326,0.808691,1.38263,1.28234,-0.0103183,-1.61969,-0.845344,-1.10218,1.80089,0.352843,0.510895,-0.88568,1.81669,-1.48533,-0.132115,0.157818,-1.12212,-0.174433,0.241866,0.0903525,0.471326,-0.730429,-378.111
-389.402,0.976748,0.230462,4,15,0,399.368,1.1898,0.835188,-0.14977,-1.47974,-0.0759063,-1.40888,1.69546,0.223861,0.831764,-1.04986,1.56939,-0.600936,0.0522551,0.193368,-1.58682,-0.290968,-0.222125,-0.00904051,0.331018,0.649652,1.1898,0.835188,-0.14977,-1.47974,-0.0759063,-1.40888,1.69546,0.223861,0.831764,-1.04986,1.56939,-0.600936,0.0522551,0.193368,-1.58682,-0.290968,-0.222125,-0.00904051,0.331018,-0.0480535,-380.43
-382.463,0.952069,0.230462,4,15,0,399.946,0.798851,0.600668,-0.393709,-1.82488,-0.489396,-0.969784,1.03642,-0.0508767,0.830913,-0.212871,1.63346,-0.983518,-0.0718561,0.276244,-1.11195,0.49517,0.320917,0.15923,0.327224,0.747984,0.798851,0.600668,-0.393709,-1.82488,-0.489396,-0.969784,1.03642,-0.0508767,0.830913,-0.212871,1.63346,-0.983518,-0.0718561,0.276244,-1.11195,0.49517,0.320917,0.15923,0.327224,-0.37025,-375.438
