# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/su_0d3c5.json
# init = 2 (Default)
# random
#   seed = 68603
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3ayufrf_h/poisson_3-20250829005434_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.223039
# Diagonal elements of inverse mass matrix:
# 0.101614, 0.0671668, 0.0803433, 0.0612127, 0.0833206, 0.0739889, 0.0951249, 0.0743261, 0.107808, 0.117048, 0.114983, 0.0574715, 0.057485, 0.117212, 0.0597652, 0.067065, 0.090224, 0.0600016, 0.0727502, 0.118849, 0.0882648, 0.110314, 0.105546, 0.0576301, 0.159548, 0.055089, 0.0843183, 0.0537436, 0.0698381, 0.089805, 0.0753423, 0.106058, 0.0700019, 0.141119, 0.0704486, 0.0666698, 0.0971029, 0.0720061, 0.0745344
-278.912,0.992876,0.223039,4,15,0,302.782,0.635132,-0.00541506,0.138115,0.355364,0.378064,-0.0257023,-0.705046,-0.270378,-0.211603,0.0259011,-0.168162,0.486491,0.317706,-0.361299,-0.192677,0.109909,-0.889282,0.319026,0.0744906,-0.167217,-0.027675,-0.520786,0.227384,0.164098,-0.55259,0.491956,0.277213,0.455947,0.446501,0.18173,0.190108,0.0379818,0.0140295,-0.128199,0.449314,0.357923,0.128888,0.562412,0.356033,0.635132,-0.00541506,0.138115,0.355364,0.378064,-0.0257023,-0.705046,-0.270378,-0.211603,0.0259011,-0.168162,0.486491,0.317706,-0.361299,-0.192677,0.109909,-0.889282,0.319026,0.0744906,-0.0106336,-276.393
-275.941,1,0.223039,4,15,0,295.325,0.180662,0.476639,-0.00710015,0.402036,0.281896,0.0980288,-0.657533,-0.0515855,-0.0689242,-0.470509,-0.287912,0.236923,0.270671,-0.940614,0.0993057,0.274346,-0.485366,0.611421,0.0675783,-0.30923,-0.241093,-0.595072,0.115869,-0.0176788,-0.690671,0.479052,0.28293,0.308518,0.374378,0.0491871,0.00369556,0.0251087,-0.374406,-0.0601078,0.740073,0.0811936,0.0132931,0.417072,0.228396,0.180662,0.476639,-0.00710015,0.402036,0.281896,0.0980288,-0.657533,-0.0515855,-0.0689242,-0.470509,-0.287912,0.236923,0.270671,-0.940614,0.0993057,0.274346,-0.485366,0.611421,0.0675783,-0.0299644,-273.221
-283.511,0.913717,0.223039,4,15,0,302.126,-0.288041,0.571877,0.366731,0.547471,0.479761,0.297657,-0.462879,-0.0128795,-0.474177,-0.238704,0.174907,0.465662,-0.0335992,-1.13115,0.19858,0.045079,-0.676373,0.31057,-0.0317583,-0.357798,0.231904,-0.191864,0.486434,-0.0112804,-0.898437,0.531574,0.14926,0.17005,-0.211341,0.0893558,-0.15946,-0.412555,0.121581,-0.357862,0.699096,0.32948,-0.382515,0.360616,0.20154,-0.288041,0.571877,0.366731,0.547471,0.479761,0.297657,-0.462879,-0.0128795,-0.474177,-0.238704,0.174907,0.465662,-0.0335992,-1.13115,0.19858,0.045079,-0.676373,0.31057,-0.0317583,-0.108735,-280.168
-293.41,0.936144,0.223039,4,15,0,313.426,0.378248,0.188863,-0.378731,0.742972,0.082129,0.183031,-0.412317,0.284781,-0.825192,-0.16415,-0.302035,0.671252,0.521701,-0.915548,0.114679,-0.30802,-1.31589,0.67947,0.952427,-0.600578,0.0985217,-0.259637,-0.33629,-0.157458,-0.35465,0.0687649,-0.4703,0.453831,0.5451,0.27487,0.181501,0.0429798,-0.396721,-0.717484,0.0841189,0.0658424,-0.850484,1.01831,0.371304,0.378248,0.188863,-0.378731,0.742972,0.082129,0.183031,-0.412317,0.284781,-0.825192,-0.16415,-0.302035,0.671252,0.521701,-0.915548,0.114679,-0.30802,-1.31589,0.67947,0.952427,-0.177667,-287.982
-283.677,0.929683,0.223039,4,15,0,315.024,-0.0839954,0.261392,0.199588,0.729753,0.268434,-0.250984,-0.195034,0.183091,0.044006,-0.694251,-0.466886,0.31632,0.659501,-0.833343,0.0828564,-0.000318663,0.0115715,0.215362,0.315571,0.381804,-0.733795,0.180633,0.22688,0.525022,-1.3344,0.333925,0.223372,0.979988,-0.0680894,0.203817,0.433832,0.0523673,-0.431484,-1.13355,0.0792124,0.167052,-0.372937,0.694026,-0.0578432,-0.0839954,0.261392,0.199588,0.729753,0.268434,-0.250984,-0.195034,0.183091,0.044006,-0.694251,-0.466886,0.31632,0.659501,-0.833343,0.0828564,-0.000318663,0.0115715,0.215362,0.315571,-0.762634,-279.051
-282.897,0.99503,0.223039,4,15,0,303.054,-0.11948,0.127164,-0.0556318,0.774608,0.140023,-0.469732,0.054452,0.244527,-0.104102,-1.1161,-0.680295,0.50709,0.535133,-0.677169,-0.191711,-0.00641824,0.0544778,0.568189,0.438197,0.155486,-0.459364,0.149419,-0.123835,0.217788,-1.72622,0.335156,0.305341,0.83792,0.0722439,0.283521,0.474857,0.159561,0.125474,-1.55245,0.0940287,0.123481,0.114781,0.261842,0.203013,-0.11948,0.127164,-0.0556318,0.774608,0.140023,-0.469732,0.054452,0.244527,-0.104102,-1.1161,-0.680295,0.50709,0.535133,-0.677169,-0.191711,-0.00641824,0.0544778,0.568189,0.438197,-0.0232252,-277.232
