# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:53:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/eykq2wba.json
# init = 2 (Default)
# random
#   seed = 53128
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3spct6ioe/poisson_3-20250829005347_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.241434
# Diagonal elements of inverse mass matrix:
# 0.0764915, 0.0727315, 0.0621742, 0.13294, 0.0836454, 0.202508, 0.0616338, 0.0957148, 0.111567, 0.0971439, 0.0527631, 0.0946073, 0.0605932, 0.0775063, 0.0953351, 0.0715867, 0.0976226, 0.0731653, 0.0695131, 0.0675366, 0.117251, 0.0814132, 0.0880576, 0.0942414, 0.0636933, 0.242513, 0.067175, 0.117467, 0.111246, 0.0882103, 0.058224, 0.0577547, 0.0774686, 0.0626571, 0.107674, 0.0744772, 0.175348, 0.0762145, 0.0543528
-277.515,0.967435,0.241434,4,15,0,296.74,0.24779,0.569528,0.465305,-0.487074,-0.0721548,-1.61171,0.616968,0.5023,0.0430882,-0.351019,0.331284,-0.463423,0.350389,-0.19648,0.507474,0.0310544,0.212622,-0.546075,0.28453,-0.391712,0.226752,0.63571,0.133756,-0.174009,0.0732722,-0.591131,0.322172,-0.777735,-0.365108,-0.640919,0.614222,0.619921,0.561741,0.224025,0.0303659,0.108188,-0.393569,-0.474863,0.823155,0.24779,0.569528,0.465305,-0.487074,-0.0721548,-1.61171,0.616968,0.5023,0.0430882,-0.351019,0.331284,-0.463423,0.350389,-0.19648,0.507474,0.0310544,0.212622,-0.546075,0.28453,-0.434395,-272.6
-283.173,0.944519,0.241434,4,15,0,304.489,0.00619271,-0.0124754,0.185811,-0.625438,0.201764,-1.35297,0.944508,-0.235683,-0.110567,-0.13661,0.65381,0.0216761,0.582635,0.810503,-0.271726,0.0971934,-0.297973,-0.440403,0.159304,0.144008,-1.27152,-0.427845,-0.132837,0.11644,0.322542,-1.22743,-0.564203,-0.771999,-0.160569,0.167187,0.0843669,-0.100189,0.138366,0.208105,-0.449788,-1.08296,-0.5877,-0.138038,0.100354,0.00619271,-0.0124754,0.185811,-0.625438,0.201764,-1.35297,0.944508,-0.235683,-0.110567,-0.13661,0.65381,0.0216761,0.582635,0.810503,-0.271726,0.0971934,-0.297973,-0.440403,0.159304,-0.17955,-277.498
-273,0.996564,0.241434,4,15,0,297.034,0.0639116,0.0429504,0.879921,-1.16048,0.0253028,-1.43016,0.657784,-0.166172,0.0754836,0.139693,0.785777,-0.155871,0.558449,0.218858,-0.670375,-0.13928,0.363226,-0.191573,0.227681,-0.205758,-0.830245,-0.104049,0.0424336,-0.132637,0.312509,-0.219573,-0.726112,-0.525905,-0.211206,0.0446124,0.0455614,0.204198,0.000563603,0.287159,-0.35954,-0.182873,-0.901368,-0.106273,0.396164,0.0639116,0.0429504,0.879921,-1.16048,0.0253028,-1.43016,0.657784,-0.166172,0.0754836,0.139693,0.785777,-0.155871,0.558449,0.218858,-0.670375,-0.13928,0.363226,-0.191573,0.227681,-0.12513,-268.312
-275.437,0.957889,0.241434,4,15,0,299.744,0.431568,0.566941,0.121696,-0.248935,-0.0219278,-2.06011,0.370887,-0.173321,-0.330966,-0.489207,0.448975,0.0640928,0.104741,0.015117,0.437981,0.459778,-0.241567,-0.240964,0.7214,0.494857,0.0965809,0.313367,-0.045653,-0.611311,0.219495,-1.89794,0.226052,-0.63221,-0.0224535,-0.150027,0.39521,0.377175,0.457142,0.0134673,-0.100612,-0.074075,-0.558515,0.275802,-0.258586,0.431568,0.566941,0.121696,-0.248935,-0.0219278,-2.06011,0.370887,-0.173321,-0.330966,-0.489207,0.448975,0.0640928,0.104741,0.015117,0.437981,0.459778,-0.241567,-0.240964,0.7214,0.0638206,-269.221
-274.384,0.896958,0.241434,4,15,0,293.655,-0.164461,-0.191446,0.496766,-1.27578,-0.164286,0.211186,0.776726,0.140241,-0.0520201,-0.134448,0.701582,-0.25673,0.374035,0.26658,-0.358696,-0.287627,0.324251,-0.00537905,-0.163033,-0.365217,-1.14988,-0.0772505,0.122825,-0.00031983,0.113606,-0.402371,0.156288,-0.428036,-0.988044,0.0215409,0.219731,0.502012,0.399765,0.109085,-0.815458,0.43596,-0.465311,-0.314152,0.96041,-0.164461,-0.191446,0.496766,-1.27578,-0.164286,0.211186,0.776726,0.140241,-0.0520201,-0.134448,0.701582,-0.25673,0.374035,0.26658,-0.358696,-0.287627,0.324251,-0.00537905,-0.163033,-0.237457,-269.801
-273.02,0.893172,0.241434,4,15,0,292.245,0.241854,0.338158,0.549945,-0.15911,-0.148951,-2.08334,0.542869,-0.0471943,-0.42744,-0.494497,0.429139,0.266909,0.285418,0.108863,0.401834,0.475603,0.17179,-0.746193,0.478577,0.409647,0.217592,0.153105,0.0260634,-0.310435,0.507663,-1.81693,-0.0489781,-0.951121,0.0819249,-0.303825,0.38468,0.28247,0.351292,0.322614,0.321048,0.0718073,-0.869796,0.188978,0.0899282,0.241854,0.338158,0.549945,-0.15911,-0.148951,-2.08334,0.542869,-0.0471943,-0.42744,-0.494497,0.429139,0.266909,0.285418,0.108863,0.401834,0.475603,0.17179,-0.746193,0.478577,-0.184227,-266.318
-274.683,0.970671,0.241434,4,15,0,293.26,0.317789,0.108615,0.208767,0.0740064,-0.263498,-2.05047,0.28797,-0.0777442,-0.134707,-0.487039,0.288198,0.00979276,0.127443,-0.114358,0.238625,0.241319,0.711214,-0.252959,0.704976,-0.250018,-0.370936,-0.0779458,0.590201,0.0401013,0.160173,-1.24809,-0.448334,-0.534476,-0.597821,-0.110464,0.479562,0.589318,0.820407,0.151064,-0.0342889,-0.134288,-0.953988,-0.122412,0.173461,0.317789,0.108615,0.208767,0.0740064,-0.263498,-2.05047,0.28797,-0.0777442,-0.134707,-0.487039,0.288198,0.00979276,0.127443,-0.114358,0.238625,0.241319,0.711214,-0.252959,0.704976,0.0620571,-269.024
-280.544,0.9197,0.241434,4,15,0,302.924,-0.0609129,0.425001,0.419924,-0.29703,-0.00687734,0.117002,0.828003,-0.272947,-0.32578,-1.4958,1.03668,0.101423,0.0686128,0.352863,-0.202218,0.117235,-0.57874,-0.104454,0.0767746,0.152695,-0.176851,-0.188101,0.262917,-0.399804,-0.0663431,-0.902453,-0.36279,-0.569005,-0.286905,-0.127702,0.407215,0.357306,-0.353251,-0.318741,-0.215747,0.561484,-0.614064,0.437185,0.228717,-0.0609129,0.425001,0.419924,-0.29703,-0.00687734,0.117002,0.828003,-0.272947,-0.32578,-1.4958,1.03668,0.101423,0.0686128,0.352863,-0.202218,0.117235,-0.57874,-0.104454,0.0767746,-0.198759,-276.354
-280.474,0.983951,0.241434,4,15,0,303.424,0.211048,-0.172901,0.460922,-1.24445,-0.444484,-1.65341,0.655663,0.139898,0.0573034,0.378819,0.121355,0.0420093,0.0874415,0.0671196,0.341296,-0.00239566,1.00305,-0.391057,0.390726,0.261634,-0.544858,0.366287,0.0787446,0.196373,0.584032,-1.74238,0.428359,-0.805293,-0.293449,-0.423543,0.408726,0.218843,0.989594,0.675809,-0.30219,0.0730337,-0.806448,-0.612196,0.785044,0.211048,-0.172901,0.460922,-1.24445,-0.444484,-1.65341,0.655663,0.139898,0.0573034,0.378819,0.121355,0.0420093,0.0874415,0.0671196,0.341296,-0.00239566,1.00305,-0.391057,0.390726,-0.0479451,-272.86
