# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_2_model
# start_datetime = 2025-08-29 03:53:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/v9bbu4_c.json
# init = 2 (Default)
# random
#   seed = 84260
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_2lwbh454z/poisson_2-20250829005319_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_2.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.215747
# Diagonal elements of inverse mass matrix:
# 0.0667139, 0.0790183, 0.0710635, 0.0846877, 0.0775969, 0.0760636, 0.0674856, 0.0820912, 0.0887054, 0.0777699, 0.0880259, 0.0824604, 0.0666117, 0.0667378, 0.0594394, 0.0816826, 0.0738973, 0.0749806, 0.0766689, 0.0152008
-138.338,0.999955,0.215747,4,15,0,149.971,0.284131,-0.120171,0.216741,0.415168,0.430453,-0.212864,0.309876,-0.171275,-0.102739,0.109946,-0.381729,0.0538045,-0.791707,0.287861,-0.5597,-0.0209479,-0.20416,0.258544,0.21421,0.415883,0.284131,-0.120171,0.216741,0.415168,0.430453,-0.212864,0.309876,-0.171275,-0.102739,0.109946,-0.381729,0.0538045,-0.791707,0.287861,-0.5597,-0.0209479,-0.20416,0.258544,0.21421,-0.0154412,-137.242
-139.008,0.884017,0.215747,4,15,0,145.766,0.0871261,0.0360733,0.545773,0.818498,0.42319,-0.129336,-0.046812,-0.304569,0.356509,0.180456,-0.377488,0.257277,-0.30083,-0.47854,-0.383525,-0.167459,-0.215423,-0.326224,0.500301,0.257617,0.0871261,0.0360733,0.545773,0.818498,0.42319,-0.129336,-0.046812,-0.304569,0.356509,0.180456,-0.377488,0.257277,-0.30083,-0.47854,-0.383525,-0.167459,-0.215423,-0.326224,0.500301,-0.474997,-137.708
-138.254,0.983577,0.215747,4,15,0,146.166,0.334874,-0.149267,0.214302,0.360333,0.0223127,-0.164127,0.619213,-0.455798,0.0224283,0.140314,-0.323204,-0.0284787,-0.235427,-0.101505,-0.140789,0.0220545,-0.325315,-0.0138228,0.514909,0.301001,0.334874,-0.149267,0.214302,0.360333,0.0223127,-0.164127,0.619213,-0.455798,0.0224283,0.140314,-0.323204,-0.0284787,-0.235427,-0.101505,-0.140789,0.0220545,-0.325315,-0.0138228,0.514909,-0.313006,-137.453
-143.799,0.742468,0.215747,4,15,0,158.376,-0.103072,0.22629,0.171434,0.554648,0.395137,-0.392429,-0.185005,0.172135,-0.0548499,0.466426,-0.678106,0.282171,-0.191762,-0.195287,-1.25473,-0.514279,0.575635,0.393445,0.277204,0.168292,-0.103072,0.22629,0.171434,0.554648,0.395137,-0.392429,-0.185005,0.172135,-0.0548499,0.466426,-0.678106,0.282171,-0.191762,-0.195287,-1.25473,-0.514279,0.575635,0.393445,0.277204,0.0549988,-141.78
-137.085,0.951453,0.215747,4,15,0,149.992,0.13712,-0.339229,-0.044561,0.443858,0.276233,-0.417349,0.0999173,-0.336559,-0.134922,0.50607,-0.182395,0.229173,-0.0367618,-0.415714,-0.140522,-0.118924,0.0288669,-0.309304,0.613899,0.268761,0.13712,-0.339229,-0.044561,0.443858,0.276233,-0.417349,0.0999173,-0.336559,-0.134922,0.50607,-0.182395,0.229173,-0.0367618,-0.415714,-0.140522,-0.118924,0.0288669,-0.309304,0.613899,0.141104,-136.175
-145.446,0.94079,0.215747,4,15,0,151.467,0.0116195,0.68979,0.139797,0.492572,0.373835,-0.695323,0.615219,0.0748505,0.11005,0.656436,-0.397209,0.346801,-0.690332,-0.163522,-0.607653,-0.342415,-0.159753,0.15357,-0.293035,0.277257,0.0116195,0.68979,0.139797,0.492572,0.373835,-0.695323,0.615219,0.0748505,0.11005,0.656436,-0.397209,0.346801,-0.690332,-0.163522,-0.607653,-0.342415,-0.159753,0.15357,-0.293035,-0.315298,-143.612
