# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bradley_terry_4_model
# start_datetime = 2025-08-29 03:51:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/jkzv6mc6.json
# init = 2 (Default)
# random
#   seed = 41356
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/bradley_terry_46yrnfooj/bradley_terry_4-20250829005147_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=bradley_terry_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_skills_raw.1,log_skills_raw.2,log_skills_raw.3,log_skills_raw.4,log_skills_raw.5,log_skills_raw.6,log_skills_raw.7,log_skills_raw.8,log_skills_raw.9,log_skills_raw.10,log_skills_raw.11,log_skills_raw.12,log_skills_raw.13,log_skills_raw.14,log_skills_raw.15,log_skills_raw.16,log_skills_raw.17,log_skills_raw.18,log_skills_raw.19,log_home_advantage,kappa,log_skills.1,log_skills.2,log_skills.3,log_skills.4,log_skills.5,log_skills.6,log_skills.7,log_skills.8,log_skills.9,log_skills.10,log_skills.11,log_skills.12,log_skills.13,log_skills.14,log_skills.15,log_skills.16,log_skills.17,log_skills.18,log_skills.19,log_skills.20,log_lik
# Adaptation terminated
# Step size = 0.278902
# Diagonal elements of inverse mass matrix:
# 0.238909, 0.272378, 0.278874, 0.231205, 0.226265, 0.23563, 0.28134, 0.236942, 0.246608, 0.237853, 0.273395, 0.222276, 0.234687, 0.323148, 0.273319, 0.261366, 0.221489, 0.214224, 0.262431, 0.0400371, 0.0211376
-213.577,0.96449,0.278902,4,15,0,221.915,0.120236,-0.084776,0.667099,0.754088,-0.593909,1.14976,0.68734,0.120937,-0.173837,0.525556,-0.835658,0.862027,-0.83872,-0.83028,-0.185719,0.652559,-1.24614,-0.939542,0.32615,0.293932,0.879524,0.120236,-0.084776,0.667099,0.754088,-0.593909,1.14976,0.68734,0.120937,-0.173837,0.525556,-0.835658,0.862027,-0.83872,-0.83028,-0.185719,0.652559,-1.24614,-0.939542,0.32615,-0.137166,-208.349
-213.617,0.994015,0.278902,4,15,0,220.718,0.601026,1.37962,0.556168,-0.523789,1.01739,0.0254676,1.73999,-0.299388,-0.391824,1.11974,-0.746069,-0.519695,-0.541654,-0.643675,-1.58044,0.0624428,0.104043,0.338581,-1.28919,0.849187,1.0095,0.601026,1.37962,0.556168,-0.523789,1.01739,0.0254676,1.73999,-0.299388,-0.391824,1.11974,-0.746069,-0.519695,-0.541654,-0.643675,-1.58044,0.0624428,0.104043,0.338581,-1.28919,-0.408744,-205.641
-215.159,0.769464,0.278902,4,15,0,224.687,0.571956,1.27509,0.214266,-0.318283,0.741741,0.249359,1.82259,-0.030813,-0.531372,0.732957,-1.14909,-0.439462,-0.566816,-0.383253,-1.74774,0.107999,0.48736,-0.00720502,-1.6822,0.655605,1.03381,0.571956,1.27509,0.214266,-0.318283,0.741741,0.249359,1.82259,-0.030813,-0.531372,0.732957,-1.14909,-0.439462,-0.566816,-0.383253,-1.74774,0.107999,0.48736,-0.00720502,-1.6822,0.652908,-206.958
-212.059,0.980165,0.278902,4,15,0,224.544,-0.136146,-0.0623556,1.09214,0.320775,-0.342493,0.57476,1.14854,0.222757,-0.576606,0.63213,-0.331255,1.07519,-0.690519,-0.712052,-0.289422,1.03971,-1.28126,-0.78927,0.060568,0.607156,0.99304,-0.136146,-0.0623556,1.09214,0.320775,-0.342493,0.57476,1.14854,0.222757,-0.576606,0.63213,-0.331255,1.07519,-0.690519,-0.712052,-0.289422,1.03971,-1.28126,-0.78927,0.060568,-0.955192,-206.6
-210.557,0.885685,0.278902,4,15,0,220.525,0.983642,1.30256,0.0710541,-0.225115,0.739397,0.818727,1.21238,-0.25848,0.0476414,1.05874,-1.09304,-0.171554,-0.803648,-0.361402,-1.27828,-0.411098,-0.0120088,0.0915854,-0.943191,0.575599,0.829587,0.983642,1.30256,0.0710541,-0.225115,0.739397,0.818727,1.21238,-0.25848,0.0476414,1.05874,-1.09304,-0.171554,-0.803648,-0.361402,-1.27828,-0.411098,-0.0120088,0.0915854,-0.943191,-0.767916,-204.211
-212.425,0.73915,0.278902,4,15,0,222.911,0.95661,0.810326,0.3413,0.0520679,0.516399,0.607128,0.99836,-0.571994,-0.0468765,0.83613,-0.511727,-1.04611,-0.538354,-0.831257,-1.03985,0.611568,-0.0231618,-0.385377,-1.49269,0.634341,0.88659,0.95661,0.810326,0.3413,0.0520679,0.516399,0.607128,0.99836,-0.571994,-0.0468765,0.83613,-0.511727,-1.04611,-0.538354,-0.831257,-1.03985,0.611568,-0.0231618,-0.385377,-1.49269,0.757507,-206.45
