# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_4_model
# start_datetime = 2025-08-29 03:55:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/qnot7mvf.json
# init = 2 (Default)
# random
#   seed = 37049
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_40f35z7o6/poisson_4-20250829005505_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.278131
# Diagonal elements of inverse mass matrix:
# 0.0324891, 0.0368034, 0.0835316, 0.0648223, 0.079861, 0.0675768, 0.0392483, 0.038174, 0.0680969, 0.0975153, 0.0533134, 0.0705424, 0.0405349, 0.0523102, 0.0397116, 0.0666767, 0.0763445, 0.0410114, 0.0639907, 0.052229, 0.0804936, 0.0740472, 0.0712753, 0.0576353, 0.0682907, 0.0775011, 0.0681577, 0.0599154, 0.0691749, 0.0732269, 0.0542312, 0.0377545, 0.0692612, 0.0548234, 0.0473997, 0.0400894, 0.0722729, 0.0542011, 0.0564939, 0.00933754
-403.69,0.971701,0.278131,4,15,0,422.866,0.71829,0.061252,-0.222537,-0.390319,0.0700258,-0.761584,0.439162,0.575009,0.0860018,-0.732582,-0.418644,-0.689835,0.204226,-0.0939608,0.371289,0.0395181,-0.4012,0.67314,0.276188,0.13307,-0.146051,-0.180782,-0.130995,0.34319,-0.0925008,-0.884748,0.0958071,-0.0690325,-0.313689,-0.143426,-0.160069,0.329332,0.1116,0.14064,0.240489,0.209028,0.0235887,-0.330196,0.205319,-0.0251995,0.71829,0.061252,-0.222537,-0.390319,0.0700258,-0.761584,0.439162,0.575009,0.0860018,-0.732582,-0.418644,-0.689835,0.204226,-0.0939608,0.371289,0.0395181,-0.4012,0.67314,0.276188,0.196561,-400.962
-403.766,0.964387,0.278131,4,15,0,427.897,0.406552,0.725163,-0.499428,-0.104073,-0.713426,0.269141,0.494768,0.293258,-0.123807,-0.227783,-0.14981,-0.239441,0.042669,-0.251331,0.445783,-0.515966,-0.08607,0.298394,-0.0288072,0.297527,0.100477,-0.0172887,0.0256903,0.0460607,-0.137218,-0.302709,-0.365783,-0.120019,-0.483459,-0.417222,-0.378164,0.444691,0.334932,-0.340877,-0.21611,0.62509,0.387688,0.0480994,-0.0146664,0.057678,0.406552,0.725163,-0.499428,-0.104073,-0.713426,0.269141,0.494768,0.293258,-0.123807,-0.227783,-0.14981,-0.239441,0.042669,-0.251331,0.445783,-0.515966,-0.08607,0.298394,-0.0288072,-0.0357857,-401.482
-407.538,0.790907,0.278131,4,15,0,422.029,0.84219,0.258232,0.106117,-0.216723,0.151351,-0.879881,0.0100733,0.575992,0.207053,-1.00045,0.356402,-0.253682,0.378248,0.208248,0.371854,-0.21552,-0.386865,0.537222,-0.0708899,-0.163511,-0.246868,-0.40656,-0.217897,-0.16099,-0.274353,-0.65689,-0.102978,0.151251,-0.322863,-0.0622636,0.339303,0.175331,-0.397386,0.463324,0.309171,-0.0763275,-0.679135,0.168649,-0.0705612,0.0320234,0.84219,0.258232,0.106117,-0.216723,0.151351,-0.879881,0.0100733,0.575992,0.207053,-1.00045,0.356402,-0.253682,0.378248,0.208248,0.371854,-0.21552,-0.386865,0.537222,-0.0708899,-0.978967,-404.486
-403.17,0.995718,0.278131,4,15,0,431.406,0.524469,0.711928,-0.528635,-0.107187,-0.597083,0.291372,0.46334,0.547381,0.036385,-0.172217,-0.135793,-0.377783,-0.110819,-0.294964,0.384958,-0.21671,-0.0236011,0.132191,0.0413792,0.157429,0.0212482,-0.347155,-0.111438,-0.355043,-0.789463,-0.354864,-0.436025,0.191977,-0.330401,-0.531498,-0.464101,0.335189,0.0728297,-0.364691,-0.190443,0.420305,0.101439,0.2011,-0.0546003,0.0755997,0.524469,0.711928,-0.528635,-0.107187,-0.597083,0.291372,0.46334,0.547381,0.036385,-0.172217,-0.135793,-0.377783,-0.110819,-0.294964,0.384958,-0.21671,-0.0236011,0.132191,0.0413792,-0.568612,-400.707
-403.227,0.97991,0.278131,4,15,0,423.497,0.54617,0.437077,0.0274802,-0.516238,0.0629662,-1.10406,0.214776,0.394786,0.0100655,-0.892442,0.027294,-0.139184,0.656526,0.362985,0.53008,-0.175628,-0.517913,0.425987,-0.186137,-0.0797278,-0.088165,-0.300859,-0.107125,0.123546,-0.269656,-0.356648,-0.126861,-0.516441,-0.366707,0.0229058,0.0157133,0.0608861,-0.215231,-0.163314,-0.172763,0.0288316,-0.542868,-0.00262249,0.111716,0.296145,0.54617,0.437077,0.0274802,-0.516238,0.0629662,-1.10406,0.214776,0.394786,0.0100655,-0.892442,0.027294,-0.139184,0.656526,0.362985,0.53008,-0.175628,-0.517913,0.425987,-0.186137,-0.164586,-400.423
-402.102,0.624848,0.278131,4,15,0,422.652,0.630681,0.237419,-0.566195,-0.123228,-0.630871,-0.732207,0.675789,0.612186,0.148858,-0.69493,0.233976,-0.243286,0.0459129,-0.199938,0.503044,-0.157318,-0.531151,0.740816,0.167172,-0.023744,-0.0852064,-0.306603,-0.191552,-0.442503,-0.575217,-0.247276,-0.258191,0.262238,-0.481747,-0.625899,0.00863849,0.604291,-0.16696,0.235417,-0.0306971,0.424816,0.300965,0.102647,-0.152158,-0.0765747,0.630681,0.237419,-0.566195,-0.123228,-0.630871,-0.732207,0.675789,0.612186,0.148858,-0.69493,0.233976,-0.243286,0.0459129,-0.199938,0.503044,-0.157318,-0.531151,0.740816,0.167172,-0.11673,-398.803
