# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/z5pag6fz.json
# init = 2 (Default)
# random
#   seed = 4631
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_313hwd0z1/poisson_3-20250829005433_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.171665
# Diagonal elements of inverse mass matrix:
# 0.159317, 0.12932, 0.132863, 0.107474, 0.236343, 0.154796, 0.150586, 0.117174, 0.245994, 0.135053, 0.223746, 0.127259, 0.138514, 0.152231, 0.144046, 0.351535, 0.257981, 0.197228, 0.123344, 0.22354, 0.150335, 0.151956, 0.189109, 0.132059, 0.309513, 0.120074, 0.20005, 0.116074, 0.182805, 0.234999, 0.227479, 0.216443, 0.233533, 0.263568, 0.132177, 0.137003, 0.173482, 0.200741, 0.117941
-136.237,0.994122,0.171665,5,31,0,154.234,0.328617,0.299431,0.829214,0.0805012,-1.24447,-0.267987,0.700541,-0.334048,0.0895195,-0.559675,-0.462964,0.246673,0.456562,-0.127952,0.340991,-1.08973,-0.327307,-0.193161,0.531486,0.178264,0.208166,0.399951,-0.143884,0.140253,-0.38742,0.573297,-0.400883,0.763028,-0.771559,-0.324395,-0.785584,0.125985,-0.526228,-0.359446,1.3543,0.118082,-0.284394,-0.530735,0.618463,0.328617,0.299431,0.829214,0.0805012,-1.24447,-0.267987,0.700541,-0.334048,0.0895195,-0.559675,-0.462964,0.246673,0.456562,-0.127952,0.340991,-1.08973,-0.327307,-0.193161,0.531486,0.703765,-130.489
-137.39,0.999077,0.171665,5,31,0,153.33,0.262523,0.822741,0.557628,-0.102366,-0.930657,-0.160793,0.462073,-0.37373,0.363121,-0.338899,-0.811343,0.403266,0.489841,-0.0485169,0.115696,-1.27791,-0.186909,-0.0102049,0.707949,0.40748,0.0454653,0.536184,-0.0893533,0.0511964,-0.254803,0.503533,-0.206962,0.655622,-0.785015,-0.663923,-0.662852,0.0538002,-0.518567,-0.523216,1.21928,0.16665,-0.299177,-0.831474,0.626472,0.262523,0.822741,0.557628,-0.102366,-0.930657,-0.160793,0.462073,-0.37373,0.363121,-0.338899,-0.811343,0.403266,0.489841,-0.0485169,0.115696,-1.27791,-0.186909,-0.0102049,0.707949,0.0564931,-131.494
-132.713,0.988566,0.171665,4,15,0,148.648,-0.244904,-0.00562527,0.746956,0.982254,-0.16606,-0.573658,0.246453,0.193065,-0.136372,-0.041324,0.156997,-0.13522,0.432637,0.201595,-0.107906,-0.41528,-1.27179,-0.584001,0.376757,-1.48365,0.245595,-0.0758545,0.0724948,0.419925,-0.970958,0.453487,-0.0105022,0.457882,0.0322558,-0.429485,-0.598429,0.739473,-0.409978,-0.632703,0.401683,0.373333,0.286142,0.188082,0.0174859,-0.244904,-0.00562527,0.746956,0.982254,-0.16606,-0.573658,0.246453,0.193065,-0.136372,-0.041324,0.156997,-0.13522,0.432637,0.201595,-0.107906,-0.41528,-1.27179,-0.584001,0.376757,0.345421,-127.464
-146.922,0.689032,0.171665,5,31,0,160.139,0.435296,0.47251,0.967524,0.202733,-0.608854,0.145649,0.195674,-0.135064,-0.646858,0.297303,-0.757741,0.365587,0.115024,-0.340018,0.721977,-1.91544,-1.01539,-0.655014,1.0089,-0.0899292,0.319545,0.156329,0.136316,0.274026,-1.62343,1.22877,0.657157,0.231208,0.343581,-0.157373,-1.08165,0.377763,-0.600599,-0.853868,0.796393,-0.187768,-1.19808,-0.107328,-0.171049,0.435296,0.47251,0.967524,0.202733,-0.608854,0.145649,0.195674,-0.135064,-0.646858,0.297303,-0.757741,0.365587,0.115024,-0.340018,0.721977,-1.91544,-1.01539,-0.655014,1.0089,1.1462,-137.222
-141.391,0.9932,0.171665,5,31,0,170.308,0.466626,-0.184878,0.26085,0.146838,0.116615,-0.31616,0.00474019,-0.00604493,-0.727383,0.249545,-0.328055,0.41694,0.44959,0.307518,-0.32122,-1.6846,-0.871961,0.372543,0.778742,-0.608822,-0.320908,0.0481503,0.499129,0.311796,-1.33624,0.768636,0.0933758,0.534924,-0.756138,-0.875005,-0.193767,0.541144,-2.16747,-0.563529,0.447271,0.152615,0.407586,0.30167,0.648815,0.466626,-0.184878,0.26085,0.146838,0.116615,-0.31616,0.00474019,-0.00604493,-0.727383,0.249545,-0.328055,0.41694,0.44959,0.307518,-0.32122,-1.6846,-0.871961,0.372543,0.778742,0.869758,-132.816
-141.333,0.992084,0.171665,5,31,0,162.247,-0.000756724,0.036227,0.497656,0.567016,-0.454055,-1.17569,0.468286,0.730485,-0.727167,-0.144254,-0.0318458,0.315529,0.397323,-0.0755217,0.227304,-1.20124,-0.338066,-0.147808,0.613675,-0.282512,-0.0691327,-0.704394,0.57626,0.851285,-0.797133,0.855659,0.36001,0.531128,-1.47115,0.227624,-0.225059,-0.109901,-1.2497,0.30567,0.687356,0.681785,0.116525,-0.628695,-0.053439,-0.000756724,0.036227,0.497656,0.567016,-0.454055,-1.17569,0.468286,0.730485,-0.727167,-0.144254,-0.0318458,0.315529,0.397323,-0.0755217,0.227304,-1.20124,-0.338066,-0.147808,0.613675,0.442898,-134.117
