# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bradley_terry_4_model
# start_datetime = 2025-08-29 03:51:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/g_ffnij8.json
# init = 2 (Default)
# random
#   seed = 11617
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/bradley_terry_4vndj3aas/bradley_terry_4-20250829005156_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=bradley_terry_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_skills_raw.1,log_skills_raw.2,log_skills_raw.3,log_skills_raw.4,log_skills_raw.5,log_skills_raw.6,log_skills_raw.7,log_skills_raw.8,log_skills_raw.9,log_skills_raw.10,log_skills_raw.11,log_skills_raw.12,log_skills_raw.13,log_skills_raw.14,log_skills_raw.15,log_skills_raw.16,log_skills_raw.17,log_skills_raw.18,log_skills_raw.19,log_home_advantage,kappa,log_skills.1,log_skills.2,log_skills.3,log_skills.4,log_skills.5,log_skills.6,log_skills.7,log_skills.8,log_skills.9,log_skills.10,log_skills.11,log_skills.12,log_skills.13,log_skills.14,log_skills.15,log_skills.16,log_skills.17,log_skills.18,log_skills.19,log_skills.20,log_lik
# Adaptation terminated
# Step size = 0.246292
# Diagonal elements of inverse mass matrix:
# 0.186098, 0.329096, 0.309729, 0.225151, 0.27892, 0.207165, 0.219352, 0.250629, 0.302821, 0.204698, 0.226986, 0.23883, 0.231495, 0.241285, 0.226704, 0.255241, 0.250849, 0.198497, 0.277943, 0.0342929, 0.0239431
-202.183,1,0.246292,4,15,0,210.692,0.0194053,-1.5079,1.99271,0.725102,0.533241,0.16304,0.0189197,-0.656337,0.555213,0.0834993,0.103098,-1.16311,0.726827,-0.439541,0.528798,-0.901201,0.183212,-0.358518,-1.13528,0.621674,0.668844,0.0194053,-1.5079,1.99271,0.725102,0.533241,0.16304,0.0189197,-0.656337,0.555213,0.0834993,0.103098,-1.16311,0.726827,-0.439541,0.528798,-0.901201,0.183212,-0.358518,-1.13528,0.528823,-195.136
-202.454,0.950773,0.246292,4,15,0,211.472,0.838895,-0.858764,1.38161,-0.531069,1.44413,0.028803,-0.21746,0.331755,0.450625,-0.876438,-0.0681426,-0.293829,0.190146,-0.58855,0.11862,0.210491,-0.236114,-0.177463,-1.93424,0.873006,1.21765,0.838895,-0.858764,1.38161,-0.531069,1.44413,0.028803,-0.21746,0.331755,0.450625,-0.876438,-0.0681426,-0.293829,0.190146,-0.58855,0.11862,0.210491,-0.236114,-0.177463,-1.93424,0.786995,-195.924
-202.786,0.961847,0.246292,4,15,0,209.3,0.584993,-1.40294,2.06378,0.882942,0.408777,0.0748709,-0.117864,-0.789644,0.456065,-0.322129,-0.0260482,-1.48335,0.736896,-0.574513,0.768259,-0.892317,0.504726,0.0320811,-1.13517,0.659437,0.711992,0.584993,-1.40294,2.06378,0.882942,0.408777,0.0748709,-0.117864,-0.789644,0.456065,-0.322129,-0.0260482,-1.48335,0.736896,-0.574513,0.768259,-0.892317,0.504726,0.0320811,-1.13517,0.230579,-194.737
-203.92,0.943197,0.246292,4,15,0,212.891,1.02754,-1.09617,1.4976,-0.213616,0.745034,-0.372026,-0.254981,0.5212,0.293509,-0.0484309,-0.254744,-0.233943,0.337919,-0.507905,0.069559,0.666677,-0.291006,-0.537422,-2.20685,0.864005,1.12461,1.02754,-1.09617,1.4976,-0.213616,0.745034,-0.372026,-0.254981,0.5212,0.293509,-0.0484309,-0.254744,-0.233943,0.337919,-0.507905,0.069559,0.666677,-0.291006,-0.537422,-2.20685,0.858055,-197.107
-206.429,0.960508,0.246292,4,15,0,217.897,0.191128,-0.395994,1.93337,-0.468641,-0.0677824,-0.699633,0.718534,-0.410249,0.130097,-0.87221,0.252342,-0.0420175,0.594603,-0.764773,0.956568,-0.27084,0.862429,-0.478617,-1.41284,0.660647,0.819934,0.191128,-0.395994,1.93337,-0.468641,-0.0677824,-0.699633,0.718534,-0.410249,0.130097,-0.87221,0.252342,-0.0420175,0.594603,-0.764773,0.956568,-0.27084,0.862429,-0.478617,-1.41284,0.244516,-200.141
-206.481,0.998731,0.246292,4,15,0,216.422,0.683374,-1.93132,1.45181,1.11472,1.84925,0.740266,-0.815868,0.152248,0.78019,-0.0833298,-0.229993,-1.42819,0.357601,-0.151867,-0.125566,-0.325118,-0.680253,-0.124429,-1.54068,0.76166,0.982053,0.683374,-1.93132,1.45181,1.11472,1.84925,0.740266,-0.815868,0.152248,0.78019,-0.0833298,-0.229993,-1.42819,0.357601,-0.151867,-0.125566,-0.325118,-0.680253,-0.124429,-1.54068,0.307159,-196.673
