# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/2rwlom99.json
# init = 2 (Default)
# random
#   seed = 90039
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3y51tslgz/poisson_3-20250829005408_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.293248
# Diagonal elements of inverse mass matrix:
# 0.0297427, 0.0392944, 0.0790225, 0.0658216, 0.066678, 0.0786464, 0.0411339, 0.0352373, 0.0604715, 0.0841947, 0.0575595, 0.0816297, 0.0566635, 0.0712612, 0.038382, 0.064132, 0.0664783, 0.0334349, 0.0671246, 0.0505885, 0.0572622, 0.0711424, 0.061949, 0.0544263, 0.0765378, 0.0793198, 0.0548953, 0.0558439, 0.0619409, 0.0621827, 0.0485914, 0.0393229, 0.0667811, 0.0426118, 0.0594724, 0.0361708, 0.059156, 0.0575327, 0.0487927
-414.006,0.902022,0.293248,4,15,0,432.092,0.861,0.286225,-0.321133,0.112356,-0.232432,0.168687,-0.429251,0.73301,-0.0298224,-0.49578,0.264369,-0.63522,0.673979,-0.35787,0.21372,-0.111843,-0.226222,0.143551,-0.0245399,-0.295582,-0.260268,-0.282294,0.253416,-0.147706,-0.383817,-0.296003,0.0937393,0.290686,0.131632,-0.660658,-0.516171,0.31273,-0.015689,0.0657064,-0.0100513,0.224874,-0.483245,-0.231975,-0.0116912,0.861,0.286225,-0.321133,0.112356,-0.232432,0.168687,-0.429251,0.73301,-0.0298224,-0.49578,0.264369,-0.63522,0.673979,-0.35787,0.21372,-0.111843,-0.226222,0.143551,-0.0245399,-0.592785,-411.513
-418.113,0.972945,0.293248,4,15,0,435.07,0.78949,0.151974,-0.239253,-0.224258,-0.106554,0.269081,-0.463488,0.626152,-0.0577112,-0.639642,0.311566,-0.479094,0.73941,-0.206036,0.17069,-0.196848,-0.31302,0.333214,0.10114,-0.292314,-0.0359066,-0.370271,0.153924,0.0376021,-0.521271,-0.474802,0.196641,0.373886,0.171458,-0.747814,-0.433887,0.270545,0.000689336,0.0753867,0.0363055,0.133309,-0.315643,-0.602434,0.0482983,0.78949,0.151974,-0.239253,-0.224258,-0.106554,0.269081,-0.463488,0.626152,-0.0577112,-0.639642,0.311566,-0.479094,0.73941,-0.206036,0.17069,-0.196848,-0.31302,0.333214,0.10114,-0.566813,-415.451
-403.435,1,0.293248,4,15,0,435.276,0.486687,0.392674,-0.140631,-0.253939,-0.327107,-0.471916,-0.10521,0.753472,0.178337,-0.382899,-0.209772,-0.437798,0.124334,0.119964,0.364529,0.194452,0.130711,0.22311,-0.196613,-0.23745,-0.316622,0.120061,0.0813369,-0.390093,-0.311128,-0.501916,0.270847,0.065276,0.00653297,0.0802533,0.356039,0.346183,0.336026,0.278895,0.395704,0.704021,0.0273157,0.0630081,-0.185037,0.486687,0.392674,-0.140631,-0.253939,-0.327107,-0.471916,-0.10521,0.753472,0.178337,-0.382899,-0.209772,-0.437798,0.124334,0.119964,0.364529,0.194452,0.130711,0.22311,-0.196613,-0.442384,-401.438
-406.959,0.862007,0.293248,4,15,0,429.254,0.700059,0.312877,-0.0576169,-0.69339,-0.566355,-0.0114859,0.10263,0.806432,-0.0179141,-0.487756,-0.269759,-0.813769,0.321379,0.0803658,0.450326,0.0966402,0.199688,0.197406,-0.127741,-0.131526,0.12124,-0.315249,0.225074,-0.552283,-0.39831,-0.376423,-0.145652,0.315099,-0.320399,-0.0364889,0.0642436,0.442414,0.151471,0.508573,0.376161,0.804639,-0.169561,-0.0636398,0.317961,0.700059,0.312877,-0.0576169,-0.69339,-0.566355,-0.0114859,0.10263,0.806432,-0.0179141,-0.487756,-0.269759,-0.813769,0.321379,0.0803658,0.450326,0.0966402,0.199688,0.197406,-0.127741,-0.222016,-404.029
-401.824,0.977289,0.293248,4,15,0,425.314,0.597521,0.526289,-0.55632,-0.358994,-0.506745,-0.746588,0.346169,0.170706,0.156469,-0.234229,0.287816,0.164416,0.09023,-0.057072,0.487804,-0.296452,-0.416214,0.641795,0.167368,0.325668,0.00787437,-0.00622133,-0.295007,0.386881,0.0413213,-0.534716,-0.231819,-0.118101,-0.377317,-0.678543,-0.264359,0.112777,-0.188615,0.212011,-0.074266,0.0885073,0.113351,0.267631,-0.259254,0.597521,0.526289,-0.55632,-0.358994,-0.506745,-0.746588,0.346169,0.170706,0.156469,-0.234229,0.287816,0.164416,0.09023,-0.057072,0.487804,-0.296452,-0.416214,0.641795,0.167368,-0.463969,-399.422
-400.013,0.99184,0.293248,4,15,0,417.567,0.614825,0.665412,-0.274107,-0.986142,-0.0350346,-0.366461,0.250743,0.563349,0.0468085,-0.479811,0.0975921,-0.585257,0.210893,0.0807639,0.444539,0.132963,-0.402055,0.445237,0.0290457,-0.0259924,0.126922,-0.293801,-0.0231838,-0.0287333,0.0174404,-0.447329,-0.244128,0.0424897,-0.571446,0.114395,-0.243799,0.313037,-0.510948,-0.176609,-0.23026,0.63871,0.035085,0.523096,0.11023,0.614825,0.665412,-0.274107,-0.986142,-0.0350346,-0.366461,0.250743,0.563349,0.0468085,-0.479811,0.0975921,-0.585257,0.210893,0.0807639,0.444539,0.132963,-0.402055,0.445237,0.0290457,-0.453302,-397.264
