# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bradley_terry_3_model
# start_datetime = 2025-08-29 03:51:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/dsohdqj5.json
# init = 2 (Default)
# random
#   seed = 22072
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/bradley_terry_30g03hivw/bradley_terry_3-20250829005104_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=bradley_terry_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_skills_raw.1,log_skills_raw.2,log_skills_raw.3,log_skills_raw.4,log_skills_raw.5,log_skills_raw.6,log_skills_raw.7,log_skills_raw.8,log_skills_raw.9,log_skills_raw.10,log_skills_raw.11,log_skills_raw.12,log_skills_raw.13,log_skills_raw.14,log_skills_raw.15,log_skills_raw.16,log_skills_raw.17,log_skills_raw.18,log_skills_raw.19,kappa,log_skills.1,log_skills.2,log_skills.3,log_skills.4,log_skills.5,log_skills.6,log_skills.7,log_skills.8,log_skills.9,log_skills.10,log_skills.11,log_skills.12,log_skills.13,log_skills.14,log_skills.15,log_skills.16,log_skills.17,log_skills.18,log_skills.19,log_skills.20,log_lik
# Adaptation terminated
# Step size = 0.272486
# Diagonal elements of inverse mass matrix:
# 0.121166, 0.134341, 0.1034, 0.147083, 0.144707, 0.159801, 0.133272, 0.141879, 0.137683, 0.126134, 0.111939, 0.127429, 0.120702, 0.129519, 0.118728, 0.142848, 0.164198, 0.120697, 0.127377, 0.0128791
-402.65,0.999251,0.272486,4,15,0,412.349,0.673431,-0.220068,-0.259548,1.34132,0.469597,0.504494,0.341357,-0.745171,-0.208894,-0.309775,0.0173332,-1.14407,0.100098,0.87545,-0.397363,-0.568798,-1.38693,1.4528,-0.532647,0.830195,0.673431,-0.220068,-0.259548,1.34132,0.469597,0.504494,0.341357,-0.745171,-0.208894,-0.309775,0.0173332,-1.14407,0.100098,0.87545,-0.397363,-0.568798,-1.38693,1.4528,-0.532647,-0.00261944,-396.85
-403.101,0.862428,0.272486,4,15,0,413.493,0.830414,0.349562,-0.249029,1.3997,-0.946514,1.14893,-1.0666,0.279176,-0.309607,0.00244134,0.493315,0.452696,0.276624,0.593751,-0.255668,-1.00942,-1.08789,0.162051,-1.23402,0.828867,0.830414,0.349562,-0.249029,1.3997,-0.946514,1.14893,-1.0666,0.279176,-0.309607,0.00244134,0.493315,0.452696,0.276624,0.593751,-0.255668,-1.00942,-1.08789,0.162051,-1.23402,0.170092,-397.042
-398.917,0.757761,0.272486,4,15,0,412.085,0.397645,-0.290571,0.025155,1.18683,-0.49578,1.20888,0.0139604,-0.30847,0.119837,-0.466976,0.830305,-0.445854,-0.0205259,0.385925,-0.724638,-0.511289,-0.804791,0.699123,-1.20928,0.827641,0.397645,-0.290571,0.025155,1.18683,-0.49578,1.20888,0.0139604,-0.30847,0.119837,-0.466976,0.830305,-0.445854,-0.0205259,0.385925,-0.724638,-0.511289,-0.804791,0.699123,-1.20928,0.410518,-394.33
-400.473,0.968214,0.272486,4,15,0,406.055,0.74971,0.0988772,-0.209841,1.21543,-0.614254,0.651061,-0.415481,-0.0234694,-0.430227,-0.164085,-0.465374,-0.279785,0.363669,1.56928,0.0255784,-1.21556,-1.67052,0.884622,-0.0384457,0.778434,0.74971,0.0988772,-0.209841,1.21543,-0.614254,0.651061,-0.415481,-0.0234694,-0.430227,-0.164085,-0.465374,-0.279785,0.363669,1.56928,0.0255784,-1.21556,-1.67052,0.884622,-0.0384457,-0.0311895,-394.308
-403.888,0.691657,0.272486,4,15,0,411.121,0.476047,0.039159,-0.104968,1.85002,0.018442,1.07028,0.14766,-0.528523,-0.166336,-0.603094,0.80283,-0.358859,0.252155,0.0987938,-0.524779,-0.517955,-0.145058,0.578834,-1.20113,0.857665,0.476047,0.039159,-0.104968,1.85002,0.018442,1.07028,0.14766,-0.528523,-0.166336,-0.603094,0.80283,-0.358859,0.252155,0.0987938,-0.524779,-0.517955,-0.145058,0.578834,-1.20113,-1.18351,-399.022
-396.861,0.995872,0.272486,4,15,0,409.764,0.468139,-0.0979435,0.166788,1.55612,-0.262314,0.981234,0.0537487,-0.645178,0.185301,-0.630238,0.485311,-0.386868,0.238504,0.435513,-0.576938,-1.17951,-0.949561,0.553546,-0.827311,0.935778,0.468139,-0.0979435,0.166788,1.55612,-0.262314,0.981234,0.0537487,-0.645178,0.185301,-0.630238,0.485311,-0.386868,0.238504,0.435513,-0.576938,-1.17951,-0.949561,0.553546,-0.827311,0.431661,-391.953
