# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_1_model
# start_datetime = 2025-08-29 03:52:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/lcyy4g_1.json
# init = 2 (Default)
# random
#   seed = 98367
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_1zzwb766d/poisson_1-20250829005233_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_1.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.250747
# Diagonal elements of inverse mass matrix:
# 0.0409983, 0.0390099, 0.0388333, 0.0346797, 0.0413261, 0.0420412, 0.0459669, 0.0322714, 0.0390849, 0.0318794, 0.0372051, 0.0426225, 0.0414725, 0.0434052, 0.0370356, 0.0397407, 0.0454057, 0.0428347, 0.0412757
-279.998,0.943444,0.250747,4,15,0,290.911,0.482687,-0.0172624,-0.161193,0.0974441,-0.0327413,-0.240908,0.209898,0.669742,0.251737,0.108772,-0.410335,-0.348658,-0.35555,-0.083168,-0.0550098,-0.137694,-0.0317139,-0.138737,0.275068,0.482687,-0.0172624,-0.161193,0.0974441,-0.0327413,-0.240908,0.209898,0.669742,0.251737,0.108772,-0.410335,-0.348658,-0.35555,-0.083168,-0.0550098,-0.137694,-0.0317139,-0.138737,0.275068,-0.082378,-279.279
-280.366,0.849819,0.250747,4,15,0,293.467,-0.0893724,0.083513,0.198435,0.347375,0.41642,0.268061,0.891913,-0.460328,-0.623772,0.100797,-0.399896,0.474173,-0.309484,-0.28929,-0.457413,0.139163,-0.443263,-0.0921145,0.0139403,-0.0893724,0.083513,0.198435,0.347375,0.41642,0.268061,0.891913,-0.460328,-0.623772,0.100797,-0.399896,0.474173,-0.309484,-0.28929,-0.457413,0.139163,-0.443263,-0.0921145,0.0139403,0.231143,-278.954
-277.331,1,0.250747,4,15,0,287.422,0.434131,-0.0851956,0.0600969,-0.120441,-0.107525,-0.17187,0.213642,0.507175,0.239163,0.223261,-0.382852,-0.222046,-0.259234,-0.0872768,-0.156877,0.226,-0.145523,-0.135599,-0.0458403,0.434131,-0.0851956,0.0600969,-0.120441,-0.107525,-0.17187,0.213642,0.507175,0.239163,0.223261,-0.382852,-0.222046,-0.259234,-0.0872768,-0.156877,0.226,-0.145523,-0.135599,-0.0458403,0.0168112,-276.804
-277.771,0.987772,0.250747,4,15,0,289.35,0.263573,0.108849,0.06414,0.117499,0.306838,0.109101,0.97347,0.480204,-0.650579,0.0165106,-0.307029,-0.117996,-0.284374,-0.455197,-0.0998593,-0.273387,-0.261333,-0.0368227,0.0368455,0.263573,0.108849,0.06414,0.117499,0.306838,0.109101,0.97347,0.480204,-0.650579,0.0165106,-0.307029,-0.117996,-0.284374,-0.455197,-0.0998593,-0.273387,-0.261333,-0.0368227,0.0368455,0.00954877,-276.591
-269.997,0.986985,0.250747,4,15,0,282.746,0.376564,-0.0226227,0.0833984,0.254526,0.017876,-0.027841,0.770666,0.350956,-0.457122,0.0758173,-0.213576,0.141115,-0.263119,-0.321336,-0.286271,-0.258905,-0.193012,0.0217372,0.0906548,0.376564,-0.0226227,0.0833984,0.254526,0.017876,-0.027841,0.770666,0.350956,-0.457122,0.0758173,-0.213576,0.141115,-0.263119,-0.321336,-0.286271,-0.258905,-0.193012,0.0217372,0.0906548,-0.139506,-269.207
-268.113,0.969434,0.250747,4,15,0,278.478,0.268646,0.0764006,0.112293,0.269691,-0.0393401,-0.182902,0.719991,0.254558,-0.278022,0.0971828,-0.331887,-0.0181983,-0.311439,-0.250565,-0.296433,-0.146801,0.0162492,-0.0433339,0.0464298,0.268646,0.0764006,0.112293,0.269691,-0.0393401,-0.182902,0.719991,0.254558,-0.278022,0.0971828,-0.331887,-0.0181983,-0.311439,-0.250565,-0.296433,-0.146801,0.0162492,-0.0433339,0.0464298,0.0374797,-267.487
