# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bradley_terry_4_model
# start_datetime = 2025-08-29 03:51:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/blc_k6zc.json
# init = 2 (Default)
# random
#   seed = 97526
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/bradley_terry_4akbzs5q_/bradley_terry_4-20250829005134_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=bradley_terry_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_skills_raw.1,log_skills_raw.2,log_skills_raw.3,log_skills_raw.4,log_skills_raw.5,log_skills_raw.6,log_skills_raw.7,log_skills_raw.8,log_skills_raw.9,log_skills_raw.10,log_skills_raw.11,log_skills_raw.12,log_skills_raw.13,log_skills_raw.14,log_skills_raw.15,log_skills_raw.16,log_skills_raw.17,log_skills_raw.18,log_skills_raw.19,log_home_advantage,kappa,log_skills.1,log_skills.2,log_skills.3,log_skills.4,log_skills.5,log_skills.6,log_skills.7,log_skills.8,log_skills.9,log_skills.10,log_skills.11,log_skills.12,log_skills.13,log_skills.14,log_skills.15,log_skills.16,log_skills.17,log_skills.18,log_skills.19,log_skills.20,log_lik
# Adaptation terminated
# Step size = 0.354396
# Diagonal elements of inverse mass matrix:
# 0.509108, 0.632807, 0.62124, 0.601851, 0.589923, 0.600103, 0.539508, 0.47244, 0.610551, 0.488622, 0.596475, 0.600727, 0.605436, 0.509109, 0.554, 0.515455, 0.598389, 0.554806, 0.56053, 0.106712, 0.0720704
-63.0166,0.830047,0.354396,4,15,0,70.5168,-0.418507,0.776776,0.63318,1.10965,-0.0882062,-0.609354,0.946512,-0.644243,0.930195,-0.0964396,0.0197938,-0.379075,-0.0587653,-1.33315,0.223622,-0.65738,-1.35305,1.43214,-0.431017,-0.169033,1.41524,-0.418507,0.776776,0.63318,1.10965,-0.0882062,-0.609354,0.946512,-0.644243,0.930195,-0.0964396,0.0197938,-0.379075,-0.0587653,-1.33315,0.223622,-0.65738,-1.35305,1.43214,-0.431017,-0.00268632,-56.6232
-62.8636,0.989977,0.354396,4,15,0,76.6745,2.22454,0.198048,-0.532901,-0.673369,-1.40185,2.02158,0.081113,1.81752,-1.50431,-0.896187,-0.728394,-0.543991,0.590392,1.00167,1.80007,-1.93483,-0.034713,0.0799456,-0.733514,0.864357,1.07962,2.22454,0.198048,-0.532901,-0.673369,-1.40185,2.02158,0.081113,1.81752,-1.50431,-0.896187,-0.728394,-0.543991,0.590392,1.00167,1.80007,-1.93483,-0.034713,0.0799456,-0.733514,-0.830822,-48.0533
-60.6972,0.979495,0.354396,4,15,0,71.9579,0.792859,1.20921,0.0189991,0.523973,-1.91392,1.62664,0.0193802,0.969261,-1.34388,0.235003,-0.0622552,-0.537091,0.31401,-0.259967,1.16378,-1.03246,-1.96149,1.42203,0.334123,1.01932,1.92352,0.792859,1.20921,0.0189991,0.523973,-1.91392,1.62664,0.0193802,0.969261,-1.34388,0.235003,-0.0622552,-0.537091,0.31401,-0.259967,1.16378,-1.03246,-1.96149,1.42203,0.334123,-1.5182,-48.8139
-64.1341,0.945087,0.354396,4,15,0,71.0827,0.303308,0.84142,-1.02021,0.448169,-0.257498,0.168365,1.33567,0.248673,1.36495,-1.52487,0.287702,0.0111626,0.100363,0.089718,0.760412,-0.909714,0.903405,1.14885,-1.74723,-0.525338,0.752324,0.303308,0.84142,-1.02021,0.448169,-0.257498,0.168365,1.33567,0.248673,1.36495,-1.52487,0.287702,0.0111626,0.100363,0.089718,0.760412,-0.909714,0.903405,1.14885,-1.74723,-2.55265,-55.9955
-63.8507,0.919522,0.354396,4,15,0,75.9932,1.44028,-0.934158,0.798855,-0.290141,-1.11416,0.154713,1.12953,0.599839,-1.26932,-0.344538,-0.371088,-0.850757,0.85042,1.22314,0.906379,-0.312452,-1.13001,0.974928,1.13677,0.220077,2.02228,1.44028,-0.934158,0.798855,-0.290141,-1.11416,0.154713,1.12953,0.599839,-1.26932,-0.344538,-0.371088,-0.850757,0.85042,1.22314,0.906379,-0.312452,-1.13001,0.974928,1.13677,-2.59823,-54.576
-63.4432,0.974529,0.354396,4,15,0,76.6175,-0.04916,1.77345,-1.12708,0.351844,-0.36797,1.33562,-0.0838091,0.48099,0.584661,-0.97097,-0.496817,-0.153657,-0.132055,-1.20675,1.4519,-2.1656,0.330939,1.38916,-1.84205,0.513834,0.65992,-0.04916,1.77345,-1.12708,0.351844,-0.36797,1.33562,-0.0838091,0.48099,0.584661,-0.97097,-0.496817,-0.153657,-0.132055,-1.20675,1.4519,-2.1656,0.330939,1.38916,-1.84205,0.897346,-51.6986
