# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bradley_terry_3_model
# start_datetime = 2025-08-29 03:50:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/n9z4ctod.json
# init = 2 (Default)
# random
#   seed = 47959
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/bradley_terry_31fvlocv4/bradley_terry_3-20250829005033_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=bradley_terry_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_skills_raw.1,log_skills_raw.2,log_skills_raw.3,log_skills_raw.4,log_skills_raw.5,log_skills_raw.6,log_skills_raw.7,log_skills_raw.8,log_skills_raw.9,log_skills_raw.10,log_skills_raw.11,log_skills_raw.12,log_skills_raw.13,log_skills_raw.14,log_skills_raw.15,log_skills_raw.16,log_skills_raw.17,log_skills_raw.18,log_skills_raw.19,kappa,log_skills.1,log_skills.2,log_skills.3,log_skills.4,log_skills.5,log_skills.6,log_skills.7,log_skills.8,log_skills.9,log_skills.10,log_skills.11,log_skills.12,log_skills.13,log_skills.14,log_skills.15,log_skills.16,log_skills.17,log_skills.18,log_skills.19,log_skills.20,log_lik
# Adaptation terminated
# Step size = 0.317349
# Diagonal elements of inverse mass matrix:
# 0.385756, 0.359545, 0.399277, 0.398144, 0.364054, 0.382484, 0.428095, 0.380378, 0.411125, 0.359898, 0.326316, 0.397616, 0.397486, 0.344637, 0.385782, 0.366721, 0.332626, 0.383279, 0.380072, 0.0498462
-116.908,0.819059,0.317349,4,15,0,133.492,1.3919,-0.133936,-1.02169,-0.159739,1.62566,2.10821,1.38582,-1.41747,-0.687452,0.27743,0.167864,-0.322343,-1.09783,0.392941,-1.16358,-0.202495,0.0132471,0.343758,-0.843927,1.09018,1.3919,-0.133936,-1.02169,-0.159739,1.62566,2.10821,1.38582,-1.41747,-0.687452,0.27743,0.167864,-0.322343,-1.09783,0.392941,-1.16358,-0.202495,0.0132471,0.343758,-0.843927,-0.656377,-107.246
-114.597,0.983755,0.317349,4,15,0,121.77,-0.317742,1.19019,-0.23162,-0.306094,0.036248,-0.626411,-0.506122,-0.313817,-0.17189,-0.484582,0.477111,0.591987,0.145119,-0.538968,-0.717404,1.55314,-0.609428,-0.43376,-1.08803,0.897014,-0.317742,1.19019,-0.23162,-0.306094,0.036248,-0.626411,-0.506122,-0.313817,-0.17189,-0.484582,0.477111,0.591987,0.145119,-0.538968,-0.717404,1.55314,-0.609428,-0.43376,-1.08803,2.35207,-109.968
-112.668,0.988159,0.317349,4,15,0,120.914,1.05064,-0.574157,-0.602024,-0.0265979,1.41915,1.75761,1.13709,-1.31678,-0.845868,0.352038,0.0217641,-0.486545,-0.943852,0.384614,-1.26202,-0.00529978,-0.0813637,0.167001,-0.739264,1.07675,1.05064,-0.574157,-0.602024,-0.0265979,1.41915,1.75761,1.13709,-1.31678,-0.845868,0.352038,0.0217641,-0.486545,-0.943852,0.384614,-1.26202,-0.00529978,-0.0813637,0.167001,-0.739264,0.593862,-105.055
-114.159,0.447123,0.317349,4,15,0,125.04,1.02362,0.692456,0.504455,-0.360712,1.11807,0.657861,-0.259519,-0.629408,0.00398808,-0.980908,1.26217,0.447697,-0.474092,-0.292112,-1.1434,0.830333,-0.935329,0.574342,-2.21886,0.862981,1.02362,0.692456,0.504455,-0.360712,1.11807,0.657861,-0.259519,-0.629408,0.00398808,-0.980908,1.26217,0.447697,-0.474092,-0.292112,-1.1434,0.830333,-0.935329,0.574342,-2.21886,0.179345,-106.014
-108.457,0.990057,0.317349,3,7,0,119.082,-0.173053,-0.273379,-0.542289,0.181546,0.703938,0.486192,0.612976,-0.549383,-1.11395,0.444196,0.0875275,-0.501776,-0.306361,0.0647737,-0.517181,0.911581,0.0161753,-0.201137,-0.502192,0.850273,-0.173053,-0.273379,-0.542289,0.181546,0.703938,0.486192,0.612976,-0.549383,-1.11395,0.444196,0.0875275,-0.501776,-0.306361,0.0647737,-0.517181,0.911581,0.0161753,-0.201137,-0.502192,1.17179,-105.419
-116.617,0.864553,0.317349,3,7,0,120.65,1.26426,0.0316104,0.0596193,-0.0595543,0.482979,0.284649,0.368809,-1.28846,-1.22179,-1.06158,0.704707,0.299605,-1.03064,0.393739,-0.0606406,0.315886,-0.982379,0.652763,-0.0377807,0.58052,1.26426,0.0316104,0.0596193,-0.0595543,0.482979,0.284649,0.368809,-1.28846,-1.22179,-1.06158,0.704707,0.299605,-1.03064,0.393739,-0.0606406,0.315886,-0.982379,0.652763,-0.0377807,0.884193,-111.087
