# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = bradley_terry_4_model
# start_datetime = 2025-08-29 03:51:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/k7f7kbm4.json
# init = 2 (Default)
# random
#   seed = 89038
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/bradley_terry_4n9mkl6me/bradley_terry_4-20250829005126_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=bradley_terry_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_skills_raw.1,log_skills_raw.2,log_skills_raw.3,log_skills_raw.4,log_skills_raw.5,log_skills_raw.6,log_skills_raw.7,log_skills_raw.8,log_skills_raw.9,log_skills_raw.10,log_skills_raw.11,log_skills_raw.12,log_skills_raw.13,log_skills_raw.14,log_skills_raw.15,log_skills_raw.16,log_skills_raw.17,log_skills_raw.18,log_skills_raw.19,log_home_advantage,kappa,log_skills.1,log_skills.2,log_skills.3,log_skills.4,log_skills.5,log_skills.6,log_skills.7,log_skills.8,log_skills.9,log_skills.10,log_skills.11,log_skills.12,log_skills.13,log_skills.14,log_skills.15,log_skills.16,log_skills.17,log_skills.18,log_skills.19,log_skills.20,log_lik
# Adaptation terminated
# Step size = 0.304133
# Diagonal elements of inverse mass matrix:
# 0.407966, 0.284174, 0.398287, 0.437955, 0.44969, 0.346373, 0.365792, 0.382071, 0.324143, 0.422215, 0.456686, 0.39168, 0.381669, 0.397985, 0.33135, 0.377711, 0.424041, 0.391767, 0.350372, 0.0595595, 0.0469615
-120.794,0.762569,0.304133,4,15,0,135.018,1.42013,-0.185804,-0.459225,-0.503636,-0.147341,2.33176,0.339152,-1.69602,-1.6619,1.81928,-0.189189,-0.295269,-0.77525,1.06855,-0.699397,1.43395,-0.41995,-0.171882,-0.819574,0.420258,1.34617,1.42013,-0.185804,-0.459225,-0.503636,-0.147341,2.33176,0.339152,-1.69602,-1.6619,1.81928,-0.189189,-0.295269,-0.77525,1.06855,-0.699397,1.43395,-0.41995,-0.171882,-0.819574,-0.38841,-108.933
-121.686,0.902146,0.304133,4,15,0,135.663,-0.372743,2.14077,-0.790955,-0.372199,0.843258,-0.459568,-0.623588,-0.86525,0.350899,-1.17394,1.38916,0.0632728,0.307721,-0.923152,-1.88969,0.0527641,-0.093065,0.264608,-0.298452,0.123212,0.925715,-0.372743,2.14077,-0.790955,-0.372199,0.843258,-0.459568,-0.623588,-0.86525,0.350899,-1.17394,1.38916,0.0632728,0.307721,-0.923152,-1.88969,0.0527641,-0.093065,0.264608,-0.298452,2.45015,-113.338
-113.929,1,0.304133,4,15,0,128.604,1.56465,-0.125241,-1.31511,-0.23189,0.669329,0.918433,0.183393,-1.02385,-0.101775,1.32356,-0.347981,0.392432,-0.902493,0.683276,-1.15742,0.514061,0.299442,-1.38475,-1.34169,0.583143,1.04039,1.56465,-0.125241,-1.31511,-0.23189,0.669329,0.918433,0.183393,-1.02385,-0.101775,1.32356,-0.347981,0.392432,-0.902493,0.683276,-1.15742,0.514061,0.299442,-1.38475,-1.34169,1.38363,-105.582
-116.576,0.978041,0.304133,4,15,0,124.162,-0.297522,0.829357,0.345113,0.229184,0.839281,0.361895,0.465695,-0.903477,-0.705507,-1.87974,1.21526,0.283799,0.395459,-1.36512,-0.388433,0.752835,-0.990682,0.567775,-0.783362,0.150889,1.03652,-0.297522,0.829357,0.345113,0.229184,0.839281,0.361895,0.465695,-0.903477,-0.705507,-1.87974,1.21526,0.283799,0.395459,-1.36512,-0.388433,0.752835,-0.990682,0.567775,-0.783362,1.02819,-109.534
-116.842,0.985698,0.304133,4,15,0,128.978,1.38555,-0.317681,-1.1631,-0.56494,0.693299,0.842033,-0.0673853,-0.312909,0.211111,1.78268,-0.69321,0.120986,-1.33488,0.892303,-1.25906,0.615122,0.415034,-0.643862,-1.21472,0.489753,0.886999,1.38555,-0.317681,-1.1631,-0.56494,0.693299,0.842033,-0.0673853,-0.312909,0.211111,1.78268,-0.69321,0.120986,-1.33488,0.892303,-1.25906,0.615122,0.415034,-0.643862,-1.21472,0.613637,-108.556
-117.689,0.947111,0.304133,4,15,0,127.28,-0.119054,0.67442,0.165778,-0.184653,0.448911,0.344348,0.101438,-0.501304,0.0472449,-1.11829,1.97158,-0.000117025,-0.608829,-1.05387,-0.248946,0.841879,-0.860246,0.483459,-1.25181,1.13936,1.1113,-0.119054,0.67442,0.165778,-0.184653,0.448911,0.344348,0.101438,-0.501304,0.0472449,-1.11829,1.97158,-0.000117025,-0.608829,-1.05387,-0.248946,0.841879,-0.860246,0.483459,-1.25181,0.868069,-111.006
