# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_5_model
# start_datetime = 2025-08-29 03:55:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/ipok0032.json
# init = 2 (Default)
# random
#   seed = 77921
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_5kqwxmo96/poisson_5-20250829005534_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_5.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,raw_gamma.1,raw_gamma.2,raw_gamma.3,raw_gamma.4,raw_gamma.5,raw_gamma.6,raw_gamma.7,raw_gamma.8,raw_gamma.9,raw_gamma.10,raw_gamma.11,raw_gamma.12,raw_gamma.13,raw_gamma.14,raw_gamma.15,raw_gamma.16,raw_gamma.17,raw_gamma.18,raw_gamma.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,delta.1,delta.2,delta.3,delta.4,delta.5,delta.6,delta.7,delta.8,delta.9,delta.10,delta.11,delta.12,delta.13,delta.14,delta.15,delta.16,delta.17,delta.18,delta.19,delta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,gamma.16,gamma.17,gamma.18,gamma.19,gamma.20,log_lik
# Adaptation terminated
# Step size = 0.166893
# Diagonal elements of inverse mass matrix:
# 0.0248922, 0.0211197, 0.0297022, 0.0920473, 0.0361023, 0.0531142, 0.0239754, 0.0330762, 0.0423403, 0.044954, 0.0154667, 0.0750749, 0.0457395, 0.0397021, 0.053455, 0.0423414, 0.040077, 0.045867, 0.032192, 0.047807, 0.0644714, 0.0439221, 0.0417381, 0.0684365, 0.0395218, 0.05986, 0.064296, 0.0812765, 0.0585357, 0.0594149, 0.0537534, 0.0495473, 0.0411284, 0.036849, 0.0662096, 0.0496273, 0.0599642, 0.0796646, 0.0427166, 0.0553803, 0.0462659, 0.0305523, 0.0335925, 0.0266503, 0.0549388, 0.033601, 0.0588299, 0.0381028, 0.0508038, 0.0374083, 0.0401392, 0.0291383, 0.0322361, 0.0369444, 0.0338889, 0.0470968, 0.0481021, 0.0384146, 0.0329496, 0.0521587, 0.0597217, 0.125788, 0.0783587, 0.107615, 0.0414464, 0.050394, 0.0589253, 0.0565735, 0.0316303, 0.0672651, 0.048435, 0.0546784, 0.0733235, 0.060547, 0.0464344, 0.0508225, 0.0374354, 0.0506088
-1004.68,0.924255,0.166893,5,31,0,1041.05,0.514893,0.392704,0.374949,-0.546632,-0.116411,-0.483417,0.645134,0.0531297,0.078295,-0.662529,0.824181,-0.491797,-0.712586,0.0875467,-0.264595,-0.198127,0.0389245,0.273164,0.327031,0.14736,-0.0968776,-0.0330984,0.533302,-0.376665,0.204449,-0.297088,0.305739,-0.173418,0.259941,0.319702,-0.458316,-0.0349348,0.248291,0.143803,-0.147835,0.21562,-0.342545,-0.714441,-0.358341,-0.225068,0.270429,0.733981,0.302669,0.444374,-0.432633,0.702135,-0.118054,-0.122414,0.0660484,0.191193,0.0617082,0.837806,0.330912,-0.0667832,0.299788,-0.063405,-0.0232799,0.211219,0.17904,-0.30356,0.298013,-0.830379,-0.731052,-0.975799,0.202177,0.134702,-0.150549,-0.573538,0.0814864,-0.652515,-0.187871,-0.0165811,-0.799734,-0.247745,-0.336791,-0.724755,0.110643,-0.13459,0.514893,0.392704,0.374949,-0.546632,-0.116411,-0.483417,0.645134,0.0531297,0.078295,-0.662529,0.824181,-0.491797,-0.712586,0.0875467,-0.264595,-0.198127,0.0389245,0.273164,0.327031,-0.133859,0.14736,-0.0968776,-0.0330984,0.533302,-0.376665,0.204449,-0.297088,0.305739,-0.173418,0.259941,0.319702,-0.458316,-0.0349348,0.248291,0.143803,-0.147835,0.21562,-0.342545,-0.714441,0.297011,-998.177
-1008.28,0.985928,0.166893,5,31,0,1045.38,0.472307,0.67147,-0.193086,-0.722396,-0.0031509,-0.0877576,0.18342,0.163919,-0.172422,0.107599,0.980439,-0.49202,-0.0306091,0.309049,-0.493627,0.268866,-0.33317,-0.131096,-0.350923,0.0749041,0.0163059,0.196108,0.238267,0.348375,-0.165188,-0.116062,-0.0960495,-0.444537,-0.324347,0.210834,-0.157822,-0.140534,0.501241,-0.0564116,-0.640723,0.0839167,-0.111689,0.30454,0.181109,-0.0778554,0.546497,0.643492,0.0886564,0.610066,-0.537731,0.399093,-0.207047,0.0438232,-0.194434,0.262539,0.625994,0.649016,0.387455,0.424544,-0.0885615,-0.236991,-0.229516,-0.20452,0.34913,-0.396886,-0.188709,-1.07826,-0.330945,-1.00561,0.208269,0.100807,-0.525863,-0.227791,0.231457,-0.33207,0.390999,-0.571029,-0.141856,-0.373461,0.0102514,0.228931,0.323322,0.174183,0.472307,0.67147,-0.193086,-0.722396,-0.0031509,-0.0877576,0.18342,0.163919,-0.172422,0.107599,0.980439,-0.49202,-0.0306091,0.309049,-0.493627,0.268866,-0.33317,-0.131096,-0.350923,-0.146812,0.0749041,0.0163059,0.196108,0.238267,0.348375,-0.165188,-0.116062,-0.0960495,-0.444537,-0.324347,0.210834,-0.157822,-0.140534,0.501241,-0.0564116,-0.640723,0.0839167,-0.111689,0.30454,0.27887,-1002.45
-1011.08,0.757767,0.166893,5,31,0,1052.22,0.488461,0.640919,-0.222159,-0.69999,-0.0890491,-0.119847,0.20591,0.162532,-0.179388,0.092847,0.963252,-0.49121,0.0519819,0.351315,-0.51036,0.296495,-0.315741,-0.0911499,-0.338451,0.0122523,0.0544938,0.212405,0.274587,0.37882,-0.136063,-0.0896331,-0.0996208,-0.37778,-0.29273,0.235655,-0.161183,-0.0911679,0.469467,-0.0454012,-0.592094,0.112996,-0.139421,0.396334,0.226062,-0.115516,0.564342,0.641472,0.130778,0.654482,-0.489492,0.395947,-0.262247,0.0272712,-0.151467,0.298232,0.634985,0.640498,0.409018,0.410279,-0.108374,-0.27546,-0.206994,-0.216692,0.357272,-0.424034,-0.24713,-1.05854,-0.422984,-1.04828,0.218797,0.0817906,-0.520804,-0.194693,0.249264,-0.304338,0.42415,-0.574188,-0.0601968,-0.277035,0.101145,0.177023,0.300566,0.127412,0.488461,0.640919,-0.222159,-0.69999,-0.0890491,-0.119847,0.20591,0.162532,-0.179388,0.092847,0.963252,-0.49121,0.0519819,0.351315,-0.51036,0.296495,-0.315741,-0.0911499,-0.338451,-0.196368,0.0122523,0.0544938,0.212405,0.274587,0.37882,-0.136063,-0.0896331,-0.0996208,-0.37778,-0.29273,0.235655,-0.161183,-0.0911679,0.469467,-0.0454012,-0.592094,0.112996,-0.139421,0.396334,-0.121916,-1005.21
-1001.28,0.998703,0.166893,5,31,0,1039.59,0.59753,0.609149,0.387202,-0.437751,0.0580158,-0.123318,0.338094,-0.222264,-0.0985992,-0.61742,0.656271,-0.733243,-0.326401,0.434033,-0.457673,-0.190367,-0.0903188,0.0726028,0.272568,0.308241,0.06676,0.401493,0.200571,-0.73596,0.297434,-0.121776,0.156069,-0.669131,0.295188,0.00616655,-0.0318256,-0.0337421,0.286133,0.265834,0.290601,-0.287804,-0.272142,-1.08161,-0.0271476,-0.215479,-0.294117,0.260609,0.0265157,0.5087,-0.210045,0.373196,0.0867006,0.402728,0.344314,0.344435,0.313128,0.859187,0.325244,0.128203,0.00219768,0.175287,-0.0952104,0.410996,0.466357,0.0960419,-0.05918,-0.956517,-0.566744,-0.655583,-0.0335473,0.228784,-0.448981,-0.472455,0.589359,-0.497991,-0.118193,-0.287715,-0.409438,-0.38952,-0.100793,-0.490597,0.130051,-0.0788568,0.59753,0.609149,0.387202,-0.437751,0.0580158,-0.123318,0.338094,-0.222264,-0.0985992,-0.61742,0.656271,-0.733243,-0.326401,0.434033,-0.457673,-0.190367,-0.0903188,0.0726028,0.272568,-0.128112,0.308241,0.06676,0.401493,0.200571,-0.73596,0.297434,-0.121776,0.156069,-0.669131,0.295188,0.00616655,-0.0318256,-0.0337421,0.286133,0.265834,0.290601,-0.287804,-0.272142,-1.08161,0.659499,-995.181
-1016.77,0.944398,0.166893,4,15,0,1055.24,0.43519,0.479133,0.0989467,-1.39524,0.121051,-0.500315,0.682313,-0.215869,0.192812,-0.251424,0.550844,-0.977078,-0.548526,0.315937,-0.249019,0.241086,-0.0942797,0.501793,0.405803,0.319376,-0.104442,0.0605586,0.671438,-0.196257,0.264184,-0.328952,0.130233,-0.509013,-0.024454,0.385405,0.340971,-0.250518,0.212687,0.225375,-0.388594,0.0761878,0.212283,-1.12133,0.127452,-0.123074,0.183682,0.465174,0.0697663,0.435921,0.177446,0.599609,-0.0180433,0.252172,0.00669872,0.113375,0.531998,0.599742,0.213531,-0.302396,-0.0770535,0.249659,0.221926,0.305415,0.361254,-0.472033,-0.706966,-1.38204,-0.0180622,-0.60251,0.387482,0.380438,-0.620418,-0.808149,0.591898,-0.385987,-0.219321,-0.663601,-0.940015,-0.226982,0.047354,-0.231603,-0.202881,0.10069,0.43519,0.479133,0.0989467,-1.39524,0.121051,-0.500315,0.682313,-0.215869,0.192812,-0.251424,0.550844,-0.977078,-0.548526,0.315937,-0.249019,0.241086,-0.0942797,0.501793,0.405803,0.206844,0.319376,-0.104442,0.0605586,0.671438,-0.196257,0.264184,-0.328952,0.130233,-0.509013,-0.024454,0.385405,0.340971,-0.250518,0.212687,0.225375,-0.388594,0.0761878,0.212283,-1.12133,0.0248614,-1008.36
-1008.45,1,0.166893,5,31,0,1062.09,0.512347,0.632815,0.190903,-0.24132,-0.29684,-0.104093,0.282659,0.270917,-0.245798,-0.20493,0.890587,-0.374197,-0.0581488,0.191761,-0.351316,-0.077786,-0.0111689,-0.618919,-0.254412,-0.00652376,-0.0083804,0.289345,0.0389594,-0.148373,0.458431,-0.0925042,-0.212376,-0.101169,-0.106766,-0.1114,-0.285553,-0.174272,0.475926,0.241615,-0.546427,0.219829,-0.530473,0.337214,0.0789561,-0.180641,0.152245,0.664492,0.236475,0.456841,-0.403828,0.283997,-0.277664,0.2564,-0.211645,0.487239,0.227718,0.688539,0.58783,0.572465,0.41469,-0.212816,-0.337062,-0.0756595,0.171242,0.00501092,0.255663,-0.493946,-0.965721,-1.16481,-0.35702,-0.112348,-0.113178,0.000930248,0.224655,-0.384123,0.0624424,-0.0444619,0.0360142,-0.225227,-0.0986071,-0.0293483,0.532257,-0.175653,0.512347,0.632815,0.190903,-0.24132,-0.29684,-0.104093,0.282659,0.270917,-0.245798,-0.20493,0.890587,-0.374197,-0.0581488,0.191761,-0.351316,-0.077786,-0.0111689,-0.618919,-0.254412,-0.133058,-0.00652376,-0.0083804,0.289345,0.0389594,-0.148373,0.458431,-0.0925042,-0.212376,-0.101169,-0.106766,-0.1114,-0.285553,-0.174272,0.475926,0.241615,-0.546427,0.219829,-0.530473,0.337214,0.2629,-1003.18
