# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_5_model
# start_datetime = 2025-08-29 03:55:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/ipok0032.json
# init = 2 (Default)
# random
#   seed = 77921
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_5kqwxmo96/poisson_5-20250829005534_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_5.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,raw_gamma.1,raw_gamma.2,raw_gamma.3,raw_gamma.4,raw_gamma.5,raw_gamma.6,raw_gamma.7,raw_gamma.8,raw_gamma.9,raw_gamma.10,raw_gamma.11,raw_gamma.12,raw_gamma.13,raw_gamma.14,raw_gamma.15,raw_gamma.16,raw_gamma.17,raw_gamma.18,raw_gamma.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,delta.1,delta.2,delta.3,delta.4,delta.5,delta.6,delta.7,delta.8,delta.9,delta.10,delta.11,delta.12,delta.13,delta.14,delta.15,delta.16,delta.17,delta.18,delta.19,delta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,gamma.16,gamma.17,gamma.18,gamma.19,gamma.20,log_lik
# Adaptation terminated
# Step size = 0.176568
# Diagonal elements of inverse mass matrix:
# 0.0238929, 0.0275505, 0.0328962, 0.0844667, 0.0404173, 0.0478639, 0.0261901, 0.0353439, 0.0430235, 0.0515102, 0.019774, 0.0708275, 0.0537346, 0.0381132, 0.0563758, 0.0348492, 0.0363123, 0.0385627, 0.0304252, 0.0482778, 0.0526306, 0.0429676, 0.0380158, 0.0704906, 0.0414149, 0.0543153, 0.0522834, 0.0729467, 0.0531636, 0.0567923, 0.0545563, 0.068156, 0.0384463, 0.0416667, 0.064653, 0.0479088, 0.0621815, 0.0713602, 0.0486024, 0.0550713, 0.034871, 0.0303636, 0.0449917, 0.0229757, 0.0537478, 0.0314271, 0.0488005, 0.0400715, 0.0517647, 0.0334738, 0.0319382, 0.0246564, 0.0364473, 0.0391071, 0.0428595, 0.0420212, 0.0486859, 0.0355712, 0.0441768, 0.0605739, 0.0528278, 0.101401, 0.0711633, 0.0964267, 0.0546105, 0.0361478, 0.065579, 0.0918851, 0.0329598, 0.0735798, 0.0542882, 0.0684574, 0.0663921, 0.0665988, 0.046621, 0.0566159, 0.0387256, 0.0558374
-999.28,0.999231,0.176568,5,31,0,1033.67,0.540267,0.534243,0.258681,-0.0897938,-0.137363,-0.776889,0.541728,0.1617,-0.492607,-0.429417,0.831961,-0.802488,-0.637646,0.153685,0.274574,0.0872323,0.0160416,-0.0907682,0.107785,-0.337702,-0.0442906,0.154326,0.271344,-0.131394,0.259525,-0.55491,-0.0393439,-0.320718,-0.412434,0.26167,0.252219,-0.233698,0.307958,0.229207,0.0310569,0.101961,0.0994383,-0.445675,0.0599625,-0.240415,0.19988,0.647926,0.130941,0.513911,-0.241695,0.317774,-0.159555,0.310674,-0.0792804,-0.0213587,0.449607,0.450095,0.146374,-0.0209139,0.167102,0.0201779,-0.245159,0.234727,0.337839,-0.19194,0.115053,-0.698304,-0.542788,-1.24518,0.269403,-0.00396932,-0.113819,-0.114977,0.310531,-0.453384,0.0794898,-0.164516,-0.592179,-0.228605,-0.0630336,-0.200473,0.200704,-0.485006,0.540267,0.534243,0.258681,-0.0897938,-0.137363,-0.776889,0.541728,0.1617,-0.492607,-0.429417,0.831961,-0.802488,-0.637646,0.153685,0.274574,0.0872323,0.0160416,-0.0907682,0.107785,-0.0509251,-0.337702,-0.0442906,0.154326,0.271344,-0.131394,0.259525,-0.55491,-0.0393439,-0.320718,-0.412434,0.26167,0.252219,-0.233698,0.307958,0.229207,0.0310569,0.101961,0.0994383,-0.445675,0.551461,-993.96
-999.977,0.911237,0.176568,5,31,0,1030.45,0.375918,0.612794,0.0968323,-0.481538,-0.15807,-0.623684,0.438188,0.196668,-0.106394,-0.164661,0.880244,-0.73746,-0.370223,0.218553,-0.176149,0.0683405,-0.126379,-0.0712007,0.0875872,-0.185099,-0.117353,-0.0270888,0.0160285,-0.171518,0.523651,-0.645833,0.0868097,-0.0608714,-0.175347,-0.0217472,0.372438,-0.181085,0.273579,0.35516,0.174202,-0.12166,0.115652,-0.806643,0.11621,-0.218258,0.196972,0.601183,0.220454,0.628742,-0.475875,0.385927,-0.144171,0.0831382,0.0384066,0.0629892,0.15694,0.444469,-0.0379995,0.216775,-0.21384,-0.347679,-0.537116,0.232346,0.107269,0.0238844,-0.184362,-0.579437,-0.809771,-0.715598,0.180977,0.160785,-0.114862,-0.268417,0.35118,-0.3775,0.0443014,-0.0781011,-0.558826,-0.285401,-0.044029,-0.250996,0.167407,-0.481691,0.375918,0.612794,0.0968323,-0.481538,-0.15807,-0.623684,0.438188,0.196668,-0.106394,-0.164661,0.880244,-0.73746,-0.370223,0.218553,-0.176149,0.0683405,-0.126379,-0.0712007,0.0875872,0.040633,-0.185099,-0.117353,-0.0270888,0.0160285,-0.171518,0.523651,-0.645833,0.0868097,-0.0608714,-0.175347,-0.0217472,0.372438,-0.181085,0.273579,0.35516,0.174202,-0.12166,0.115652,-0.806643,0.596726,-995.135
-1003.34,0.850854,0.176568,5,31,0,1032.55,0.768936,0.368848,0.0516723,-1.1263,0.0450516,-0.879617,0.769812,0.150167,-0.104261,-0.426317,0.943129,-0.38679,-0.272229,0.50863,-0.806755,0.0866154,-0.0243974,0.198663,0.15543,0.321599,-0.00524168,0.166489,0.238882,0.00947234,0.208827,0.290159,0.1846,-0.704472,0.29681,0.119608,-0.207261,-0.235381,0.403192,0.252193,-0.107065,0.23111,-0.585325,-0.555532,-0.128403,-0.178754,0.180026,0.422331,0.292482,0.300146,0.0172786,0.259676,0.121051,0.156809,-0.100193,0.351579,0.0907821,0.58453,0.504644,0.122223,0.413549,-0.373706,-0.115665,-0.233967,0.516583,-0.362989,-0.0352326,-0.895128,-0.332322,-0.461803,-0.221304,0.367056,-0.485363,-0.638833,0.25838,-0.348293,0.165112,-0.708818,-0.0881003,-0.488391,0.319312,0.000668399,0.22101,0.0118101,0.768936,0.368848,0.0516723,-1.1263,0.0450516,-0.879617,0.769812,0.150167,-0.104261,-0.426317,0.943129,-0.38679,-0.272229,0.50863,-0.806755,0.0866154,-0.0243974,0.198663,0.15543,-0.0202891,0.321599,-0.00524168,0.166489,0.238882,0.00947234,0.208827,0.290159,0.1846,-0.704472,0.29681,0.119608,-0.207261,-0.235381,0.403192,0.252193,-0.107065,0.23111,-0.585325,-0.555532,-0.322666,-996.933
-995.549,0.967944,0.176568,5,31,0,1041.3,0.196363,0.728024,0.201524,-0.532946,-0.0616619,-0.0525135,0.215615,-0.0129257,0.0170815,-0.0360636,0.729243,-0.874314,-0.297688,0.0948714,-0.1915,0.0919813,0.00820336,-0.173025,0.0393552,-0.10079,-0.367479,0.466072,0.32804,-0.402573,0.39483,-0.785759,-0.0502615,0.0650111,-0.279352,0.134154,0.282618,0.0609707,0.244298,0.250808,-0.198493,-0.120572,-0.167216,-0.270934,0.105173,-0.066211,-0.0791772,0.656554,0.0597477,0.570502,-0.196537,0.511169,-0.459407,0.302241,-0.0909211,0.171425,0.592337,0.707117,0.0822109,-0.0478508,-0.15449,0.311369,0.0946261,0.27932,-0.0165838,-0.127367,-0.301334,-0.814832,-0.537724,-1.46877,0.22522,-0.0250493,-0.0659886,-0.353225,0.508031,-0.369113,-0.254244,0.115314,-0.482071,-0.0480688,-0.376769,-0.401451,0.146578,-0.114515,0.196363,0.728024,0.201524,-0.532946,-0.0616619,-0.0525135,0.215615,-0.0129257,0.0170815,-0.0360636,0.729243,-0.874314,-0.297688,0.0948714,-0.1915,0.0919813,0.00820336,-0.173025,0.0393552,-0.0896237,-0.10079,-0.367479,0.466072,0.32804,-0.402573,0.39483,-0.785759,-0.0502615,0.0650111,-0.279352,0.134154,0.282618,0.0609707,0.244298,0.250808,-0.198493,-0.120572,-0.167216,-0.270934,0.516628,-989.939
-998.142,0.992859,0.176568,5,31,0,1025.95,0.682382,0.53948,0.101223,-1.09557,0.0686549,-0.807294,0.717287,0.121106,-0.307758,-0.312927,0.989779,-0.272324,-0.328009,0.331033,-0.552933,0.0574001,0.0492356,0.21196,0.13698,0.278258,0.103112,0.228292,0.3623,0.0833517,0.281357,0.0807793,0.104994,-0.770684,0.264277,0.0636467,-0.236201,-0.60027,0.360128,0.289562,-0.159201,-0.106674,-0.412939,-0.591939,-0.0389945,-0.202594,0.3229,0.526748,0.109683,0.326817,0.121165,0.309115,0.0754425,0.305002,0.0524953,0.293028,0.144621,0.621918,0.666249,0.223139,0.345417,-0.298009,-0.192175,-0.140625,0.603578,-0.290399,-0.119757,-0.773509,-0.236646,-0.510326,0.0310817,0.402455,-0.233521,-0.494858,0.397106,-0.64483,0.183392,-0.518382,-0.00384835,-0.209833,0.454901,0.203602,0.341345,-0.264091,0.682382,0.53948,0.101223,-1.09557,0.0686549,-0.807294,0.717287,0.121106,-0.307758,-0.312927,0.989779,-0.272324,-0.328009,0.331033,-0.552933,0.0574001,0.0492356,0.21196,0.13698,-0.32971,0.278258,0.103112,0.228292,0.3623,0.0833517,0.281357,0.0807793,0.104994,-0.770684,0.264277,0.0636467,-0.236201,-0.60027,0.360128,0.289562,-0.159201,-0.106674,-0.412939,-0.591939,0.377853,-991.931
-1006,0.818459,0.176568,5,31,0,1043.1,0.183051,0.611347,0.560488,-1.13685,-0.0421265,0.0294785,0.436505,-0.0564417,0.289914,-0.296119,0.682041,-0.588126,-0.0860024,0.402789,-0.569919,0.437093,0.0360388,-0.0491215,-0.547287,-0.241508,-0.191684,0.468127,0.32982,-0.35,0.255538,-0.577627,0.128787,-0.158306,-0.0909701,0.12011,-0.16968,0.181079,-0.0301579,0.305038,-0.0426291,0.330503,0.0896137,-0.289249,-0.246005,-0.191805,-0.0754045,0.625094,0.191757,0.145713,-0.172422,0.475851,-0.165435,0.132731,0.149919,-0.0544867,0.271299,0.518175,-0.212813,0.0913063,-0.131377,0.0525946,0.165345,0.282474,0.0711738,-0.352486,-0.219303,-0.817533,-0.77254,-1.03656,0.212786,0.141926,-0.311023,-0.214524,0.382325,-0.368036,0.107421,-0.622466,-0.456975,-0.239651,-0.0703339,-0.580813,0.249425,-0.227121,0.183051,0.611347,0.560488,-1.13685,-0.0421265,0.0294785,0.436505,-0.0564417,0.289914,-0.296119,0.682041,-0.588126,-0.0860024,0.402789,-0.569919,0.437093,0.0360388,-0.0491215,-0.547287,-0.296754,-0.241508,-0.191684,0.468127,0.32982,-0.35,0.255538,-0.577627,0.128787,-0.158306,-0.0909701,0.12011,-0.16968,0.181079,-0.0301579,0.305038,-0.0426291,0.330503,0.0896137,-0.289249,-0.0668061,-1000.46
