# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_4_model
# start_datetime = 2025-08-29 03:55:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/m_4vboxb.json
# init = 2 (Default)
# random
#   seed = 25671
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_42wnzhkf6/poisson_4-20250829005527_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_4.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.178263
# Diagonal elements of inverse mass matrix:
# 0.168458, 0.135983, 0.176852, 0.113283, 0.175973, 0.189505, 0.12262, 0.141189, 0.173067, 0.153692, 0.211421, 0.115193, 0.124683, 0.160534, 0.143326, 0.369946, 0.259411, 0.204239, 0.121057, 0.199152, 0.172252, 0.161481, 0.193191, 0.125726, 0.391135, 0.124065, 0.200819, 0.120178, 0.190893, 0.25788, 0.278356, 0.215464, 0.241126, 0.262716, 0.126475, 0.167038, 0.201888, 0.231422, 0.127572, 0.0322251
-134.515,0.960574,0.178263,5,31,0,150.179,0.510689,0.277315,0.695093,0.258166,0.0422456,-0.112794,0.477233,0.3861,-0.290022,-0.183163,-0.630846,0.263511,0.731548,-0.546714,-0.0046781,-1.47683,-0.906491,-0.115666,0.0441972,-0.818889,-0.65726,-0.143036,-0.528406,0.258538,-1.53128,0.331516,0.362654,0.072517,0.197954,-0.101487,-1.09937,0.0185314,-1.26083,-0.378106,0.983792,0.439615,-0.303899,-0.081482,0.74146,0.234456,0.510689,0.277315,0.695093,0.258166,0.0422456,-0.112794,0.477233,0.3861,-0.290022,-0.183163,-0.630846,0.263511,0.731548,-0.546714,-0.0046781,-1.47683,-0.906491,-0.115666,0.0441972,0.581107,-127.199
-136.598,0.927833,0.178263,5,31,0,155.102,-0.472953,0.545937,0.325599,1.33086,-0.551108,-0.976011,0.241046,-0.339837,0.536561,0.0936465,-0.334435,0.474072,0.709465,0.0525445,-0.0428262,-1.01536,-0.631093,-0.169182,-0.0817087,-1.36933,-0.655269,-0.313379,-0.232028,0.322071,-0.226802,0.527495,-0.235174,0.777911,0.0972119,-0.62305,-0.66904,1.00036,0.0684831,-0.412764,0.501385,-0.230719,-0.385194,-0.568625,0.0160358,-0.0861602,-0.472953,0.545937,0.325599,1.33086,-0.551108,-0.976011,0.241046,-0.339837,0.536561,0.0936465,-0.334435,0.474072,0.709465,0.0525445,-0.0428262,-1.01536,-0.631093,-0.169182,-0.0817087,0.30478,-130.203
-141.618,0.935487,0.178263,5,31,0,158.063,0.702777,0.0789803,0.23914,-0.0444109,0.226147,-0.220047,0.145758,0.595288,-0.865142,-0.203349,-1.20173,0.39313,0.313793,0.0575635,0.10505,-1.53984,-0.218285,0.479118,0.618733,0.216675,0.274423,-0.030518,-0.0904612,0.751967,-1.96978,0.422409,-0.37081,-0.314326,-0.569992,-0.535262,-1.13998,-1.10139,-1.5932,-0.485507,0.638121,-0.0890972,0.103985,-0.174377,-0.603079,0.302827,0.702777,0.0789803,0.23914,-0.0444109,0.226147,-0.220047,0.145758,0.595288,-0.865142,-0.203349,-1.20173,0.39313,0.313793,0.0575635,0.10505,-1.53984,-0.218285,0.479118,0.618733,0.337322,-132.434
-139.28,0.997703,0.178263,5,31,0,159.975,0.345877,0.3119,0.9062,0.719063,-0.421478,-0.234668,0.694931,0.0840333,0.366951,-0.496536,0.0337165,0.571919,0.442007,-0.189846,0.353627,-1.93649,-0.419421,-0.589655,-0.776144,-0.720486,-0.384752,-0.183697,-0.0856296,0.429032,-1.31174,0.152775,-0.55082,0.410487,-0.0235505,-0.537308,-0.902024,0.674859,-1.05911,-0.627259,0.989043,0.46938,-0.776196,-0.44144,-0.285922,-0.0507556,0.345877,0.3119,0.9062,0.719063,-0.421478,-0.234668,0.694931,0.0840333,0.366951,-0.496536,0.0337165,0.571919,0.442007,-0.189846,0.353627,-1.93649,-0.419421,-0.589655,-0.776144,0.23401,-131.04
-137.736,0.950562,0.178263,5,31,0,160.707,-0.545071,0.522685,0.169078,0.612129,-0.151234,-0.783648,-0.150516,0.137121,-0.499008,0.175493,-0.735577,0.0033942,0.690976,-0.260085,-0.105109,-0.84877,-0.413796,0.691559,1.11268,0.000928771,0.386373,-0.588346,0.233716,0.578573,-1.11358,0.698007,0.181352,-0.200913,-0.145776,-1.42494,-0.415037,-0.674849,-0.301279,-0.0372252,0.597475,-0.694173,0.10716,-0.36028,0.458839,0.130279,-0.545071,0.522685,0.169078,0.612129,-0.151234,-0.783648,-0.150516,0.137121,-0.499008,0.175493,-0.735577,0.0033942,0.690976,-0.260085,-0.105109,-0.84877,-0.413796,0.691559,1.11268,0.377696,-131.585
-134.887,0.92035,0.178263,5,31,0,153.598,0.312376,0.0107082,0.714056,0.401148,-0.461398,-0.0266633,-0.0489611,0.41073,-0.0749018,-0.713197,-0.108377,0.270447,0.741135,0.07128,0.416413,-1.48746,-0.678104,-0.469655,0.242503,-1.1679,-0.227973,0.275177,-0.307828,-0.0710145,-1.10634,0.294765,0.0948161,0.680841,-0.227876,-0.0102278,-0.497594,0.586506,-1.11832,-0.528578,0.705958,0.632639,-1.05771,-0.0899401,-0.291638,0.264533,0.312376,0.0107082,0.714056,0.401148,-0.461398,-0.0266633,-0.0489611,0.41073,-0.0749018,-0.713197,-0.108377,0.270447,0.741135,0.07128,0.416413,-1.48746,-0.678104,-0.469655,0.242503,0.477919,-128.307
