# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_2_model
# start_datetime = 2025-08-29 03:53:37 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/47x6t3xj.json
# init = 2 (Default)
# random
#   seed = 84935
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_2_lgqcdzk/poisson_2-20250829005337_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_2.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,nu,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.251054
# Diagonal elements of inverse mass matrix:
# 0.0315505, 0.0416376, 0.042709, 0.038911, 0.036438, 0.0340118, 0.0334445, 0.0353619, 0.0407365, 0.0383446, 0.0365311, 0.0375389, 0.035993, 0.0381123, 0.0351522, 0.0373322, 0.0350455, 0.0279514, 0.0411087, 0.00831628
-276.22,0.904751,0.251054,4,15,0,282.143,0.401899,0.251344,0.154706,0.317136,-0.128035,0.41328,-0.462421,0.047405,-0.779024,-0.283648,-0.423104,-0.15307,0.425762,0.0889984,0.328374,-0.194901,0.183738,0.501029,-0.363578,0.214828,0.401899,0.251344,0.154706,0.317136,-0.128035,0.41328,-0.462421,0.047405,-0.779024,-0.283648,-0.423104,-0.15307,0.425762,0.0889984,0.328374,-0.194901,0.183738,0.501029,-0.363578,-0.32589,-275
-277.593,0.937613,0.251054,4,15,0,283.125,0.301675,0.30662,-0.0058098,0.40838,0.110623,0.622851,-0.465012,-0.0321808,-0.736616,-0.356355,-0.494355,-0.215862,0.402946,0.00143581,0.26867,-0.240392,0.123603,0.420298,-0.378012,0.178395,0.301675,0.30662,-0.0058098,0.40838,0.110623,0.622851,-0.465012,-0.0321808,-0.736616,-0.356355,-0.494355,-0.215862,0.402946,0.00143581,0.26867,-0.240392,0.123603,0.420298,-0.378012,-0.0425072,-276.299
-276.615,0.993201,0.251054,4,15,0,284.363,0.279331,-0.0453955,-0.0906971,0.375045,0.0118116,0.648652,-0.299912,-0.35179,-0.613503,-0.458321,-0.264839,0.00754251,0.409369,0.0455168,0.471054,-0.18069,0.0567693,0.35974,-0.364393,0.202879,0.279331,-0.0453955,-0.0906971,0.375045,0.0118116,0.648652,-0.299912,-0.35179,-0.613503,-0.458321,-0.264839,0.00754251,0.409369,0.0455168,0.471054,-0.18069,0.0567693,0.35974,-0.364393,0.00471084,-275.489
-280.466,0.964373,0.251054,4,15,0,290.666,0.217404,0.225734,0.252627,0.0918284,0.0233093,0.313281,-0.140585,-0.052848,-0.511552,-0.515242,-0.373286,-0.298189,-0.0863975,0.322369,0.180999,-0.249217,-0.057679,0.462017,0.230122,0.307634,0.217404,0.225734,0.252627,0.0918284,0.0233093,0.313281,-0.140585,-0.052848,-0.511552,-0.515242,-0.373286,-0.298189,-0.0863975,0.322369,0.180999,-0.249217,-0.057679,0.462017,0.230122,-0.0346953,-279.657
-282.045,0.677239,0.251054,4,15,0,293.35,0.188451,0.137267,-0.405985,0.640298,-0.307448,0.527498,-0.817715,0.154657,-0.175704,0.134266,0.177971,0.194247,0.032398,-0.261225,0.291693,-0.0623475,-0.393835,0.413735,-0.267982,0.124673,0.188451,0.137267,-0.405985,0.640298,-0.307448,0.527498,-0.817715,0.154657,-0.175704,0.134266,0.177971,0.194247,0.032398,-0.261225,0.291693,-0.0623475,-0.393835,0.413735,-0.267982,-0.20024,-280.853
-283.253,0.983239,0.251054,4,15,0,297.276,0.314536,0.154876,-0.0956773,0.0561967,-0.167597,0.858065,-0.0559667,-0.278035,-0.66086,-0.199107,-0.67099,0.0368732,0.0772429,-0.14038,0.388215,-0.158927,0.321118,0.288431,0.0211725,0.128906,0.314536,0.154876,-0.0956773,0.0561967,-0.167597,0.858065,-0.0559667,-0.278035,-0.66086,-0.199107,-0.67099,0.0368732,0.0772429,-0.14038,0.388215,-0.158927,0.321118,0.288431,0.0211725,-0.0891841,-282.096
