# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_5_model
# start_datetime = 2025-08-29 03:55:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/nydm5t31.json
# init = 2 (Default)
# random
#   seed = 14776
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_538uozoqr/poisson_5-20250829005551_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_5.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,raw_gamma.1,raw_gamma.2,raw_gamma.3,raw_gamma.4,raw_gamma.5,raw_gamma.6,raw_gamma.7,raw_gamma.8,raw_gamma.9,raw_gamma.10,raw_gamma.11,raw_gamma.12,raw_gamma.13,raw_gamma.14,raw_gamma.15,raw_gamma.16,raw_gamma.17,raw_gamma.18,raw_gamma.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,delta.1,delta.2,delta.3,delta.4,delta.5,delta.6,delta.7,delta.8,delta.9,delta.10,delta.11,delta.12,delta.13,delta.14,delta.15,delta.16,delta.17,delta.18,delta.19,delta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,gamma.16,gamma.17,gamma.18,gamma.19,gamma.20,log_lik
# Adaptation terminated
# Step size = 0.16901
# Diagonal elements of inverse mass matrix:
# 0.0586888, 0.0457883, 0.104947, 0.0647359, 0.0675995, 0.0882622, 0.0575511, 0.0683685, 0.0850295, 0.0708459, 0.0735653, 0.061142, 0.0699477, 0.0678622, 0.150951, 0.0571127, 0.101341, 0.0957835, 0.0697935, 0.0863137, 0.113757, 0.0825773, 0.0700276, 0.0634459, 0.0983767, 0.0956401, 0.0892787, 0.0746939, 0.0626299, 0.099435, 0.0814037, 0.0799854, 0.0973031, 0.124924, 0.0914196, 0.180427, 0.086736, 0.0524545, 0.0529208, 0.060646, 0.0594426, 0.0715107, 0.117452, 0.0625726, 0.0746108, 0.0589185, 0.0829145, 0.0844336, 0.0927628, 0.0899889, 0.0790318, 0.0623695, 0.058745, 0.10018, 0.0771508, 0.0842023, 0.060433, 0.100391, 0.0500194, 0.102453, 0.109871, 0.101897, 0.0794299, 0.0800665, 0.0763079, 0.118985, 0.0909596, 0.133424, 0.0920116, 0.0999208, 0.117877, 0.0749408, 0.0825657, 0.0802807, 0.11672, 0.122587, 0.114409, 0.080407
-549.437,0.945571,0.16901,5,31,0,585.365,-0.0491406,0.824388,-0.350202,-0.0396272,-0.192796,-0.241728,0.317952,-0.287206,0.405534,-0.0605514,0.317367,0.701682,-0.00299244,-0.00576234,-0.707071,0.747852,-0.482586,-0.667688,-0.106945,-0.107595,-0.0657821,0.0313386,-0.0325474,-0.175261,-0.102052,0.17524,0.291658,0.589006,0.572936,-0.17647,0.141517,0.0593669,-0.0930539,-0.603238,-0.26954,-0.396288,-0.435886,0.628735,0.260335,0.731286,0.436359,0.367639,-0.0931749,0.51144,0.11196,0.214289,-0.445993,0.0540568,0.302088,-0.544612,0.407092,0.458815,0.736679,0.0203609,0.231635,-0.389879,0.964012,0.0373587,0.08011,0.276997,-0.681258,-0.267525,-0.00961235,-0.0167073,0.0950816,-0.174584,0.0866252,-0.60098,-0.0409878,0.383989,-0.365402,0.451353,0.173232,-0.137717,0.149926,0.473507,-0.0816285,0.636541,-0.0491406,0.824388,-0.350202,-0.0396272,-0.192796,-0.241728,0.317952,-0.287206,0.405534,-0.0605514,0.317367,0.701682,-0.00299244,-0.00576234,-0.707071,0.747852,-0.482586,-0.667688,-0.106945,-0.120479,-0.107595,-0.0657821,0.0313386,-0.0325474,-0.175261,-0.102052,0.17524,0.291658,0.589006,0.572936,-0.17647,0.141517,0.0593669,-0.0930539,-0.603238,-0.26954,-0.396288,-0.435886,0.628735,-0.0320841,-543.531
-554.05,0.991094,0.16901,5,31,0,588.197,0.377732,0.514374,-0.369627,0.373994,0.216574,-0.374495,0.152482,0.49663,-0.505416,0.0818549,-0.175257,-0.0106793,0.185303,-0.160135,-0.942132,-0.206978,-0.158189,-0.264153,0.298836,0.654506,-0.728986,0.521408,0.341989,0.594961,-0.252299,0.037275,-0.158207,0.224034,-0.0668703,0.0723893,-0.242348,0.610305,-0.0618231,-0.870476,-0.0014123,-0.801777,0.198563,0.885369,0.552891,0.315835,0.0811636,0.472906,-0.307,0.456063,0.193533,0.411665,0.493537,-0.00918996,-0.880227,0.522842,0.0167925,0.324844,0.466692,0.0672004,-0.0415546,0.384726,-0.244868,-0.0715362,0.738377,-0.254713,0.0797899,-0.0239274,0.276764,0.0963759,-0.686527,-0.104065,-0.484974,-0.544429,0.00783783,-0.563046,-0.754938,-0.522264,-0.330594,0.0449657,-0.735233,-0.925306,-0.56529,-0.00670757,0.377732,0.514374,-0.369627,0.373994,0.216574,-0.374495,0.152482,0.49663,-0.505416,0.0818549,-0.175257,-0.0106793,0.185303,-0.160135,-0.942132,-0.206978,-0.158189,-0.264153,0.298836,0.469282,0.654506,-0.728986,0.521408,0.341989,0.594961,-0.252299,0.037275,-0.158207,0.224034,-0.0668703,0.0723893,-0.242348,0.610305,-0.0618231,-0.870476,-0.0014123,-0.801777,0.198563,0.885369,-0.956601,-546.649
-553.534,0.918331,0.16901,5,31,0,612.865,-0.236758,0.582387,-0.207173,-0.0372473,-0.38124,-0.0861552,0.233915,-0.395652,0.563365,-0.3074,0.451052,0.251872,0.00837329,0.0345076,-0.570157,0.616701,-0.287899,-0.835583,0.135882,-0.265509,0.00829175,-0.315705,0.157904,-0.306357,0.0311864,0.424956,0.312901,0.352949,0.826736,-0.328234,0.303541,0.0220141,-0.137612,0.020033,-0.207399,-0.428194,-0.508094,0.530493,-0.107078,0.856035,0.520294,-0.0770507,-0.222902,0.37452,-0.108619,0.227739,-0.572808,-0.314174,0.252622,-0.319181,0.355795,0.690364,0.452662,-0.23482,-0.0509219,-0.211613,1.12408,-0.152931,0.298861,0.235678,-0.385794,-0.28888,0.160465,-0.112737,0.366152,-0.352765,0.0817649,-0.66912,-0.176466,0.45893,-0.350023,0.295843,0.393211,0.168486,0.281562,0.29808,-0.237605,0.439897,-0.236758,0.582387,-0.207173,-0.0372473,-0.38124,-0.0861552,0.233915,-0.395652,0.563365,-0.3074,0.451052,0.251872,0.00837329,0.0345076,-0.570157,0.616701,-0.287899,-0.835583,0.135882,0.467207,-0.265509,0.00829175,-0.315705,0.157904,-0.306357,0.0311864,0.424956,0.312901,0.352949,0.826736,-0.328234,0.303541,0.0220141,-0.137612,0.020033,-0.207399,-0.428194,-0.508094,0.530493,-0.493899,-547.736
-546.294,0.929671,0.16901,5,31,0,586.313,0.226569,0.355634,-0.395895,0.317821,0.0544355,-0.00621983,0.395921,0.151164,-0.122176,0.210525,-0.248919,0.442168,-0.0281678,0.0129328,-1.57232,0.0676162,-0.143251,-0.439586,0.268131,0.673111,-0.471054,0.451428,0.448143,0.433636,-0.262551,0.201896,-0.031213,0.571174,-0.0222322,0.120718,-0.266421,0.37835,0.0174914,-0.644771,-0.72859,-0.309214,-0.668552,0.658691,0.375172,0.474572,0.0779309,0.27783,-0.798292,0.432851,0.32553,0.627676,0.440038,0.239169,-0.542055,0.525738,0.12746,0.613341,0.440336,0.355221,0.181769,0.239818,-0.0424275,-0.0523401,0.332708,-0.382966,0.0789254,-0.38948,0.166704,0.392027,-0.541481,-0.178115,-0.132213,-0.491197,0.271661,-0.166529,-0.708906,-0.34206,-0.13215,0.0661342,-0.874695,-0.732764,0.0672742,0.341487,0.226569,0.355634,-0.395895,0.317821,0.0544355,-0.00621983,0.395921,0.151164,-0.122176,0.210525,-0.248919,0.442168,-0.0281678,0.0129328,-1.57232,0.0676162,-0.143251,-0.439586,0.268131,0.453618,0.673111,-0.471054,0.451428,0.448143,0.433636,-0.262551,0.201896,-0.031213,0.571174,-0.0222322,0.120718,-0.266421,0.37835,0.0174914,-0.644771,-0.72859,-0.309214,-0.668552,0.658691,-0.550041,-539.142
-548.062,0.881546,0.16901,5,31,0,581.347,0.0993834,0.701588,-0.342763,-0.113376,-0.492465,-0.485667,0.111726,0.051481,0.275646,-0.228662,0.430031,0.201959,-0.116406,-0.171452,-0.0647136,0.362783,-0.263431,-0.342639,-0.0821082,0.0722828,-0.266473,-0.274514,0.210733,-0.0395313,0.0151819,0.151474,0.197143,-0.0343913,0.732711,-0.094147,-0.048263,0.130525,-0.411938,-0.0809925,0.117696,-0.690083,0.317229,0.522375,0.330272,0.55048,0.465917,0.458173,0.223381,0.402756,0.0581652,-0.197055,-0.4541,-0.297426,-0.0244016,-0.566235,0.0852025,0.337453,0.509947,-0.288846,-0.103349,-0.167658,0.815669,0.138169,0.58232,0.222954,-0.458013,0.178832,0.241364,-0.17348,0.59976,-0.159602,0.0714521,-0.699805,-0.361468,0.308665,-0.223832,0.459413,0.35083,0.310124,0.274996,0.276021,-0.519469,0.327998,0.0993834,0.701588,-0.342763,-0.113376,-0.492465,-0.485667,0.111726,0.051481,0.275646,-0.228662,0.430031,0.201959,-0.116406,-0.171452,-0.0647136,0.362783,-0.263431,-0.342639,-0.0821082,0.469083,0.0722828,-0.266473,-0.274514,0.210733,-0.0395313,0.0151819,0.151474,0.197143,-0.0343913,0.732711,-0.094147,-0.048263,0.130525,-0.411938,-0.0809925,0.117696,-0.690083,0.317229,0.522375,-0.527019,-543.337
-547.688,0.975966,0.16901,5,31,0,585.272,0.0116919,0.223299,-0.33473,0.235933,0.486708,0.258421,0.302355,0.182872,-0.307954,0.121246,-0.25419,0.504587,0.281485,-0.0847011,-1.2575,0.158388,-0.549181,-0.590176,0.183256,0.350809,-0.170533,0.364087,0.366826,0.0790136,-0.0720108,0.288027,0.0500582,0.883603,0.0315358,-0.212788,-0.422111,0.403518,0.207617,-0.709157,-0.704564,-0.183782,-0.614668,0.82416,0.40064,0.820954,0.406417,0.393267,-0.556405,0.361666,-0.250112,0.528912,0.297628,0.36654,-0.382215,0.846589,0.360026,0.433021,0.510889,0.184472,0.191557,0.330258,0.194155,-0.0767601,0.370797,-0.00300987,-0.258425,-0.297889,0.0580417,-0.113877,-0.52803,-0.208034,-0.174292,-0.371334,0.255267,-0.205561,-0.54163,-0.14028,-0.197336,0.01181,-0.915482,-0.849398,0.216891,0.31462,0.0116919,0.223299,-0.33473,0.235933,0.486708,0.258421,0.302355,0.182872,-0.307954,0.121246,-0.25419,0.504587,0.281485,-0.0847011,-1.2575,0.158388,-0.549181,-0.590176,0.183256,0.428189,0.350809,-0.170533,0.364087,0.366826,0.0790136,-0.0720108,0.288027,0.0500582,0.883603,0.0315358,-0.212788,-0.422111,0.403518,0.207617,-0.709157,-0.704564,-0.183782,-0.614668,0.82416,-0.75964,-540.659
