# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_5_model
# start_datetime = 2025-08-29 03:55:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/nydm5t31.json
# init = 2 (Default)
# random
#   seed = 14776
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_538uozoqr/poisson_5-20250829005551_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_5.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,raw_gamma.1,raw_gamma.2,raw_gamma.3,raw_gamma.4,raw_gamma.5,raw_gamma.6,raw_gamma.7,raw_gamma.8,raw_gamma.9,raw_gamma.10,raw_gamma.11,raw_gamma.12,raw_gamma.13,raw_gamma.14,raw_gamma.15,raw_gamma.16,raw_gamma.17,raw_gamma.18,raw_gamma.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,delta.1,delta.2,delta.3,delta.4,delta.5,delta.6,delta.7,delta.8,delta.9,delta.10,delta.11,delta.12,delta.13,delta.14,delta.15,delta.16,delta.17,delta.18,delta.19,delta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,gamma.16,gamma.17,gamma.18,gamma.19,gamma.20,log_lik
# Adaptation terminated
# Step size = 0.17844
# Diagonal elements of inverse mass matrix:
# 0.0547156, 0.0416602, 0.105987, 0.0537275, 0.0668542, 0.0930954, 0.0553504, 0.0643759, 0.0683515, 0.0768863, 0.0712667, 0.0534367, 0.0802499, 0.0732926, 0.17788, 0.0565885, 0.114396, 0.105977, 0.0769875, 0.0800898, 0.113347, 0.0679646, 0.0602051, 0.0737439, 0.0900126, 0.0716764, 0.0888413, 0.0764068, 0.0570794, 0.0976117, 0.0753827, 0.0883262, 0.0950517, 0.132333, 0.133296, 0.195429, 0.122575, 0.0592421, 0.0675493, 0.0513425, 0.0662866, 0.068217, 0.0968459, 0.053845, 0.0744051, 0.0658985, 0.0712556, 0.0805926, 0.128887, 0.0814022, 0.0692489, 0.0703804, 0.0581264, 0.092493, 0.0813276, 0.101746, 0.0571933, 0.0748882, 0.065178, 0.110018, 0.106214, 0.101297, 0.0699443, 0.0745194, 0.0889251, 0.122252, 0.0834505, 0.173008, 0.094745, 0.0883753, 0.118629, 0.0887045, 0.0815196, 0.0652107, 0.0983405, 0.12318, 0.110542, 0.0736184
-549.066,0.94068,0.17844,5,31,0,588.275,0.139911,0.587799,-0.553277,0.267865,-0.253122,-0.303475,0.152228,-0.104818,0.0886989,-0.210124,0.484559,0.442616,0.141274,-0.418011,-1.76035,0.269377,-0.0372256,0.301454,0.0611681,0.654463,-0.131536,0.544298,-0.0687673,-0.27946,-0.661109,0.333325,-0.084253,0.653725,0.306251,0.116251,0.138928,0.0102241,-0.127172,-0.768338,-0.186736,-0.315729,-0.641531,0.807363,0.508052,0.287939,0.163181,0.524821,-0.301245,0.49871,0.58949,0.180611,-0.506255,-0.119276,-0.743047,0.0376882,0.20799,0.361575,0.553514,-0.0454636,-0.693244,0.190006,0.213976,-0.262486,0.500456,0.218334,-0.818534,-0.248591,-0.358366,0.195046,0.194108,0.393985,0.0523635,-1.20452,-0.159002,0.0106094,-0.513304,0.234332,-0.052989,0.0302247,-0.5465,-0.091036,-0.139939,0.205499,0.139911,0.587799,-0.553277,0.267865,-0.253122,-0.303475,0.152228,-0.104818,0.0886989,-0.210124,0.484559,0.442616,0.141274,-0.418011,-1.76035,0.269377,-0.0372256,0.301454,0.0611681,0.703454,0.654463,-0.131536,0.544298,-0.0687673,-0.27946,-0.661109,0.333325,-0.084253,0.653725,0.306251,0.116251,0.138928,0.0102241,-0.127172,-0.768338,-0.186736,-0.315729,-0.641531,0.807363,-0.300196,-541.327
-557.463,0.911101,0.17844,5,31,0,601.111,-0.0242941,0.711733,-0.122014,0.403375,-0.34363,-0.944075,-0.0110473,0.48458,-0.317084,0.476341,-0.118231,0.365037,-0.236154,0.290386,-0.414434,0.453194,-0.310996,-1.19258,0.335905,-0.286041,-0.46747,-0.0844235,0.0211802,0.0713489,0.330099,0.14046,0.138475,0.347634,0.166244,0.217747,-0.356885,0.513431,0.26705,0.137692,-0.415216,-0.818879,-0.0419681,0.966781,0.220215,0.610927,0.4264,0.0866439,-1.17721,0.223225,-0.340836,0.38214,0.481031,-0.430011,-0.278742,-0.124423,-0.0672592,0.36322,0.173701,-0.0665574,0.745412,-0.0191275,0.643847,0.427296,0.552572,0.0309535,0.123808,-0.690396,0.691315,-0.0838724,-0.405073,-0.428088,-0.240029,-0.330313,0.0381964,-0.118836,-0.627332,0.409281,-0.159667,-0.0364934,-0.14081,-0.0386049,-0.163642,0.223022,-0.0242941,0.711733,-0.122014,0.403375,-0.34363,-0.944075,-0.0110473,0.48458,-0.317084,0.476341,-0.118231,0.365037,-0.236154,0.290386,-0.414434,0.453194,-0.310996,-1.19258,0.335905,0.51399,-0.286041,-0.46747,-0.0844235,0.0211802,0.0713489,0.330099,0.14046,0.138475,0.347634,0.166244,0.217747,-0.356885,0.513431,0.26705,0.137692,-0.415216,-0.818879,-0.0419681,0.966781,-0.84726,-550.408
-559.356,0.980088,0.17844,5,31,0,600.845,0.340627,0.439824,-0.721137,-0.0509249,0.307765,0.412128,0.53067,-0.284435,0.22095,-0.418568,0.387003,-0.118264,0.403444,-0.62922,-0.733956,0.0546955,-0.673066,-0.295817,0.0100953,0.830685,-0.0791674,0.306305,0.418063,0.277558,-0.427755,0.332728,0.13955,0.705683,0.511675,-0.24219,0.12827,0.156403,-0.820038,-1.36233,-0.0863593,-0.26282,-0.0769408,0.447759,0.485634,0.684772,-0.0648377,-0.376182,0.415962,0.571154,0.603895,0.414405,-0.426979,0.344742,-0.0512802,0.30703,0.280983,0.654008,0.794766,-0.299424,-0.680703,-0.395557,0.402735,-0.258054,0.371391,-0.358369,-0.313846,0.301562,-0.327691,0.0941178,0.153107,-0.163664,0.0728478,-0.894342,-0.148291,0.337772,-0.688227,-0.394427,0.0606244,0.270478,-0.484315,0.0773929,-0.281237,0.320299,0.340627,0.439824,-0.721137,-0.0509249,0.307765,0.412128,0.53067,-0.284435,0.22095,-0.418568,0.387003,-0.118264,0.403444,-0.62922,-0.733956,0.0546955,-0.673066,-0.295817,0.0100953,0.818185,0.830685,-0.0791674,0.306305,0.418063,0.277558,-0.427755,0.332728,0.13955,0.705683,0.511675,-0.24219,0.12827,0.156403,-0.820038,-1.36233,-0.0863593,-0.26282,-0.0769408,0.447759,-0.897073,-551.573
-555.256,0.877993,0.17844,5,31,0,601.765,0.372029,0.565641,-0.311911,0.10739,-0.373703,-0.652847,0.30443,0.355116,-0.159395,0.449197,-0.251469,-0.0915132,-0.409628,-0.216872,-0.975715,0.203309,0.40838,-0.171873,0.23793,0.461084,-0.161538,0.0171117,0.199929,-0.37362,0.299399,0.257845,0.182288,0.522611,0.447592,0.023033,-0.0338692,0.209323,0.441834,-0.47382,-0.817443,-0.668917,-0.358907,0.735203,0.375893,0.636627,0.503677,0.824682,-0.357902,0.650048,0.326604,-0.0529286,0.363913,0.000797374,-0.407757,0.203391,-0.123433,0.73771,0.290172,0.662743,-0.250222,0.180522,0.709094,0.104717,0.167014,-0.160238,-0.643423,-0.0607545,0.541499,0.0722352,-0.348067,-0.643783,0.0919048,-1.18422,-0.157787,-0.508605,0.0706583,-0.0432115,-0.285814,0.434685,-0.84474,-0.552043,-0.14512,0.595732,0.372029,0.565641,-0.311911,0.10739,-0.373703,-0.652847,0.30443,0.355116,-0.159395,0.449197,-0.251469,-0.0915132,-0.409628,-0.216872,-0.975715,0.203309,0.40838,-0.171873,0.23793,0.611503,0.461084,-0.161538,0.0171117,0.199929,-0.37362,0.299399,0.257845,0.182288,0.522611,0.447592,0.023033,-0.0338692,0.209323,0.441834,-0.47382,-0.817443,-0.668917,-0.358907,0.735203,-0.909137,-547.613
-560.781,0.958906,0.17844,5,31,0,590.752,0.419883,0.609838,-0.170054,0.1023,-0.120942,-0.466813,0.390233,0.427341,-0.293293,0.440936,-0.40513,-0.324541,-0.62137,-0.266009,-0.927782,0.210455,0.596878,-0.120945,0.21149,0.258837,-0.186296,-0.156391,0.357893,-0.157727,0.317306,0.444441,0.278957,0.471653,0.463174,0.11066,-0.131855,0.19706,0.220427,-0.612212,-0.401355,-0.304467,-0.32273,0.683486,0.424552,0.584451,0.436037,0.699888,-0.250988,0.724741,0.509645,0.265304,0.240775,0.115127,-0.511632,0.0568877,-0.0163809,0.694257,0.235659,0.124228,-0.385297,0.661362,0.761965,-0.177392,-0.0304496,-0.062834,-1.05686,0.0864806,0.278196,-0.0169779,-0.642606,-0.675653,-0.126337,-1.01899,-0.275934,-0.4954,-0.152257,-0.105229,-0.0049053,0.365855,-0.782529,-0.35215,-0.420757,0.694952,0.419883,0.609838,-0.170054,0.1023,-0.120942,-0.466813,0.390233,0.427341,-0.293293,0.440936,-0.40513,-0.324541,-0.62137,-0.266009,-0.927782,0.210455,0.596878,-0.120945,0.21149,0.307527,0.258837,-0.186296,-0.156391,0.357893,-0.157727,0.317306,0.444441,0.278957,0.471653,0.463174,0.11066,-0.131855,0.19706,0.220427,-0.612212,-0.401355,-0.304467,-0.32273,0.683486,-1.53086,-553.223
-563.286,0.94099,0.17844,5,31,0,604.46,-0.0515518,0.710593,0.000962789,0.13238,0.0560392,-0.275142,0.306276,-0.297099,0.130251,0.0397577,-0.0863487,0.301648,0.73788,-0.168849,-0.891656,0.593822,-0.888623,-0.842678,-0.0256425,0.109145,-0.443211,0.110729,0.04135,0.678456,-0.407351,-0.132251,0.382293,0.0261931,-0.00868315,0.0924749,0.255821,0.495822,-0.26864,0.297179,0.125862,-0.106288,-0.411046,0.447774,0.00645901,0.822739,0.0994517,0.156743,-0.186205,-0.0576592,-0.219065,0.634791,-0.0816197,-0.0261568,-0.289648,-0.20578,0.181431,0.826531,-0.159074,-0.582039,0.188586,-0.139546,0.237079,0.0516823,0.246431,0.31685,0.415481,-0.295377,0.0349008,-0.551078,0.443729,0.228883,-0.328673,-0.272697,0.196959,0.407448,-0.770233,-0.549312,-0.378845,0.0505391,-0.0807863,-0.624056,-0.177823,0.308822,-0.0515518,0.710593,0.000962789,0.13238,0.0560392,-0.275142,0.306276,-0.297099,0.130251,0.0397577,-0.0863487,0.301648,0.73788,-0.168849,-0.891656,0.593822,-0.888623,-0.842678,-0.0256425,0.51798,0.109145,-0.443211,0.110729,0.04135,0.678456,-0.407351,-0.132251,0.382293,0.0261931,-0.00868315,0.0924749,0.255821,0.495822,-0.26864,0.297179,0.125862,-0.106288,-0.411046,0.447774,-1.28563,-557.552
