# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/_5y75kkp.json
# init = 2 (Default)
# random
#   seed = 23663
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_32lz8foy2/poisson_3-20250829005405_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.237853
# Diagonal elements of inverse mass matrix:
# 0.123185, 0.13947, 0.16491, 0.173672, 0.315837, 0.181963, 0.17938, 0.0964045, 0.204934, 0.2112, 0.136398, 0.203641, 0.112136, 0.195955, 0.14076, 0.370587, 0.212016, 0.111376, 0.21192, 0.123053, 0.242058, 0.198695, 0.210384, 0.200671, 0.278886, 0.262542, 0.183828, 0.128093, 0.175549, 0.14605, 0.151568, 0.203267, 0.20394, 0.261534, 0.200522, 0.159135, 0.151014, 0.185239, 0.142404
-144.389,0.990389,0.237853,4,15,0,164.622,0.78624,1.17188,-0.252647,1.09992,-1.59204,0.14228,0.0703049,0.374856,0.00365047,-0.771132,0.0720056,0.228923,0.457641,-0.454934,1.35212,-0.909004,-0.925992,0.963389,-0.446536,-0.391711,-0.819734,-1.74454,-0.459103,-0.887495,-0.14764,0.0519767,-0.263626,0.937124,0.283673,0.876724,-0.795584,0.381759,0.193085,-0.985737,-0.0604957,0.155066,0.164868,-0.652859,-0.354285,0.78624,1.17188,-0.252647,1.09992,-1.59204,0.14228,0.0703049,0.374856,0.00365047,-0.771132,0.0720056,0.228923,0.457641,-0.454934,1.35212,-0.909004,-0.925992,0.963389,-0.446536,-1.37093,-134.011
-136.146,0.97148,0.237853,4,15,0,163.842,0.573137,0.932008,-0.516378,0.555338,-0.353527,-0.48681,-0.328868,0.403103,0.30659,-1.20992,-0.351963,-0.187215,0.381776,-0.181013,0.829279,-0.663684,-0.905837,0.817478,0.367965,-0.25248,0.189272,-1.21399,-0.92369,0.371724,-0.469595,0.142073,0.681266,0.961604,0.225769,0.442377,-0.0364315,0.157086,0.222269,-1.32329,-0.984218,0.277655,0.256546,0.0719247,0.135531,0.573137,0.932008,-0.516378,0.555338,-0.353527,-0.48681,-0.328868,0.403103,0.30659,-1.20992,-0.351963,-0.187215,0.381776,-0.181013,0.829279,-0.663684,-0.905837,0.817478,0.367965,0.0185406,-128.918
-135.817,0.912101,0.237853,4,15,0,152.795,0.893425,0.550081,-0.0747411,-0.135459,-0.531429,-0.253349,-0.218268,0.413381,-0.546741,0.468306,-0.218102,0.0401193,-0.28484,-0.0778774,1.11791,-1.45003,-0.969939,0.722632,0.508414,-0.216968,-0.0673389,-0.103259,-0.788945,-0.31221,-0.470445,-0.240229,-0.923213,0.576785,-0.226791,0.225835,-0.249141,0.397201,0.465956,0.00209554,-0.146152,0.572387,0.38403,0.726662,-0.202474,0.893425,0.550081,-0.0747411,-0.135459,-0.531429,-0.253349,-0.218268,0.413381,-0.546741,0.468306,-0.218102,0.0401193,-0.28484,-0.0778774,1.11791,-1.45003,-0.969939,0.722632,0.508414,0.0465102,-130.182
-141.287,0.923447,0.237853,4,15,0,162.833,0.585418,0.473073,-0.38522,0.378178,-0.698827,-0.173799,-0.665225,0.492199,0.518193,-0.983348,0.0502074,0.0729384,0.0787649,0.383261,0.140325,-0.738692,0.154146,0.986942,-0.849672,-0.202202,-0.652517,-0.391162,-1.17073,0.78232,-0.465725,-0.997086,-1.01463,0.792723,0.525517,0.524871,0.34445,-1.46914,0.769353,-0.85258,0.198637,0.246763,0.445499,0.0235668,0.556012,0.585418,0.473073,-0.38522,0.378178,-0.698827,-0.173799,-0.665225,0.492199,0.518193,-0.983348,0.0502074,0.0729384,0.0787649,0.383261,0.140325,-0.738692,0.154146,0.986942,-0.849672,0.181136,-133.302
-148.55,0.887823,0.237853,4,15,0,170.143,0.261224,0.408187,-0.484818,0.0531387,-1.52258,0.738065,0.478543,0.637261,0.361297,-1.93966,0.172523,0.624841,0.632689,-0.463751,0.774839,-0.557417,-0.631501,0.485785,0.495785,-0.000222345,0.617062,-0.388218,-0.486373,-0.667369,-0.224148,0.110709,-0.386544,0.19278,-0.984257,-0.674296,0.187065,0.749921,-1.30779,0.0425236,-0.2867,0.368929,0.137203,-0.799398,0.130661,0.261224,0.408187,-0.484818,0.0531387,-1.52258,0.738065,0.478543,0.637261,0.361297,-1.93966,0.172523,0.624841,0.632689,-0.463751,0.774839,-0.557417,-0.631501,0.485785,0.495785,-0.524444,-140.16
-149.876,0.887405,0.237853,4,15,0,168.985,1.00356,0.818321,0.229195,0.00832954,-0.782626,-0.882474,-0.485882,0.735224,-0.428422,0.581328,0.0165269,-0.505738,-0.0386862,-0.605749,0.529127,-0.998731,-0.352411,1.78925,-0.782933,-0.389562,-0.799597,-0.874862,-0.109708,0.671941,-2.0266,-1.10656,-0.352469,0.535827,0.832976,0.736257,0.195909,-2.08158,0.740538,-0.883022,0.0457349,-0.790494,0.481047,0.924746,0.319727,1.00356,0.818321,0.229195,0.00832954,-0.782626,-0.882474,-0.485882,0.735224,-0.428422,0.581328,0.0165269,-0.505738,-0.0386862,-0.605749,0.529127,-0.998731,-0.352411,1.78925,-0.782933,0.152789,-136.489
-137.935,1,0.237853,4,15,0,167.191,0.296206,0.647174,0.58467,-0.740601,-0.192162,-0.672386,-0.417071,0.216087,-0.351589,-1.03837,0.56776,-0.374004,0.38407,-0.315999,0.421908,-0.424264,-0.47639,1.42631,0.142775,-0.471389,0.0690478,-0.351209,-0.728239,0.926374,-1.70297,-0.330576,0.685676,0.567014,0.430835,0.674404,-0.394212,-0.476742,-0.157448,-0.14167,-0.582219,-0.0379765,-0.216418,0.39982,-0.0376969,0.296206,0.647174,0.58467,-0.740601,-0.192162,-0.672386,-0.417071,0.216087,-0.351589,-1.03837,0.56776,-0.374004,0.38407,-0.315999,0.421908,-0.424264,-0.47639,1.42631,0.142775,0.315877,-131.028
-149.75,0.984512,0.237853,4,15,0,169.084,0.608775,0.166557,0.304599,-1.14112,-0.474299,-0.615576,0.160599,0.790748,-0.0702178,0.149431,0.362322,-0.321931,-0.118527,-1.28262,1.53978,-1.79206,-0.701426,1.76211,0.452611,-0.424318,-0.365997,-0.549369,-0.824702,0.346921,-0.972561,-0.165059,-0.0104893,0.286767,0.357047,0.566298,-1.1718,-1.0985,-0.0527575,-0.951173,0.165463,-0.551907,-0.457863,0.825612,-0.372043,0.608775,0.166557,0.304599,-1.14112,-0.474299,-0.615576,0.160599,0.790748,-0.0702178,0.149431,0.362322,-0.321931,-0.118527,-1.28262,1.53978,-1.79206,-0.701426,1.76211,0.452611,0.220246,-138.689
