# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/_5y75kkp.json
# init = 2 (Default)
# random
#   seed = 23663
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_32lz8foy2/poisson_3-20250829005405_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.243946
# Diagonal elements of inverse mass matrix:
# 0.133371, 0.132493, 0.207102, 0.171553, 0.273998, 0.157359, 0.196761, 0.138535, 0.190934, 0.225047, 0.169151, 0.211929, 0.143379, 0.150978, 0.120441, 0.439684, 0.176157, 0.102539, 0.214563, 0.131119, 0.258192, 0.241982, 0.216121, 0.159766, 0.251362, 0.249702, 0.15989, 0.118791, 0.17364, 0.158707, 0.144532, 0.219277, 0.182335, 0.23564, 0.152576, 0.152691, 0.17175, 0.198523, 0.121024
-142.148,0.975367,0.243946,4,15,0,157.91,1.02521,0.211114,0.133319,0.955161,-1.46294,0.304008,-0.628372,0.117614,-0.104765,-0.430082,0.388574,0.18366,0.398331,-0.589608,0.0791104,-0.63616,-1.08992,1.51739,0.11928,0.0114913,-0.983874,-1.982,0.186751,-0.102898,-1.31663,-0.327802,-0.178327,0.534695,-0.296542,-0.0921775,0.105169,-0.133809,-0.31927,-0.588986,-0.224758,0.157143,0.197783,0.595858,0.0385356,1.02521,0.211114,0.133319,0.955161,-1.46294,0.304008,-0.628372,0.117614,-0.104765,-0.430082,0.388574,0.18366,0.398331,-0.589608,0.0791104,-0.63616,-1.08992,1.51739,0.11928,-0.490924,-133.341
-141.274,0.80851,0.243946,4,15,0,166.182,0.488817,0.411039,-0.484289,0.110842,-1.39577,-0.0820668,-0.186919,0.856627,0.418662,-0.0866214,-0.164433,-0.258657,0.31062,-0.0504006,0.724433,0.419691,0.0666518,1.44778,-0.417812,-0.598751,-1.19258,-1.19881,0.26845,-0.0438389,0.168856,-0.740357,-0.370268,-0.113407,-0.0752423,0.0236389,-0.229111,-0.285706,0.605377,0.0805093,-0.24661,-0.211589,0.70338,-0.595899,-0.00283613,0.488817,0.411039,-0.484289,0.110842,-1.39577,-0.0820668,-0.186919,0.856627,0.418662,-0.0866214,-0.164433,-0.258657,0.31062,-0.0504006,0.724433,0.419691,0.0666518,1.44778,-0.417812,-2.12819,-135.165
-140.569,0.977319,0.243946,4,15,0,164.689,0.304482,0.126027,-0.408724,0.500696,-1.698,-0.623483,-0.00726678,0.841673,0.53878,-0.458254,0.0471547,-0.388862,0.125071,-0.130925,0.351327,-0.140832,-0.00215922,0.947861,0.519897,-0.340946,-1.28014,-0.423941,0.146095,-0.179208,-0.254795,-0.839574,-0.703034,0.161121,-0.514806,-0.0828406,0.0851803,-0.301516,1.06277,0.330429,0.217617,0.151653,0.654872,-0.716933,-0.0578077,0.304482,0.126027,-0.408724,0.500696,-1.698,-0.623483,-0.00726678,0.841673,0.53878,-0.458254,0.0471547,-0.388862,0.125071,-0.130925,0.351327,-0.140832,-0.00215922,0.947861,0.519897,-0.444467,-134.365
-139.735,0.905855,0.243946,4,15,0,163.31,0.405211,0.18327,-0.550362,0.418353,-1.48451,-0.56275,0.0407189,0.635982,0.648705,-0.55058,0.10942,-0.442186,0.0336879,-0.101118,0.393883,-0.112914,0.1423,1.24423,0.446596,-0.359681,-1.36165,-0.433851,0.219819,-0.190531,-0.362932,-0.864542,-0.638259,0.0374132,-0.455108,-0.0759036,0.00571739,-0.421452,0.94387,0.11768,0.337072,0.160038,0.800229,-0.693609,-0.080901,0.405211,0.18327,-0.550362,0.418353,-1.48451,-0.56275,0.0407189,0.635982,0.648705,-0.55058,0.10942,-0.442186,0.0336879,-0.101118,0.393883,-0.112914,0.1423,1.24423,0.446596,-0.897939,-133.442
-138.136,0.987173,0.243946,4,15,0,155.071,0.453385,0.630823,-0.816891,0.385651,-1.49627,-0.545854,0.00486429,0.563628,0.176541,-1.78893,-0.176382,0.375569,0.0479914,0.703832,0.11935,-0.337166,-0.0737365,1.33446,0.367091,0.0438974,-0.661289,-0.965893,-0.335836,0.259717,-0.845434,-0.640097,-0.528697,0.297901,-0.464119,0.185207,0.07687,-1.10419,0.916908,-0.734963,-0.246138,0.466132,0.429956,-0.622664,-0.217057,0.453385,0.630823,-0.816891,0.385651,-1.49627,-0.545854,0.00486429,0.563628,0.176541,-1.78893,-0.176382,0.375569,0.0479914,0.703832,0.11935,-0.337166,-0.0737365,1.33446,0.367091,0.072049,-129.625
-138.542,0.969411,0.243946,4,15,0,161.121,0.917694,0.771928,-0.318603,0.506842,-0.944747,-0.179662,0.0474923,1.38329,0.703085,-0.67201,-0.385107,0.0478749,-0.00127819,0.0977619,0.281741,-0.980765,-1.04331,0.890774,-0.515889,-0.944147,0.440277,-0.243561,-0.625344,-1.02139,-1.68312,-0.727736,-0.230711,-0.134256,-0.639836,0.0468243,0.265509,-0.180371,0.360883,-0.465423,-0.376667,-0.220762,0.193821,0.294561,0.496141,0.917694,0.771928,-0.318603,0.506842,-0.944747,-0.179662,0.0474923,1.38329,0.703085,-0.67201,-0.385107,0.0478749,-0.00127819,0.0977619,0.281741,-0.980765,-1.04331,0.890774,-0.515889,-0.607113,-130.358
