# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_1_model
# start_datetime = 2025-08-29 03:52:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/m6d1as3o.json
# init = 2 (Default)
# random
#   seed = 26640
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_1wg4df8n4/poisson_1-20250829005241_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_1.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.239691
# Diagonal elements of inverse mass matrix:
# 0.0483954, 0.0445667, 0.0388206, 0.0357235, 0.0293201, 0.0343623, 0.0373828, 0.051536, 0.0349888, 0.0382843, 0.0328143, 0.0415009, 0.0464004, 0.0417217, 0.0359137, 0.0405204, 0.0384205, 0.0426571, 0.0362446
-281.835,0.985656,0.239691,4,15,0,291.42,0.472498,-0.383292,0.374078,-0.0435181,0.431348,-0.201985,-0.0427401,0.225554,0.102332,-0.277691,-0.0180361,-0.342888,-0.0493906,-0.307054,-0.17762,-0.168284,0.155972,-0.0355488,-0.300313,0.472498,-0.383292,0.374078,-0.0435181,0.431348,-0.201985,-0.0427401,0.225554,0.102332,-0.277691,-0.0180361,-0.342888,-0.0493906,-0.307054,-0.17762,-0.168284,0.155972,-0.0355488,-0.300313,0.586578,-281.2
-281.797,0.92755,0.239691,4,15,0,287.821,0.282517,-0.633926,0.538388,0.220744,0.52407,-0.324154,-0.253478,0.48228,-0.12881,-0.317981,0.251361,-0.274044,-0.214693,0.336632,-0.099023,-0.471432,0.156475,-0.260054,-0.213198,0.282517,-0.633926,0.538388,0.220744,0.52407,-0.324154,-0.253478,0.48228,-0.12881,-0.317981,0.251361,-0.274044,-0.214693,0.336632,-0.099023,-0.471432,0.156475,-0.260054,-0.213198,0.398327,-280.656
-285.694,0.814269,0.239691,4,15,0,291.576,0.377644,-0.417464,0.521803,-0.152723,0.47857,-0.214249,-0.514326,-0.0500009,0.483903,-0.303618,0.460109,-0.441781,0.325954,-0.3603,0.43101,-0.211636,-0.273468,-0.123375,-0.337092,0.377644,-0.417464,0.521803,-0.152723,0.47857,-0.214249,-0.514326,-0.0500009,0.483903,-0.303618,0.460109,-0.441781,0.325954,-0.3603,0.43101,-0.211636,-0.273468,-0.123375,-0.337092,0.32104,-284.415
-282.994,0.846043,0.239691,4,15,0,292.738,0.187771,-0.465292,0.118245,0.0491359,0.539139,-0.0741196,-0.407213,0.169485,0.15671,-0.150999,0.0374024,-0.446196,0.26317,0.226636,0.317862,-0.298049,-0.196437,0.0981564,-0.516433,0.187771,-0.465292,0.118245,0.0491359,0.539139,-0.0741196,-0.407213,0.169485,0.15671,-0.150999,0.0374024,-0.446196,0.26317,0.226636,0.317862,-0.298049,-0.196437,0.0981564,-0.516433,0.391028,-282.178
-281.486,0.907886,0.239691,4,15,0,287.344,0.565839,-0.489068,0.613114,0.169076,0.352984,-0.302401,-0.112964,0.072268,0.195268,-0.509796,0.498451,-0.298356,-0.0056164,-0.12154,0.17134,-0.427775,0.215456,-0.135294,-0.271819,0.565839,-0.489068,0.613114,0.169076,0.352984,-0.302401,-0.112964,0.072268,0.195268,-0.509796,0.498451,-0.298356,-0.0056164,-0.12154,0.17134,-0.427775,0.215456,-0.135294,-0.271819,-0.179165,-280.387
-284.877,0.984557,0.239691,4,15,0,290.297,0.146044,-0.675281,0.55571,0.391792,0.492972,-0.260919,0.0958714,-0.0908051,0.312192,-0.268397,0.0634137,-0.594879,0.0561404,-0.141613,0.415282,-0.19782,-0.184878,-0.241841,-0.403058,0.146044,-0.675281,0.55571,0.391792,0.492972,-0.260919,0.0958714,-0.0908051,0.312192,-0.268397,0.0634137,-0.594879,0.0561404,-0.141613,0.415282,-0.19782,-0.184878,-0.241841,-0.403058,0.530073,-283.734
-281.697,1,0.239691,4,15,0,292.909,0.527063,-0.181875,0.426386,-0.0586297,0.55396,-0.149045,-0.557791,0.0439667,-0.0906563,0.0364507,0.334407,-0.349604,0.249587,0.0432897,0.0801321,-0.519534,0.151936,0.0164392,-0.460334,0.527063,-0.181875,0.426386,-0.0586297,0.55396,-0.149045,-0.557791,0.0439667,-0.0906563,0.0364507,0.334407,-0.349604,0.249587,0.0432897,0.0801321,-0.519534,0.151936,0.0164392,-0.460334,-0.0961492,-280.719
-280.837,0.99739,0.239691,4,15,0,287.487,0.17706,-0.681514,0.578003,0.0426744,0.461583,-0.430183,0.1258,0.351201,0.297026,-0.241429,0.248572,-0.368762,-0.176789,0.054087,0.209224,-0.172488,0.114871,-0.323584,-0.333402,0.17706,-0.681514,0.578003,0.0426744,0.461583,-0.430183,0.1258,0.351201,0.297026,-0.241429,0.248572,-0.368762,-0.176789,0.054087,0.209224,-0.172488,0.114871,-0.323584,-0.333402,0.0680499,-279.812
