# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/3m0q3u7g.json
# init = 2 (Default)
# random
#   seed = 65791
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3rrw_5cyf/poisson_3-20250829005421_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.200266
# Diagonal elements of inverse mass matrix:
# 0.0144569, 0.0236129, 0.0165751, 0.0230919, 0.0150406, 0.0220542, 0.0218644, 0.0261494, 0.021378, 0.0207117, 0.0196266, 0.0203279, 0.0167437, 0.0245716, 0.0171198, 0.0249131, 0.0200406, 0.019958, 0.0249962, 0.0220048, 0.0162261, 0.0260418, 0.0280092, 0.0258914, 0.0264924, 0.0196539, 0.026088, 0.0264787, 0.0188868, 0.0271637, 0.0185451, 0.0174991, 0.0163, 0.0230595, 0.0185214, 0.019212, 0.0187491, 0.0114186, 0.0254599
-1070.45,0.906703,0.200266,5,31,0,1091.14,0.380064,-0.22676,0.197475,-0.228088,0.430786,-0.21542,-0.154812,-0.329626,0.20131,-0.0895079,0.0445815,-0.12241,0.327008,-0.217493,-0.000361484,-0.15677,-0.0468542,0.145748,-0.0548421,0.205538,0.391322,0.0855126,-0.0774117,-0.0649121,-0.0450135,0.308091,-0.0841106,-0.0927132,0.407708,-0.0443803,0.537975,0.401402,0.404251,-0.173076,0.300419,0.0708656,0.289588,0.536878,0.0998042,0.380064,-0.22676,0.197475,-0.228088,0.430786,-0.21542,-0.154812,-0.329626,0.20131,-0.0895079,0.0445815,-0.12241,0.327008,-0.217493,-0.000361484,-0.15677,-0.0468542,0.145748,-0.0548421,0.115973,-1069.18
-1078.77,0.863053,0.200266,4,15,0,1103.11,-0.0978141,0.0818902,0.3036,0.0274734,0.223608,-0.255144,-0.0406572,-0.200663,-0.402013,0.293729,0.122271,0.0700048,0.184875,-0.0517263,-0.0285765,-0.258197,0.0363427,-0.0394877,-0.194617,0.211616,0.871742,-0.0506657,0.112672,-0.0942462,0.173605,0.128936,-0.216661,-0.381869,0.132899,-0.298155,0.123752,0.266112,0.528802,0.442932,0.310443,0.0669251,0.113107,0.775527,0.0880207,-0.0978141,0.0818902,0.3036,0.0274734,0.223608,-0.255144,-0.0406572,-0.200663,-0.402013,0.293729,0.122271,0.0700048,0.184875,-0.0517263,-0.0285765,-0.258197,0.0363427,-0.0394877,-0.194617,0.225101,-1077.2
-1067.52,0.942747,0.200266,4,15,0,1092.72,0.0556649,-0.0376653,0.377268,-0.201148,0.336283,-0.0710416,0.0750351,-0.280152,-0.177973,-0.037332,-0.000433077,0.0441009,0.157502,0.0162758,0.149059,-0.288717,-0.0426149,-0.160826,-0.177715,0.226014,0.641012,0.109131,0.0582954,-0.179128,0.0370888,0.327287,-0.171511,-0.298207,0.290056,-0.313126,0.182175,0.504095,0.617012,0.147668,0.383252,0.174072,0.182288,0.766829,-0.0215589,0.0556649,-0.0376653,0.377268,-0.201148,0.336283,-0.0710416,0.0750351,-0.280152,-0.177973,-0.037332,-0.000433077,0.0441009,0.157502,0.0162758,0.149059,-0.288717,-0.0426149,-0.160826,-0.177715,0.264431,-1066.01
-1074.73,0.943849,0.200266,4,15,0,1094.3,0.0908973,-0.00926784,0.154359,-0.12655,0.323705,-0.221023,-0.0746423,-0.149068,0.253491,-0.113704,0.222382,-0.0669708,0.159479,-0.066299,0.177638,-0.347849,0.133879,-0.234828,-0.314623,0.0163098,0.837373,-0.313426,-0.0426427,-0.0605259,0.237931,0.378155,-0.0637433,-0.31386,-0.026266,-0.271075,0.268099,0.255596,0.443789,0.103277,0.407239,0.129437,0.0679532,0.662179,0.0523206,0.0908973,-0.00926784,0.154359,-0.12655,0.323705,-0.221023,-0.0746423,-0.149068,0.253491,-0.113704,0.222382,-0.0669708,0.159479,-0.066299,0.177638,-0.347849,0.133879,-0.234828,-0.314623,0.208994,-1073.29
-1069.89,0.991865,0.200266,4,15,0,1092.22,0.143424,-0.0324405,0.213384,-0.000178726,0.244592,-0.203516,0.139452,-0.375408,0.0408811,0.019729,0.225454,-0.148724,0.296771,-0.0882218,0.176112,-0.185562,-0.0901944,-0.0867522,-0.31114,0.00291446,0.749148,-0.246743,-0.0111733,-0.00703991,0.253912,0.321575,-0.285628,-0.240351,-0.0445419,-0.305186,0.225343,0.179218,0.538981,-0.0729002,0.114315,0.0995622,0.0512793,0.735799,0.103721,0.143424,-0.0324405,0.213384,-0.000178726,0.244592,-0.203516,0.139452,-0.375408,0.0408811,0.019729,0.225454,-0.148724,0.296771,-0.0882218,0.176112,-0.185562,-0.0901944,-0.0867522,-0.31114,0.0223385,-1068.56
-1072.21,0.983913,0.200266,4,15,0,1084.24,0.0925219,-0.0246146,0.360911,-0.0391422,0.322832,-0.23921,0.104359,-0.403327,-0.12912,0.0966171,0.305146,0.0310922,0.262604,-0.19477,0.138151,-0.0507046,-0.195569,-0.19474,-0.289558,-0.0620479,0.588956,-0.0981526,-0.307188,0.0379849,0.237763,0.28496,-0.3347,0.0623357,0.199136,-0.335307,0.237461,0.310559,0.581076,0.184747,0.0292797,-0.0538504,0.114834,0.764483,0.313638,0.0925219,-0.0246146,0.360911,-0.0391422,0.322832,-0.23921,0.104359,-0.403327,-0.12912,0.0966171,0.305146,0.0310922,0.262604,-0.19477,0.138151,-0.0507046,-0.195569,-0.19474,-0.289558,0.0465224,-1070.72
