# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = poisson_3_model
# start_datetime = 2025-08-29 03:54:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/3m0q3u7g.json
# init = 2 (Default)
# random
#   seed = 65791
# output
#   file = /var/folders/67/qnnhzk_15ydg7t3gr6_lmx8r0000gq/T/tmp6x7vzfzz/poisson_3rrw_5cyf/poisson_3-20250829005421_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=poisson_3.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,raw_alpha.1,raw_alpha.2,raw_alpha.3,raw_alpha.4,raw_alpha.5,raw_alpha.6,raw_alpha.7,raw_alpha.8,raw_alpha.9,raw_alpha.10,raw_alpha.11,raw_alpha.12,raw_alpha.13,raw_alpha.14,raw_alpha.15,raw_alpha.16,raw_alpha.17,raw_alpha.18,raw_alpha.19,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,log_lik
# Adaptation terminated
# Step size = 0.219468
# Diagonal elements of inverse mass matrix:
# 0.0153326, 0.0241459, 0.0175647, 0.0221649, 0.0149862, 0.0242049, 0.0193289, 0.0298409, 0.0208639, 0.0183089, 0.0212495, 0.0242554, 0.0165574, 0.0216611, 0.0197569, 0.0251977, 0.0188962, 0.0197937, 0.0271109, 0.0229344, 0.012366, 0.0249126, 0.0204316, 0.0346536, 0.0225283, 0.0194137, 0.0362721, 0.0229317, 0.0170525, 0.0280201, 0.02064, 0.016623, 0.0165573, 0.0240558, 0.0180539, 0.0236746, 0.0213802, 0.0114066, 0.0210296
-1074.74,0.992178,0.219468,4,15,0,1095.64,-0.000818776,-0.0291766,0.168474,-0.060636,0.341726,-0.222602,0.0455013,-0.27973,0.149062,0.00472911,0.235113,-0.106459,0.174395,-0.132089,0.168777,-0.399612,0.161145,-0.344897,0.00213328,-0.0519272,0.420791,-0.0847969,-0.0944284,0.235226,0.0229372,0.250284,-0.14155,-0.0641431,0.591893,-0.363246,0.302725,0.142539,0.554503,0.0976667,0.26064,0.0972397,-0.157719,0.819743,-0.00736995,-0.000818776,-0.0291766,0.168474,-0.060636,0.341726,-0.222602,0.0455013,-0.27973,0.149062,0.00472911,0.235113,-0.106459,0.174395,-0.132089,0.168777,-0.399612,0.161145,-0.344897,0.00213328,0.124964,-1073.35
-1074.42,0.985434,0.219468,4,15,0,1093.32,0.137649,-0.0497327,0.265918,-0.107136,0.288814,0.0219643,-0.00574152,-0.457841,0.174158,0.25369,-0.00255114,-0.281434,0.0436728,-0.0525848,-0.0172476,-0.369256,-0.0719591,0.175357,-0.0301834,-0.0292011,0.56008,0.0374077,-0.198742,-0.436199,-0.0684979,0.453472,-0.201615,-0.030502,0.249256,0.0101091,0.146508,0.509098,0.515035,0.0557789,0.348225,-0.0452979,0.442595,0.96869,0.0750439,0.137649,-0.0497327,0.265918,-0.107136,0.288814,0.0219643,-0.00574152,-0.457841,0.174158,0.25369,-0.00255114,-0.281434,0.0436728,-0.0525848,-0.0172476,-0.369256,-0.0719591,0.175357,-0.0301834,0.0844452,-1072.71
-1081.8,0.916019,0.219468,4,15,0,1102.08,0.17548,-0.300899,0.435371,0.0840865,0.368654,-0.228384,0.0612878,-0.529417,-0.0161561,0.167947,0.0927898,-0.266259,0.167181,-0.587957,0.0335866,0.0789381,0.215555,0.285208,-0.462913,0.105015,0.487853,-0.222966,-0.0786345,-0.0695019,0.000405725,0.313756,-0.0506934,-0.337345,0.225018,-0.0934021,0.181285,0.331951,0.425161,0.129586,0.272793,0.0873623,0.18993,0.630298,0.551195,0.17548,-0.300899,0.435371,0.0840865,0.368654,-0.228384,0.0612878,-0.529417,-0.0161561,0.167947,0.0927898,-0.266259,0.167181,-0.587957,0.0335866,0.0789381,0.215555,0.285208,-0.462913,0.225901,-1080.12
-1078.04,0.891275,0.219468,4,15,0,1101.21,0.267497,-0.311082,0.146503,-0.531041,0.301285,-0.370009,0.16198,-0.0193975,-0.0585993,0.0617682,0.207339,0.0897432,0.569174,-0.0361861,0.181092,-0.363148,-0.205729,-0.250061,0.223373,0.311461,0.586952,0.205987,-0.110193,-0.215311,0.0987108,0.224971,-0.419415,-0.352476,0.245395,-0.189885,0.114569,0.448907,0.493693,0.229772,0.299991,0.216483,0.00559728,0.801734,0.0935751,0.267497,-0.311082,0.146503,-0.531041,0.301285,-0.370009,0.16198,-0.0193975,-0.0585993,0.0617682,0.207339,0.0897432,0.569174,-0.0361861,0.181092,-0.363148,-0.205729,-0.250061,0.223373,-0.0644999,-1076.17
-1076.04,0.928696,0.219468,4,15,0,1101.25,0.294221,-0.00284339,0.104895,-0.137368,0.245899,-0.150475,0.0668263,-0.505683,0.0679463,-0.089374,0.00247156,0.0418074,0.294249,-0.0577077,0.0617634,-0.232459,-0.129546,-0.0769117,-0.114332,0.0145246,0.68766,0.0382132,-0.0951086,0.0347681,0.117601,-0.0194868,-0.0761459,0.119781,0.389369,0.0203521,0.653613,0.176158,0.315716,0.25273,0.445157,0.289676,0.430232,0.647185,0.262221,0.294221,-0.00284339,0.104895,-0.137368,0.245899,-0.150475,0.0668263,-0.505683,0.0679463,-0.089374,0.00247156,0.0418074,0.294249,-0.0577077,0.0617634,-0.232459,-0.129546,-0.0769117,-0.114332,0.316623,-1074.58
-1081.18,0.860656,0.219468,4,15,0,1094.92,0.13169,-0.230973,0.315497,-0.425875,0.213328,-0.112945,-0.119704,-0.129045,-0.139477,0.262669,0.155943,-0.286374,0.346485,-0.222233,0.0979967,-0.359383,0.217119,0.0234608,-0.101907,0.0654576,0.570128,-0.103999,0.089112,-0.453805,-0.0796182,0.362829,-0.315577,-0.391036,0.25576,-0.46861,-0.235565,0.515313,0.609274,-0.00815399,0.171697,-0.0266188,-0.244725,0.702658,0.150601,0.13169,-0.230973,0.315497,-0.425875,0.213328,-0.112945,-0.119704,-0.129045,-0.139477,0.262669,0.155943,-0.286374,0.346485,-0.222233,0.0979967,-0.359383,0.217119,0.0234608,-0.101907,0.363727,-1079.41
-1079.67,1,0.219468,4,15,0,1099.29,0.210758,-0.0945531,0.312847,-0.468472,0.184518,-0.0739218,-0.00656904,-0.0717089,-0.117525,0.221889,0.0967805,-0.306132,0.320368,-0.0896615,0.060667,-0.335595,0.248513,0.0446441,-0.121699,0.0440421,0.666614,-0.061944,0.0362854,-0.400537,-0.109137,0.328114,-0.431115,-0.330648,0.271087,-0.433106,-0.203164,0.472132,0.588927,0.075785,0.155748,-0.142892,-0.283544,0.767501,0.271739,0.210758,-0.0945531,0.312847,-0.468472,0.184518,-0.0739218,-0.00656904,-0.0717089,-0.117525,0.221889,0.0967805,-0.306132,0.320368,-0.0896615,0.060667,-0.335595,0.248513,0.0446441,-0.121699,-0.0151498,-1077.88
-1071.58,1,0.219468,4,15,0,1091.57,0.0985527,-0.0036648,0.256454,-0.0470374,0.375608,-0.307125,-0.180366,-0.458998,-0.0742878,0.0493656,0.0759006,-0.0788871,0.355245,-0.209846,0.0950563,-0.338745,0.0804749,0.0614544,0.0486165,0.0867022,0.495612,-0.027344,-0.236023,-0.143479,0.024691,0.0459849,0.0839244,-0.13393,0.553832,-0.018939,0.543726,0.215841,0.360875,0.0548138,0.306451,0.3157,0.108762,0.555613,0.0547464,0.0985527,-0.0036648,0.256454,-0.0470374,0.375608,-0.307125,-0.180366,-0.458998,-0.0742878,0.0493656,0.0759006,-0.0788871,0.355245,-0.209846,0.0950563,-0.338745,0.0804749,0.0614544,0.0486165,0.202229,-1070.31
-1073.02,0.926404,0.219468,4,15,0,1092.88,0.0476799,-0.209875,0.245119,0.0290709,0.370778,0.0293435,0.111329,-0.516316,0.0448983,-0.188175,0.221992,-0.0745852,0.0601746,0.0698675,0.252057,-0.144673,-0.120098,-0.120694,-0.27018,0.0789658,0.679723,-0.226081,0.0362166,-0.242122,0.162243,0.314517,-0.437565,-0.069706,0.0408491,-0.292375,0.124004,0.495146,0.428771,0.0433581,0.225757,0.0591171,0.140307,0.812761,0.107285,0.0476799,-0.209875,0.245119,0.0290709,0.370778,0.0293435,0.111329,-0.516316,0.0448983,-0.188175,0.221992,-0.0745852,0.0601746,0.0698675,0.252057,-0.144673,-0.120098,-0.120694,-0.27018,0.162286,-1071.53
-1076.51,0.942092,0.219468,4,15,0,1095.73,0.244205,-0.280981,0.0173152,-0.221685,0.391232,-0.130759,-0.0192407,-0.353134,-0.216202,0.321765,0.212881,-0.557895,0.513487,-0.167391,0.0549941,0.0167685,-0.0951745,-0.096986,0.324181,0.22455,0.528346,0.0289615,-0.0330544,0.0579433,0.119189,0.281915,-0.148289,-0.0610656,0.162392,-0.0616254,0.226662,0.185894,0.429244,0.057001,0.226166,0.00256294,0.241172,0.679484,0.113622,0.244205,-0.280981,0.0173152,-0.221685,0.391232,-0.130759,-0.0192407,-0.353134,-0.216202,0.321765,0.212881,-0.557895,0.513487,-0.167391,0.0549941,0.0167685,-0.0951745,-0.096986,0.324181,0.042619,-1075.14
-1071.55,0.992665,0.219468,4,15,0,1092.75,0.284164,-0.155331,0.3737,-0.232235,0.264614,-0.0727322,0.0577438,-0.00711827,-0.0629223,0.327765,0.0593875,-0.273499,0.363439,-0.391516,0.0389303,-0.189324,-0.23548,-0.105846,-0.0967393,0.0917106,0.58145,-0.170698,-0.00448082,-0.129448,0.0560706,0.363544,-0.534997,-0.364457,0.177357,-0.321704,0.157618,0.54976,0.393896,0.0740237,0.246952,0.263798,0.064517,0.589806,0.325825,0.284164,-0.155331,0.3737,-0.232235,0.264614,-0.0727322,0.0577438,-0.00711827,-0.0629223,0.327765,0.0593875,-0.273499,0.363439,-0.391516,0.0389303,-0.189324,-0.23548,-0.105846,-0.0967393,0.0530006,-1069.98
-1071.06,0.967418,0.219468,4,15,0,1087.79,0.0540477,-0.0936362,0.350173,-0.163344,0.495634,-0.20883,-0.00238667,-0.376964,-0.0412353,0.183218,0.21726,-0.382295,0.553374,-0.436507,-0.0700744,-0.0151585,-0.218771,0.161625,0.00804285,-0.0594646,0.618903,0.0124734,-0.180739,-0.169699,-0.0746483,0.170921,-0.447131,-0.356224,0.33766,-0.0665408,0.334408,0.476521,0.423576,0.0166727,0.229628,0.0464875,0.0750495,0.65122,0.229608,0.0540477,-0.0936362,0.350173,-0.163344,0.495634,-0.20883,-0.00238667,-0.376964,-0.0412353,0.183218,0.21726,-0.382295,0.553374,-0.436507,-0.0700744,-0.0151585,-0.218771,0.161625,0.00804285,-0.0141716,-1069.37
-1068.73,0.993677,0.219468,4,15,0,1085.49,-0.000661352,-0.187575,0.227305,-0.116444,0.395161,-0.142242,-0.129999,-0.37823,0.0363617,0.239513,0.100168,-0.0830534,0.115536,-0.264494,0.0916769,-0.16073,0.0899996,-0.119444,0.0597507,0.00642394,0.609173,-0.193601,-0.161848,-0.202425,-0.246949,0.202498,-0.00143387,0.0875439,0.0261731,-0.189729,0.144335,0.45624,0.368546,-0.0147616,0.294751,0.0479355,0.139005,0.632925,0.249913,-0.000661352,-0.187575,0.227305,-0.116444,0.395161,-0.142242,-0.129999,-0.37823,0.0363617,0.239513,0.100168,-0.0830534,0.115536,-0.264494,0.0916769,-0.16073,0.0899996,-0.119444,0.0597507,0.227401,-1067.62
-1073.62,0.482427,0.219468,4,15,0,1096.18,0.205633,-0.188617,0.115398,-0.190293,0.196068,-0.171784,0.157344,-0.225433,-0.0086101,-0.083609,-0.00112498,-0.156107,0.456202,-0.0659757,0.0965203,-0.323941,-0.190382,0.0490802,-0.21772,0.105289,0.594433,0.0578946,0.104728,-0.174518,0.163884,0.267449,-0.440894,-0.293567,0.525638,-0.29836,0.393874,0.302219,0.592019,0.250462,0.299881,0.207439,0.0148452,0.839526,0.170829,0.205633,-0.188617,0.115398,-0.190293,0.196068,-0.171784,0.157344,-0.225433,-0.0086101,-0.083609,-0.00112498,-0.156107,0.456202,-0.0659757,0.0965203,-0.323941,-0.190382,0.0490802,-0.21772,0.547352,-1071.92
-1073.47,1,0.219468,4,15,0,1092.29,-0.00858296,-0.0264179,0.0157856,-0.0207766,0.329272,-0.0913384,-0.20356,-0.533622,0.138967,0.152976,0.171472,-0.161672,0.275983,-0.192736,0.171357,-0.135585,0.0168441,-0.0269316,0.058913,0.0485822,0.843141,-0.071192,-0.0032981,-0.228461,-0.0473648,0.0608331,0.145462,0.0465706,0.224499,0.0519485,0.0281956,0.583118,0.400049,0.0116436,0.521316,0.08811,0.113653,0.577399,0.259833,-0.00858296,-0.0264179,0.0157856,-0.0207766,0.329272,-0.0913384,-0.20356,-0.533622,0.138967,0.152976,0.171472,-0.161672,0.275983,-0.192736,0.171357,-0.135585,0.0168441,-0.0269316,0.058913,0.0696524,-1072.09
